S,I,R,Beta
9920,80,0,1.0080645161290323e-05
9912,81,7,1.6191871182454987e-05
9899,88,13,1.0331622110589683e-05
9890,88,22,1.7235039985292767e-05
9875,100,25,1.4177215189873418e-05
9861,107,32,2.3693830221385673e-05
9836,124,40,1.5578060842986264e-05
9817,139,44,1.4656706945740137e-05
9797,150,53,1.7692490898574394e-05
9771,160,69,2.0468734008801556e-05
9739,181,80,2.3258993430185296e-05
9698,208,94,2.1812586258863843e-05
9654,228,118,1.726400110489607e-05
9616,248,136,1.9708416080725672e-05
9569,276,155,1.8553269086012956e-05
9520,309,171,1.7337031900138696e-05
9469,336,195,1.8544221997596166e-05
9410,373,217,1.8233981874282394e-05
9346,407,247,1.6825182671534053e-05
9282,430,288,1.703722633955192e-05
9214,466,320,1.6535762429070897e-05
9143,498,359,1.6471881181073413e-05
9068,538,394,1.4963358220336065e-05
8995,574,431,1.4138710433399894e-05
8922,612,466,1.8314132796509474e-05
8822,660,518,1.5285477765640994e-05
8733,697,570,1.6428721281979123e-05
8633,744,623,1.5102090129273892e-05
8536,777,687,1.4625014625014625e-05
8439,794,767,1.402866563809684e-05
8345,835,820,1.2054979316382215e-05
8261,854,885,9.071716740180646e-06
8197,849,954,1.1208099489988366e-05
8119,860,1021,1.0598166230805145e-05
8045,861,1094,1.400369148857075e-05
7948,887,1165,8.510787991164668e-06
7888,887,1225,9.004301483451523e-06
7825,880,1295,9.148997966889341e-06
7762,866,1372,1.0711269981725383e-05
7690,863,1447,1.0547776152080851e-05
7620,866,1514,9.547016784564747e-06
7557,865,1578,1.0555615472696523e-05
7488,879,1633,8.660044922843557e-06
7431,869,1700,1.0220611908034934e-05
7365,876,1759,1.0539792366090388e-05
7297,883,1820,9.312069326493722e-06
7237,875,1888,1.0422629740026452e-05
7171,880,1949,1.1409591663391692e-05
7099,886,2015,1.0016353684762137e-05
7036,877,2087,9.885631348276951e-06
6975,869,2156,9.073998457420263e-06
6920,849,2231,8.340311961709457e-06
6871,819,2310,8.174364163303182e-06
6825,794,2381,9.41124366817062e-06
6774,772,2454,7.075208317079476e-06
6737,748,2515,8.136089390618812e-06
6696,722,2582,8.894382721565279e-06
6653,706,2641,8.516041454386591e-06
6613,681,2706,7.771814205677288e-06
6578,653,2769,9.312213853128694e-06
6538,634,2828,1.157996010703743e-05
6490,625,2885,8.875192604006163e-06
6454,612,2934,9.62062337588687e-06
6416,606,2978,8.230249458861099e-06
6384,597,3019,7.6090561411904975e-06
6355,578,3067,7.3505590508522565e-06
6328,549,3123,9.498939572927676e-06
6295,527,3178,3.315784793509502e-06
6284,503,3213,8.858371097412975e-06
6256,483,3261,7.28079511577788e-06
6234,462,3304,6.944184037543036e-06
6214,444,3342,7.248961223856621e-06
6194,424,3382,7.996174021115991e-06
6173,397,3430,7.344897193882027e-06
6155,391,3454,7.479416023817785e-06
6137,370,3493,8.367500627562547e-06
6118,356,3526,9.182702726528094e-06
6098,347,3555,6.616238328246706e-06
6084,328,3588,6.514488221805295e-06
6071,311,3618,7.414936117677155e-06
6057,295,3648,5.596550286403461e-06
6047,278,3675,8.32804898796359e-06
6033,274,3693,5.444507762053233e-06
6024,262,3714,8.870370933568525e-06
6010,257,3733,5.1794350531215805e-06
6002,239,3759,4.182706183015703e-06
5996,227,3777,6.612337740578888e-06
5987,210,3803,7.953741042099152e-06
5977,200,3823,2.5096202108080977e-06
5974,192,3834,1.0462002008704386e-05
5962,186,3852,6.312379839340916e-06
5955,172,3873,6.834202253334114e-06
5948,169,3883,4.9740751204721e-06
5943,158,3899,7.454786718551982e-06
5936,155,3909,7.608034083992696e-06
5929,152,3919,4.438487008548526e-06
5925,145,3930,3.4919249236141424e-06
5922,132,3946,6.396282992027673e-06
5917,133,3950,8.894977006484438e-06
5910,132,3958,3.845562221196739e-06
5907,120,3973,2.8215112013994695e-06
5905,114,3981,7.4275443053017815e-06
5900,109,3991,6.219872492613902e-06
5896,102,4002,1.1639662649320244e-05
5889,101,4010,8.40634241722695e-06
5884,96,4020,5.311012916383412e-06
