S,I,R,Beta
9940,60,0,8.383635144198524e-06
9935,60,5,5.032712632108707e-06
9932,57,11,5.299192403077771e-06
9929,52,19,9.684142023753263e-06
9924,52,24,3.8756084705298736e-06
9922,49,29,1.0284299166149024e-05
9917,49,34,6.1736906116686866e-06
9914,43,43,1.4074529324281847e-05
9908,46,46,1.7552790015973037e-05
9900,51,49,1.584472172707467e-05
9892,54,54,9.360351050605802e-06
9887,57,56,5.323311312568871e-06
9884,57,59,3.5499513656662905e-06
9882,56,62,0.0
9882,52,66,1.556832157925054e-05
9874,55,71,5.5241497412856535e-06
9871,54,75,1.313237054296724e-05
9864,57,79,2.1342894950271056e-05
9852,65,83,1.7177300977544582e-05
9841,72,87,1.4113290203118472e-05
9831,75,94,2.1700064422066252e-05
9815,83,102,3.068821388457549e-05
9790,101,109,1.8204067597771013e-05
9772,114,114,2.96227675205205e-05
9739,142,119,2.169294646614671e-05
9709,159,132,2.2024562569515025e-05
9675,178,147,1.6839415846470983e-05
9646,197,157,1.7366026368995433e-05
9613,217,170,1.869588081807422e-05
9574,242,184,1.7695998287372654e-05
9533,268,199,1.565653323647158e-05
9493,296,211,1.4235240191207747e-05
9453,309,238,1.7459911529601227e-05
9402,333,265,1.6608823245709014e-05
9350,357,293,1.5278838808250572e-05
9299,382,319,1.4357226949472133e-05
9248,406,346,1.3316685700649428e-05
9198,424,378,1.6923285209664117e-05
9132,459,409,1.3121518622536376e-05
9077,479,444,1.2189840434988706e-05
9024,493,483,1.4161020240818264e-05
8961,509,530,1.5127767148146224e-05
8892,534,574,1.2636026828812162e-05
8832,557,611,1.2806377331980329e-05
8769,566,665,1.2693285493750672e-05
8706,588,706,1.484627850680819e-05
8630,616,754,1.2227054521376654e-05
8565,638,797,1.1895023671097106e-05
8500,653,847,1.2971804341951176e-05
8428,678,894,1.1550205593659567e-05
8362,689,949,1.0934808062876188e-05
8299,700,1001,1.3426746768113197e-05
8221,718,1061,1.1520194731950481e-05
8153,732,1115,1.0556307343369533e-05
8090,737,1173,1.0398619331704217e-05
8028,727,1245,1.1137086222978859e-05
7963,732,1305,1.1494418516238698e-05
7896,757,1347,9.703423233876592e-06
7838,753,1409,9.318852852602518e-06
7783,759,1458,9.987647480734421e-06
7724,738,1538,1.0525739643724765e-05
