S,I,R,Beta
9950,50,0,1.809045226130653e-05
9941,54,5,3.166832459660143e-05
9924,65,11,4.960778842278238e-05
9892,89,19,3.521174754767216e-05
9861,114,25,3.647187129165577e-05
9820,146,34,5.0916496945010185e-05
9747,209,44,6.381548880455427e-05
9617,320,63,4.776697514817511e-05
9470,443,87,5.244075981893636e-05
9250,622,128,5.040410185104719e-05
8960,868,172,3.883105661619487e-05
8658,1107,235,3.7248004727679524e-05
8301,1357,342,3.923846484566455e-05
7859,1682,459,3.404232656455885e-05
7409,1995,596,3.1594710896555736e-05
6942,2294,764,2.875990552685007e-05
6484,2583,933,2.6749187911373254e-05
6036,2811,1153,2.540195798999434e-05
5605,3031,1364,2.4781097849724714e-05
5184,3222,1594,2.251113103585688e-05
4808,3319,1873,2.3311554158756197e-05
4436,3410,2154,2.3600559538195885e-05
4079,3513,2408,2.2052367813675915e-05
3763,3541,2696,2.078833103698574e-05
3486,3531,2983,1.7873005149212782e-05
3266,3474,3260,1.7362818748741857e-05
3069,3408,3523,1.6253707757569638e-05
2899,3269,3832,1.593359636781536e-05
2748,3180,4072,1.8423919511502933e-05
2587,3109,4304,1.9395788850977304e-05
2431,3023,4546,1.455997642100267e-05
2324,2906,4770,1.4362829353003402e-05
2227,2777,4996,1.2127329195057418e-05
2152,2615,5233,1.4393653997881823e-05
2071,2523,5406,1.3014022800950712e-05
2003,2386,5611,1.3391480256564022e-05
1939,2273,5788,1.0664011705908339e-05
1892,2102,6006,1.684693727709239e-05
1825,2006,6169,1.0106666302462475e-05
1788,1856,6356,1.3560229113631103e-05
1743,1729,6528,1.2941130796008956e-05
1704,1628,6668,1.0814271377651659e-05
1674,1532,6794,9.358301281151446e-06
1650,1442,6908,1.4710208884966166e-05
1615,1362,7023,1.4547901237935471e-05
1583,1289,7128,9.801581681235901e-06
1563,1213,7224,7.911730406204063e-06
1548,1151,7301,1.346991830494548e-05
1524,1084,7392,1.0290457235281014e-05
1507,1026,7467,1.2288333456216668e-05
1488,972,7540,8.988229567679986e-06
1475,912,7613,1.2637526018435921e-05
1458,843,7699,8.949681635416005e-06
1447,787,7766,1.317188697818472e-05
1432,724,7844,1.060989536714096e-05
1421,690,7889,8.159185713265817e-06
1413,648,7939,1.2013664997859383e-05
1402,599,7999,5.953812702578477e-06
1397,557,8046,1.1566205603441074e-05
1388,529,8083,8.171581418913398e-06
1382,511,8107,1.5576279874596786e-05
1371,483,8146,4.530401257639389e-06
1368,441,8191,9.945498667303179e-06
1362,418,8220,7.025975029684745e-06
1358,393,8249,1.1242397328806395e-05
1352,368,8280,1.0049524054540777e-05
1347,347,8306,4.27890776600365e-06
1345,325,8330,4.575350300257363e-06
1343,301,8356,2.4737595950950295e-06
1342,277,8381,8.070286817993512e-06
1339,253,8408,0.0
1339,228,8433,6.551105171442422e-06
1337,219,8444,0.0
1337,203,8460,0.0
1337,196,8467,3.816036511837345e-06
1336,180,8484,8.3166999334664e-06
1334,166,8500,1.3547443145896932e-05
1331,156,8513,9.632241037199715e-06
1329,144,8527,0.0
1329,138,8533,5.45250324423943e-06
1328,131,8541,1.1496367147981239e-05
1326,127,8547,5.938171755679861e-06
1325,116,8559,0.0
1325,108,8567,0.0
1325,102,8573,0.0
1325,96,8579,7.861635220125786e-06
