S,E,I,R,Beta
9930,0,70,0,3.308876420658898e-05
9907,23,64,6,3.1543353184616935e-05
9887,39,65,9,3.7345076285098534e-05
9863,60,62,15,3.761205940743018e-05
9840,73,65,22,7.817385866166354e-05
9790,114,70,26,8.463446665693857e-05
9732,166,68,34,6.044341287686468e-05
9692,192,75,41,8.529371302792681e-05
9630,231,89,50,7.70065455563723e-05
9564,279,98,59,7.575175616043155e-05
9493,323,117,67,8.013101871734549e-05
9404,370,155,71,6.654683662408584e-05
9307,438,168,87,6.779331481168808e-05
9201,494,206,99,8.072149185979152e-05
9048,602,243,107,6.0946101814556476e-05
8914,665,297,124,7.667732594813591e-05
8711,799,340,150,7.664413486666622e-05
8484,944,395,177,7.340697903425062e-05
8238,1087,462,213,6.542377263426062e-05
7989,1233,531,247,5.516059157612904e-05
7755,1338,626,281,5.7470909214502444e-05
7476,1492,696,336,4.9776141891601014e-05
7217,1599,796,388,5.3962482497007696e-05
6907,1761,881,451,4.469958999629749e-05
6635,1870,976,519,4.4473544417952484e-05
6347,1981,1079,593,5.066867316559325e-05
6000,2129,1170,701,5.042735042735043e-05
5646,2298,1272,784,3.940564589613173e-05
5363,2343,1394,900,4.547873187104051e-05
5023,2453,1510,1014,4.139896871740985e-05
4709,2502,1649,1140,3.811907600905122e-05
4413,2547,1764,1276,3.802412270898238e-05
4117,2559,1898,1426,3.647268912241079e-05
3832,2586,2001,1581,3.2342909964641896e-05
3584,2552,2138,1726,3.15820025390886e-05
3342,2532,2233,1893,3.0284002301584176e-05
3116,2533,2298,2053,3.1003127126227976e-05
2894,2490,2401,2215,3.1805453095303814e-05
2673,2494,2392,2441,2.705739420715266e-05
2500,2416,2474,2610,3.1204527081649154e-05
2307,2363,2522,2808,2.784340456776208e-05
2145,2259,2579,3017,2.5488276748455113e-05
2004,2183,2604,3209,2.8935983639479872e-05
1853,2122,2637,3388,2.5172106604485424e-05
1730,2030,2640,3600,2.605535119985987e-05
1611,1969,2625,3795,2.9322219266353346e-05
1487,1893,2616,4004,2.5192853867051655e-05
1389,1808,2598,4205,2.5771610326601125e-05
1296,1713,2529,4462,2.3798017075992562e-05
1218,1613,2522,4647,1.985808953459149e-05
1157,1493,2491,4859,2.2553101276956594e-05
1092,1412,2425,5071,2.228012537290888e-05
1033,1342,2376,5249,2.3223522739495635e-05
976,1262,2319,5443,2.25330307721672e-05
925,1189,2260,5626,2.0090887347524515e-05
883,1120,2179,5818,2.2348610254270013e-05
840,1038,2126,5996,1.847869909958339e-05
807,968,2041,6184,1.8821106596069304e-05
776,896,1995,6333,1.550267421130145e-05
752,829,1910,6509,2.2975381530578143e-05
719,784,1845,6652,2.7891794912385842e-05
682,743,1780,6795,1.6475007413753334e-05
662,681,1723,6934,2.2794500563725532e-05
636,647,1649,7068,1.907006724105709e-05
