S,E,I,R,Beta
9910,0,90,0,4.148447135329073e-05
9873,37,83,7,4.027047112790268e-05
9840,67,78,15,3.778403168647071e-05
9811,90,81,18,4.0267223361029636e-05
9779,116,79,26,3.106631233811539e-05
9755,130,82,33,4.250478178795115e-05
9721,151,90,38,4.572003337562436e-05
9681,181,93,45,5.220290714657799e-05
9634,211,104,51,6.387633541463726e-05
9570,249,122,59,4.19685835174812e-05
9521,273,135,71,5.3682503005053156e-05
9452,312,154,82,5.976883886321042e-05
9365,368,170,97,5.9671492729499703e-05
9270,425,196,109,4.733284899720406e-05
9184,470,219,127,6.861247673142094e-05
9046,564,245,145,5.1437776083238956e-05
8932,624,274,170,4.862366427934009e-05
8813,683,313,191,5.256539043940679e-05
8668,756,364,212,3.993468460473536e-05
8542,798,420,240,4.626997134606594e-05
8376,890,452,282,3.565813829652357e-05
8241,947,495,317,4.1428727267824465e-05
8072,1026,543,359,3.787277303531568e-05
7906,1093,595,406,3.6351499871387967e-05
7735,1158,642,465,3.181718409865744e-05
7577,1200,702,521,3.81646811632294e-05
7374,1300,750,576,2.8930476448784017e-05
7214,1359,785,642,2.9842892182398343e-05
7045,1383,873,699,3.056768913960898e-05
6857,1437,945,761,3.0556192142891865e-05
6659,1507,1001,833,2.2653424065047432e-05
6508,1511,1072,909,2.666064269922667e-05
6322,1539,1138,1001,2.9467216054184093e-05
6110,1591,1205,1094,2.7164501429531888e-05
5910,1647,1231,1212,2.6390990775524005e-05
5718,1671,1296,1315,2.604402817181178e-05
5525,1712,1344,1419,2.5183150183150183e-05
5338,1718,1420,1524,2.4802241700483908e-05
5150,1727,1497,1626,2.4255631003106538e-05
4963,1731,1554,1752,2.606158157236134e-05
4762,1765,1597,1876,2.20909795955615e-05
4594,1767,1643,1996,2.0402912476010016e-05
4440,1763,1682,2115,2.2495741877430345e-05
4272,1745,1738,2245,1.979868375117984e-05
4125,1704,1790,2381,2.207550363974945e-05
3962,1706,1817,2515,2.1391996670627426e-05
3808,1704,1835,2653,2.2468115311519704e-05
3651,1685,1871,2793,1.961639409394291e-05
3517,1636,1902,2945,2.0779348138394644e-05
3378,1608,1908,3106,1.4894749973003266e-05
