S,I,R,Beta
9940,60,0,8.383635144198524e-06
9935,60,5,2.3485992283173963e-05
9921,72,7,3.2198815083604925e-05
9898,88,14,3.329414574110472e-05
9869,112,19,5.790136502468046e-05
9805,167,28,5.435330257384263e-05
9716,237,47,3.9084688703482705e-05
9626,315,59,3.4958231509239194e-05
9520,395,85,3.6432294436762047e-05
9383,507,110,3.132107018841621e-05
9234,610,156,2.91154926376861e-05
9070,726,204,3.23471256617493e-05
8857,878,265,2.6876030515739453e-05
8648,1013,339,2.397144247812663e-05
8438,1154,408,2.2593179406686676e-05
8218,1293,489,2.7009542932656646e-05
7931,1469,600,2.188721150831298e-05
7676,1607,717,2.051018975411444e-05
7423,1706,871,2.029432616440868e-05
7166,1832,1002,2.2394690112332985e-05
6872,1992,1136,1.833585798373938e-05
6621,2088,1291,1.8300646786811498e-05
6368,2155,1477,1.7926057200153902e-05
6122,2219,1659,1.9728050298872602e-05
5854,2314,1832,1.5797839623285013e-05
5640,2339,2021,1.5009141931903979e-05
5442,2340,2218,1.5705638638383953e-05
5242,2350,2408,1.4287221865943647e-05
5066,2357,2577,1.591214885865506e-05
4876,2353,2771,1.3161073762327394e-05
4725,2305,2970,1.4231771281662821e-05
4570,2291,3139,1.3944776773732625e-05
4424,2251,3325,1.3556361930361671e-05
4289,2217,3494,1.28303378175364e-05
4167,2160,3673,1.2887857860260068e-05
4051,2102,3847,1.303550990334698e-05
3940,2029,4031,1.2258795685904636e-05
3842,1956,4202,1.1709988300657143e-05
3754,1874,4372,1.2224598279800017e-05
3668,1837,4495,1.0833888879324725e-05
3595,1756,4649,9.029245250141775e-06
3538,1667,4795,1.4412041277442646e-05
3453,1622,4925,1.1962649394743505e-05
3386,1564,5050,9.630447623205526e-06
3335,1476,5189,1.0360673321875647e-05
3284,1417,5299,1.2893720500241973e-05
3224,1371,5405,1.0180755927914818e-05
3179,1293,5528,1.0217866815944835e-05
3137,1227,5636,8.573434977900023e-06
3104,1159,5737,1.1396689289558186e-05
3063,1091,5846,8.678131975235604e-06
3034,1038,5928,9.208418908122841e-06
3005,987,6008,9.44053055781735e-06
2977,932,6091,1.1533343617231392e-05
2945,891,6164,1.3338440050381193e-05
2910,843,6247,9.37577706847986e-06
2887,798,6315,1.0417453401428754e-05
2863,763,6374,1.0071097369658256e-05
2841,729,6430,7.725404364563763e-06
2825,685,6490,1.3952587042180738e-05
2798,668,6534,6.420325895742468e-06
2786,623,6591,7.489868512477545e-06
2773,586,6641,6.769322415441932e-06
2762,555,6683,1.304708038958582e-05
2742,523,6735,9.762451658431342e-06
2728,493,6779,8.922569938077365e-06
2716,465,6819,1.0293442285460908e-05
2703,454,6843,8.963771694364721e-06
2692,425,6883,1.3110742068001048e-05
2677,409,6914,7.3066500562155385e-06
2669,376,6955,8.968216640227035e-06
2660,342,6998,6.595435958316845e-06
2654,314,7032,1.0799706247990055e-05
2645,299,7056,1.138008863824595e-05
2636,280,7084,5.419466724474312e-06
2632,267,7101,8.537959769133568e-06
2626,254,7120,1.6491655222457435e-05
2615,244,7141,4.701752186314766e-06
2612,228,7160,1.0074957685177723e-05
2606,215,7179,1.60631101750879e-05
2597,206,7197,1.3084552377463167e-05
2590,193,7217,1.0002600676175805e-05
2585,182,7233,1.0627670202138287e-05
2580,164,7256,7.090187180941577e-06
2577,152,7271,0.0
2577,144,7279,5.389557193980942e-06
2575,134,7291,8.69439211708448e-06
2572,123,7305,6.321991680258949e-06
2570,118,7312,6.595000989250149e-06
2568,114,7318,6.831721047166202e-06
2566,109,7325,7.150671805616138e-06
2564,104,7332,7.50030001200048e-06
2562,99,7339,3.942626893446565e-06
2561,91,7348,4.290906282315888e-06
2560,84,7356,0.0
2560,69,7371,0.0
2560,65,7375,6.009615384615385e-06
2559,62,7379,0.0
