S,I,R,Beta
9950,50,0,3.8190954773869346e-05
9931,66,3,4.5770360945066415e-05
9901,92,7,7.574992425007575e-05
9832,157,11,9.911740164703321e-05
9679,298,23,8.424798446231411e-05
9436,509,55,7.432972081173886e-05
9079,812,109,7.609722430965847e-05
8518,1317,165,6.257685052315851e-05
7816,1931,253,5.605360367690438e-05
6970,2616,414,4.908542069770401e-05
6075,3329,596,4.212884156811262e-05
5223,3903,874,3.7674078894524796e-05
4455,4358,1187,3.52821983539438e-05
3770,4695,1535,3.073420281749025e-05
3226,4852,1922,3.322141974037205e-05
2706,5002,2292,3.302448421961592e-05
2259,5041,2700,2.9944802333130395e-05
1918,4980,3102,2.9942502020595415e-05
1632,4887,3481,2.6330360259512032e-05
1422,4674,3904,2.2418056736641096e-05
1273,4431,4296,2.3046936149172534e-05
1143,4195,4662,2.3775335591990214e-05
1029,3966,5005,2.2543416905700396e-05
937,3736,5327,1.9996389223431656e-05
867,3544,5589,2.2781652828439833e-05
797,3346,5857,2.0999249276838354e-05
741,3166,6093,2.4296613052140532e-05
684,2974,6342,1.9172005332767023e-05
645,2788,6567,2.4468096938151323e-05
601,2618,6781,1.7795652522088854e-05
573,2424,7003,1.0079541985612174e-05
559,2262,7179,1.7398758993972122e-05
537,2113,7350,8.813049658890913e-06
527,1950,7523,1.6542597187758478e-05
510,1829,7661,1.2864631910719454e-05
498,1695,7807,1.6585516105720818e-05
484,1572,7944,1.3143229659537779e-05
474,1468,8058,1.149702801825728e-05
466,1351,8183,9.530374893180381e-06
460,1263,8277,5.163688939378292e-06
457,1176,8367,5.58210154959139e-06
454,1096,8450,2.0097109231808095e-05
444,1012,8544,2.002991133425916e-05
435,951,8614,1.933838548654169e-05
427,887,8686,7.920812992245525e-06
424,818,8758,2.883240300779628e-06
423,751,8826,6.295782140754801e-06
421,690,8889,1.0327377878756583e-05
418,641,8941,3.732206704536124e-06
417,593,8990,1.2131947056183047e-05
414,552,9034,1.312749422390254e-05
411,503,9086,4.8371571060256465e-06
410,464,9126,0.0
410,430,9160,5.672149744753262e-06
409,397,9194,1.8475978149076508e-05
406,374,9220,6.5857063828666265e-06
405,337,9258,0.0
405,318,9277,7.764577995185961e-06
404,295,9301,0.0
404,277,9319,0.0
404,256,9340,9.668935643564357e-06
403,229,9368,0.0
403,209,9388,0.0
403,195,9402,0.0
403,177,9420,0.0
403,159,9438,0.0
403,148,9449,1.6766145798403863e-05
402,133,9465,3.740695021134927e-05
400,128,9472,0.0
400,117,9483,0.0
400,104,9496,0.0
400,92,9508,0.0
400,83,9517,0.0
400,80,9520,3.125e-05
399,78,9523,0.0
399,73,9528,0.0
399,70,9531,3.580379520229144e-05
398,66,9536,0.0
398,62,9540,0.0
398,56,9546,0.0
398,51,9551,0.0
398,42,9560,0.0
398,39,9563,0.0
398,38,9564,0.0
398,32,9570,0.0
398,29,9573,0.0
398,28,9574,0.0
398,25,9577,0.0
398,22,9580,0.00011420740063956144
397,23,9580,0.00010951702989814916
396,22,9582,0.0
396,22,9582,0.0
396,19,9585,0.0
396,16,9588,0.0
396,11,9593,0.0
396,11,9593,0.0
396,10,9594,0.0
396,8,9596,0.0
396,8,9596,0.0
396,6,9598,0.0
396,5,9599,0.0
396,4,9600,0.0
396,4,9600,0.0
396,4,9600,0.0
396,4,9600,0.0
396,4,9600,0.0
396,4,9600,0.0
396,4,9600,0.0
396,4,9600,0.0
396,3,9601,0.0
396,2,9602,0.0
396,2,9602,0.0
396,2,9602,0.0
396,2,9602,0.0
396,2,9602,0.0
396,2,9602,0.0
396,2,9602,0.0
396,2,9602,0.0
396,1,9603,0.0
396,1,9603,0.0
396,1,9603,0.0
396,1,9603,0.0
396,1,9603,0.0
396,1,9603,0.0
396,1,9603,0.0
396,1,9603,0.0
396,1,9603,0.0
396,1,9603,0.0
396,1,9603,0.0
396,1,9603,0.0
396,1,9603,0.0
396,1,9603,0.0
396,1,9603,0.0
396,1,9603,0.0
396,1,9603,0.0
396,1,9603,0.0
396,1,9603,0.0
396,1,9603,0.0
396,1,9603,0.0
396,0,9604,
396,0,9604,
396,0,9604,
396,0,9604,
396,0,9604,
396,0,9604,
396,0,9604,
396,0,9604,
396,0,9604,
396,0,9604,
396,0,9604,
396,0,9604,
396,0,9604,
396,0,9604,
396,0,9604,
396,0,9604,
396,0,9604,
396,0,9604,
396,0,9604,
396,0,9604,
396,0,9604,
396,0,9604,
396,0,9604,
396,0,9604,
396,0,9604,
396,0,9604,
396,0,9604,
396,0,9604,
396,0,9604,
396,0,9604,
396,0,9604,
396,0,9604,
396,0,9604,
396,0,9604,
396,0,9604,
396,0,9604,
396,0,9604,
396,0,9604,
396,0,9604,
396,0,9604,
396,0,9604,
396,0,9604,
396,0,9604,
396,0,9604,
396,0,9604,
396,0,9604,
396,0,9604,
396,0,9604,
396,0,9604,
396,0,9604,
396,0,9604,
396,0,9604,
396,0,9604,
396,0,9604,
396,0,9604,
396,0,9604,
396,0,9604,
396,0,9604,
396,0,9604,
396,0,9604,
396,0,9604,
396,0,9604,
396,0,9604,
396,0,9604,
396,0,9604,
396,0,9604,
396,0,9604,
396,0,9604,
396,0,9604,
396,0,9604,
396,0,9604,
396,0,9604,
396,0,9604,
396,0,9604,
396,0,9604,
396,0,9604,
396,0,9604,
396,0,9604,
396,0,9604,
396,0,9604,
396,0,9604,
396,0,9604,
396,0,9604,
396,0,9604,
396,0,9604,
396,0,9604,
396,0,9604,
396,0,9604,
396,0,9604,
396,0,9604,
396,0,9604,
396,0,9604,
396,0,9604,
396,0,9604,
396,0,9604,
396,0,9604,
396,0,9604,
396,0,9604,
396,0,9604,
396,0,9604,
396,0,9604,
396,0,9604,
396,0,9604,
396,0,9604,
396,0,9604,
396,0,9604,
396,0,9604,
396,0,9604,
396,0,9604,
396,0,9604,
396,0,9604,
396,0,9604,
