S,I,R,Beta
9950,50,0,1.809045226130653e-05
9941,56,3,4.13151881817006e-05
9918,75,7,5.6462996571889494e-05
9876,110,14,6.167384660701793e-05
9809,162,29,5.537872122981037e-05
9721,239,40,4.7346059667226066e-05
9611,334,55,6.043474387194812e-05
9417,501,82,4.917424363336617e-05
9185,695,120,4.4645829335442914e-05
8900,920,180,4.469956033219345e-05
8534,1214,252,3.9670757806066174e-05
8123,1526,351,3.3479357112443365e-05
7708,1828,464,3.328548928675655e-05
7239,2151,610,2.819327537078492e-05
6800,2408,792,2.632157514168458e-05
6369,2653,978,2.444227087753138e-05
5956,2834,1210,2.3697659571745376e-05
5556,3007,1437,2.2206404398855274e-05
5185,3132,1683,2.204512230116593e-05
4827,3232,1941,2.2050060817144487e-05
4483,3302,2215,2.1279663005799012e-05
4168,3363,2469,1.969039844805416e-05
3892,3377,2731,1.8564614444913464e-05
3648,3371,2981,1.927235397898484e-05
3411,3328,3261,1.7442155469859954e-05
3213,3241,3546,1.4788732867757133e-05
3059,3121,3820,1.8225355260879724e-05
2885,3031,4084,1.6353257814827373e-05
2742,2942,4316,1.6858882722174043e-05
2606,2844,4550,1.4976798106285074e-05
2495,2688,4817,1.6849174539555302e-05
2382,2589,5029,1.4431657023401013e-05
2293,2485,5222,1.3513264497582969e-05
2216,2361,5423,1.4908325267547099e-05
2138,2266,5596,1.1559004175277437e-05
2082,2146,5772,1.4324172129995443e-05
2018,2034,5948,1.2912304500401011e-05
1965,1898,6137,1.3942626093624734e-05
1913,1799,6288,1.1332310713363148e-05
1874,1696,6430,1.478776101971366e-05
1827,1609,6564,1.5307981275277303e-05
1782,1516,6702,1.3696033924705868e-05
1745,1446,6809,1.3078267486238096e-05
1712,1347,6941,1.1274622039978075e-05
1686,1257,7057,1.0380776312200905e-05
1664,1185,7151,1.3185654008438819e-05
1638,1118,7244,9.283104095268676e-06
1621,1047,7332,1.0605784748528005e-05
1603,984,7413,1.0143582408999386e-05
1587,918,7495,6.864049267400021e-06
1577,865,7558,8.063895374622922e-06
1566,815,7619,3.917604933048131e-06
1561,763,7676,1.007520299435033e-05
1549,706,7745,7.31532908922324e-06
1541,658,7801,1.084836160153376e-05
1530,614,7856,1.0644865981137297e-05
1520,571,7909,4.608719697667988e-06
1516,524,7960,1.0070696287941348e-05
1508,491,8001,1.0804561685943806e-05
1500,455,8045,2.0512820512820512e-05
1486,434,8080,1.3955132697806252e-05
1477,402,8121,1.3473593441054713e-05
1469,385,8146,3.53628672212743e-06
1467,356,8177,5.7443533007054065e-06
1464,329,8207,8.304682179812978e-06
1460,306,8234,8.95335303071e-06
1456,276,8268,4.976907150820194e-06
1454,250,8296,8.253094910591471e-06
1451,232,8317,8.911808740702013e-06
1448,217,8335,9.54757237059857e-06
1445,202,8353,0.0
1445,186,8369,7.441306693455371e-06
1443,173,8384,1.6023137410420647e-05
1439,164,8397,1.2712079865760436e-05
1436,153,8411,4.5514956214612125e-06
1435,139,8426,0.0
1435,125,8440,5.5749128919860624e-06
1434,118,8448,5.9097463536865e-06
1433,111,8456,0.0
1433,101,8466,6.909274318918284e-06
1432,95,8473,0.0
1432,93,8475,7.508860455337298e-06
1431,89,8480,7.851820444570073e-06
1430,78,8492,0.0
1430,73,8497,0.0
1430,72,8498,0.0
1430,67,8503,0.0
1430,62,8508,1.1279043537108053e-05
1429,55,8516,0.0
1429,52,8519,0.0
1429,48,8523,0.0
1429,46,8525,0.0
1429,43,8528,0.0
1429,37,8534,1.891324494543529e-05
1428,36,8536,1.9452225334578277e-05
1427,33,8540,0.0
1427,32,8541,0.0
1427,32,8541,0.0
1427,31,8542,0.0
1427,30,8543,0.0
1427,26,8547,0.0
1427,24,8549,0.0
1427,22,8551,3.185322036057845e-05
1426,22,8552,0.0
1426,19,8555,0.0
1426,18,8556,0.0
1426,16,8558,0.0
1426,15,8559,0.0
1426,13,8561,0.0
1426,12,8562,5.84385226741468e-05
1425,13,8562,0.0
1425,12,8563,0.0
1425,11,8564,0.0
1425,10,8565,0.0
1425,10,8565,0.0
1425,10,8565,0.0
1425,10,8565,0.0
1425,10,8565,0.0
1425,8,8567,0.0
1425,7,8568,0.0
1425,7,8568,0.0
1425,7,8568,0.0
1425,7,8568,0.0
1425,7,8568,0.0
1425,6,8569,0.0
1425,5,8570,0.0
1425,4,8571,0.0
1425,4,8571,0.0
1425,3,8572,0.0
1425,3,8572,0.0
1425,3,8572,0.0
1425,3,8572,0.0
1425,3,8572,0.0
1425,3,8572,0.0
1425,2,8573,0.0
1425,2,8573,0.0
1425,2,8573,0.0
1425,2,8573,0.0
1425,1,8574,0.0
1425,1,8574,0.0
1425,1,8574,0.0
1425,1,8574,0.0
1425,1,8574,0.0
1425,1,8574,0.0
1425,1,8574,0.0
1425,1,8574,0.0
1425,1,8574,0.0
1425,1,8574,0.0
1425,1,8574,0.0
1425,1,8574,0.0
1425,0,8575,
1425,0,8575,
1425,0,8575,
1425,0,8575,
1425,0,8575,
1425,0,8575,
1425,0,8575,
1425,0,8575,
1425,0,8575,
1425,0,8575,
1425,0,8575,
1425,0,8575,
1425,0,8575,
1425,0,8575,
1425,0,8575,
1425,0,8575,
1425,0,8575,
1425,0,8575,
1425,0,8575,
1425,0,8575,
1425,0,8575,
1425,0,8575,
1425,0,8575,
1425,0,8575,
1425,0,8575,
1425,0,8575,
1425,0,8575,
1425,0,8575,
1425,0,8575,
1425,0,8575,
1425,0,8575,
1425,0,8575,
1425,0,8575,
1425,0,8575,
1425,0,8575,
1425,0,8575,
1425,0,8575,
1425,0,8575,
1425,0,8575,
1425,0,8575,
1425,0,8575,
1425,0,8575,
1425,0,8575,
1425,0,8575,
1425,0,8575,
1425,0,8575,
1425,0,8575,
1425,0,8575,
1425,0,8575,
1425,0,8575,
1425,0,8575,
1425,0,8575,
1425,0,8575,
1425,0,8575,
1425,0,8575,
1425,0,8575,
1425,0,8575,
1425,0,8575,
1425,0,8575,
1425,0,8575,
1425,0,8575,
1425,0,8575,
1425,0,8575,
1425,0,8575,
1425,0,8575,
1425,0,8575,
1425,0,8575,
1425,0,8575,
1425,0,8575,
1425,0,8575,
1425,0,8575,
1425,0,8575,
1425,0,8575,
1425,0,8575,
1425,0,8575,
1425,0,8575,
1425,0,8575,
1425,0,8575,
1425,0,8575,
1425,0,8575,
1425,0,8575,
1425,0,8575,
1425,0,8575,
1425,0,8575,
1425,0,8575,
1425,0,8575,
1425,0,8575,
1425,0,8575,
1425,0,8575,
1425,0,8575,
1425,0,8575,
1425,0,8575,
1425,0,8575,
1425,0,8575,
1425,0,8575,
1425,0,8575,
1425,0,8575,
1425,0,8575,
1425,0,8575,
1425,0,8575,
1425,0,8575,
