S,I,R,Beta
9920,80,0,2.0161290322580645e-05
9904,92,4,2.3047341434290934e-05
9883,107,10,2.9314947502602884e-05
9852,133,15,3.434286080609563e-05
9807,163,30,3.065295166029523e-05
9758,198,44,2.9501822902109845e-05
9701,235,64,3.860097774522039e-05
9613,303,84,3.261534933270712e-05
9518,369,113,3.30282773304724e-05
9402,442,156,3.489196964928036e-05
9257,555,188,2.7055250129680292e-05
9118,641,241,2.6520034260462326e-05
8963,756,281,2.877792122464665e-05
8768,887,345,2.5458981723022736e-05
8570,1027,403,2.1587499247277988e-05
8380,1143,477,2.4534522683471248e-05
8145,1282,573,2.116475082576047e-05
7924,1391,685,2.25905991897868e-05
7675,1518,807,2.102886963388309e-05
7430,1635,935,1.9426986224126507e-05
7194,1732,1074,1.9983935804856625e-05
6945,1840,1215,1.823332394278023e-05
6712,1924,1364,1.5951818693177454e-05
6506,1986,1508,1.656229326156133e-05
6292,2043,1665,1.5714272822803058e-05
6090,2081,1829,1.5860127875239972e-05
5889,2125,1986,1.5662301599192913e-05
5693,2157,2150,1.669408160604557e-05
5488,2185,2327,1.517769579227572e-05
5306,2180,2514,1.6339473747912177e-05
5117,2195,2688,1.4957511319408305e-05
4949,2187,2864,1.2195727005303202e-05
4817,2155,3028,1.5316982053602695e-05
4658,2156,3186,1.5434176324809952e-05
4503,2132,3365,1.302029624611318e-05
4378,2097,3525,1.3724494497458027e-05
4252,2050,3698,1.3766835692816006e-05
4132,2003,3865,1.2203379345309239e-05
4031,1940,4029,1.2531744955972656e-05
3933,1858,4209,1.0126562877607897e-05
3859,1767,4374,1.3198700719901133e-05
3769,1717,4514,1.1125923355059273e-05
3697,1654,4649,1.0956954215303823e-05
3630,1586,4784,1.007437669136626e-05
3572,1524,4904,1.2491439689859596e-05
3504,1458,5038,1.1940106858084195e-05
3443,1412,5145,1.028485764522836e-05
3393,1344,5263,1.0964450619623034e-05
3343,1287,5370,1.1388883659299454e-05
3294,1261,5445,1.275960376856101e-05
3241,1222,5537,1.1362196004445902e-05
3196,1178,5626,1.1952546795548765e-05
3151,1125,5724,6.206142670757079e-06
3129,1077,5794,1.0979446772383903e-05
3092,1031,5877,1.0665488862092719e-05
3058,985,5957,7.96778359499756e-06
3034,931,6035,8.496615868704628e-06
3010,875,6115,1.1010915994304698e-05
2981,824,6195,7.735072937666711e-06
2962,775,6263,7.405632637058657e-06
2945,743,6312,1.0054224259472108e-05
2923,711,6366,1.2029334253336817e-05
2898,672,6430,9.75631798613165e-06
2879,636,6485,8.192047815344688e-06
2864,600,6536,4.655493482309125e-06
2856,554,6590,7.5842611412796165e-06
2844,521,6635,1.1473121849953162e-05
2827,494,6679,7.876620614691473e-06
2816,461,6723,5.392181029382764e-06
2809,425,6766,6.701149665989571e-06
2801,405,6794,7.052155094520916e-06
2793,387,6820,1.4802602667614034e-05
2777,369,6854,1.0734713036723454e-05
2766,343,6891,1.475644487730016e-05
2752,331,6917,7.684606196866438e-06
2745,310,6945,8.226100240907221e-06
2738,291,6971,3.7652587109260278e-06
2735,264,7001,1.1079718575148191e-05
2727,247,7026,1.1877031157906614e-05
2719,237,7044,1.086276755384441e-05
2712,218,7070,1.0148575140050336e-05
2706,206,7088,7.175711651203008e-06
2702,196,7102,9.441230230063899e-06
2697,191,7112,1.1647613112882843e-05
2691,184,7125,8.078457983940026e-06
2687,166,7147,1.120970670923366e-05
2682,161,7157,6.947628774299332e-06
2679,151,7170,4.944021318619926e-06
2677,147,7176,5.082346722775774e-06
2675,141,7184,2.65128918936833e-06
2674,128,7198,8.764958863126402e-06
2671,124,7205,3.019287206676248e-06
2670,117,7213,6.402253593264829e-06
2668,108,7224,3.470486978732856e-06
2667,99,7234,7.574810724417023e-06
2665,94,7241,1.1975569837531436e-05
2662,94,7244,3.996355323944562e-06
2661,89,7250,8.444911729560146e-06
2659,87,7254,4.322772799384437e-06
2658,83,7259,1.3598411705512797e-05
2655,84,7261,4.4839027889875344e-06
2654,82,7264,1.3784990901906005e-05
2651,82,7267,9.200393776853649e-06
2649,82,7269,0.0
2649,74,7277,0.0
2649,69,7282,1.6413084510972148e-05
2646,65,7289,5.814291528577243e-06
2645,60,7295,6.30119722747322e-06
2644,56,7300,0.0
2644,51,7305,7.415976980807452e-06
2643,46,7311,1.6450344634720098e-05
2641,46,7313,0.0
2641,42,7317,2.7046032347054687e-05
2638,44,7318,8.61534220139224e-06
2637,45,7318,1.685416930013062e-05
2635,44,7321,0.0
2635,39,7326,0.0
2635,36,7329,1.0541851149061775e-05
2634,35,7331,2.1694326933506888e-05
2632,35,7333,1.0855405992184108e-05
2631,33,7336,0.0
2631,29,7340,1.310633166882921e-05
2630,29,7341,0.0
2630,22,7348,0.0
2630,19,7351,0.0
2630,16,7354,0.0
2630,14,7356,0.0
2630,13,7357,0.0
2630,13,7357,0.0
2630,11,7359,0.0
2630,10,7360,0.0
2630,9,7361,4.224757076468103e-05
2629,8,7363,0.0
2629,8,7363,0.0
2629,7,7364,0.0
2629,7,7364,5.4338966472857684e-05
2628,8,7364,0.0
2628,7,7365,0.0
2628,7,7365,0.0
2628,7,7365,5.435964340073929e-05
2627,8,7365,0.0
2627,7,7366,0.0
2627,6,7367,0.0
2627,6,7367,6.34437254155564e-05
2626,7,7367,0.0
2626,5,7369,0.0
2626,4,7370,0.0
2626,4,7370,0.0
2626,4,7370,0.0
2626,4,7370,0.0
2626,4,7370,0.0
2626,3,7371,0.0
2626,3,7371,0.0
2626,2,7372,0.0
2626,2,7372,0.0
2626,2,7372,0.0
2626,2,7372,0.0
2626,2,7372,0.0
2626,2,7372,0.0
2626,1,7373,0.0
2626,0,7374,
2626,0,7374,
2626,0,7374,
2626,0,7374,
2626,0,7374,
2626,0,7374,
2626,0,7374,
2626,0,7374,
2626,0,7374,
2626,0,7374,
2626,0,7374,
2626,0,7374,
2626,0,7374,
2626,0,7374,
2626,0,7374,
2626,0,7374,
2626,0,7374,
2626,0,7374,
2626,0,7374,
2626,0,7374,
2626,0,7374,
2626,0,7374,
2626,0,7374,
2626,0,7374,
2626,0,7374,
2626,0,7374,
2626,0,7374,
2626,0,7374,
2626,0,7374,
2626,0,7374,
2626,0,7374,
2626,0,7374,
2626,0,7374,
2626,0,7374,
2626,0,7374,
2626,0,7374,
2626,0,7374,
2626,0,7374,
2626,0,7374,
2626,0,7374,
2626,0,7374,
2626,0,7374,
2626,0,7374,
2626,0,7374,
