S,I,R,Beta
9950,50,0,2.2110552763819096e-05
9939,55,6,1.646406717339407e-05
9930,61,9,1.981080679510673e-05
9918,70,12,1.728459078731311e-05
9906,79,15,8.94484099906207e-06
9899,83,18,1.582245742237563e-05
9886,91,23,1.6673595471896097e-05
9871,100,29,2.1274440279606928e-05
9850,111,39,2.012164448712672e-05
9828,122,50,1.1676241184437906e-05
9814,130,56,2.1162859964571804e-05
9787,148,65,1.79499004470906e-05
9761,164,75,2.248869942853716e-05
9725,184,91,1.8441935844417123e-05
9692,199,109,2.59240901162851e-05
9642,235,123,2.5597231968294737e-05
9584,267,149,2.3056529921904796e-05
9525,316,159,1.5947373666899233e-05
9477,337,186,1.7847363709546368e-05
9420,368,212,1.730822486845749e-05
9360,402,238,1.408555513033125e-05
9307,418,275,1.902154215353675e-05
9233,458,309,1.6080538906154448e-05
9165,490,345,1.6700624603360165e-05
9090,527,383,1.1898723079139033e-05
9033,542,425,1.36849591677584e-05
8966,569,465,1.3329010552264031e-05
8898,591,511,1.4642351995296192e-05
8821,619,560,1.4468337143023542e-05
8742,648,610,1.2533505060005479e-05
8671,663,666,1.1828405323965236e-05
8603,678,719,1.3372573263699945e-05
8525,699,776,1.0404473923787229e-05
8463,691,846,1.2141041971582096e-05
8392,705,903,9.803325017409353e-06
8334,713,953,1.2116842714293937e-05
8262,722,1016,1.0728959002635971e-05
8198,724,1078,9.940438241910505e-06
8139,729,1132,1.0280902919456205e-05
8078,727,1195,1.3622340365753027e-05
7998,746,1256,1.1732155558996987e-05
7928,764,1308,1.1226694702585045e-05
7860,764,1376,8.492865992566244e-06
7809,752,1439,1.072821049362029e-05
7746,742,1512,1.2179140542410204e-05
7676,759,1565,7.552242638451488e-06
7632,751,1617,1.2561867195940004e-05
7560,764,1676,9.003019474223663e-06
7508,756,1736,9.513661618083569e-06
7454,755,1791,1.0128345685768964e-05
7397,754,1849,1.0937117312954675e-05
7336,753,1911,9.051398911804617e-06
7286,743,1971,1.1822300479283451e-05
7222,758,2020,1.0046990688814375e-05
7167,738,2095,9.264080362304948e-06
7118,719,2163,8.401978802784454e-06
7075,703,2222,9.4496579525406e-06
7028,702,2270,1.0337161731584042e-05
6977,698,2325,9.6510310381265e-06
6930,688,2382,8.809020436927414e-06
6888,688,2424,1.0128838829916538e-05
6840,681,2479,9.016667954762088e-06
6798,658,2544,7.153900977491145e-06
6766,637,2597,7.88873724982842e-06
6732,614,2654,6.532076852061523e-06
6705,581,2714,8.214385185356318e-06
6673,563,2764,7.985309160560344e-06
6643,556,2801,7.310123600652821e-06
6616,535,2849,4.237814869644815e-06
6601,499,2900,5.4646484303252775e-06
6583,465,2952,6.533609705023856e-06
6563,459,2978,7.635065132084968e-06
6540,443,3017,7.2483277072503986e-06
6519,432,3049,8.877185207910779e-06
6494,417,3089,8.493359300856205e-06
6471,399,3130,5.809609791748727e-06
6456,383,3161,1.1323892442434184e-05
6428,381,3191,6.941416081546123e-06
6411,366,3223,8.523601426168991e-06
6391,346,3263,5.878931987992507e-06
6378,326,3296,8.657059254684911e-06
6360,316,3324,5.970862192500597e-06
6348,314,3338,9.03037819223869e-06
6330,304,3366,7.275297247858984e-06
6316,290,3394,7.097464567273045e-06
6303,277,3420,5.154842888980148e-06
6294,262,3444,7.277014095576303e-06
6282,245,3473,9.746018751340078e-06
6267,242,3491,7.252999115134108e-06
6256,234,3510,6.831049030537522e-06
6246,227,3527,9.16886366746083e-06
6233,224,3543,1.0743508056198574e-05
6218,220,3562,5.848124214158309e-06
6210,220,3570,8.78348704435661e-06
6198,209,3593,7.719730550524865e-06
6188,204,3608,6.3373765795911125e-06
6180,196,3624,7.43015652863087e-06
6171,187,3642,7.799115580293194e-06
6162,178,3660,7.2937066252384135e-06
6154,169,3677,6.730600965745087e-06
6147,164,3689,9.919572109337492e-06
6137,162,3701,1.307591878446259e-05
6124,160,3716,1.5308621815806663e-05
6109,161,3730,9.150535458833266e-06
6100,164,3736,5.9976009596161535e-06
6094,154,3752,6.3933441025662885e-06
6088,143,3769,6.89192542017772e-06
6082,135,3783,6.0896147709695886e-06
6077,131,3792,6.280720574510072e-06
6072,127,3801,7.780647972363139e-06
6066,124,3810,9.306233581145039e-06
6059,122,3819,9.469722591240776e-06
6052,116,3832,8.546618957540397e-06
6046,114,3840,1.1606920045731265e-05
6038,120,3842,9.661035663023076e-06
6031,119,3850,8.360167147608505e-06
6025,115,3860,1.0102832401226773e-05
6018,114,3868,8.745692746322435e-06
6012,112,3876,7.425624940595001e-06
6007,111,3882,1.4997517910785764e-06
6006,100,3894,8.325008325008325e-06
6001,94,3905,5.318262559077033e-06
5998,92,3910,9.060991344941068e-06
5993,89,3918,9.374232484715314e-06
5988,90,3922,7.422251911229867e-06
5984,88,3928,5.697010209042295e-06
5981,83,3936,6.043233290963554e-06
5978,78,3944,4.289231455507802e-06
5976,69,3955,4.850319151000136e-06
5974,65,3961,2.575262032911849e-06
5973,59,3968,1.418814041718808e-05
5968,62,3970,5.405171668252183e-06
5966,58,3976,1.1559758169859087e-05
5962,61,3977,1.099861967323101e-05
5958,57,3985,1.1778354917168718e-05
5954,58,3988,2.895764076309175e-06
5953,56,3991,5.999376064889252e-06
5951,55,3994,3.055254273536915e-06
5950,52,3998,1.292824822236587e-05
5946,54,4000,3.1144498012981026e-06
5945,47,4008,0.0
5945,45,4010,3.7379684141669002e-06
5944,43,4013,0.0
5944,39,4017,4.313766090347517e-06
5943,37,4020,2.2738538639598712e-05
5938,39,4023,8.636249794889067e-06
5936,38,4026,4.4332529436799545e-06
5935,35,4030,0.0
5935,32,4033,5.265374894692502e-06
5934,30,4036,5.617346365576901e-06
5933,28,4039,1.203919963400833e-05
5931,29,4040,0.0
5931,27,4042,1.2489306031710348e-05
5929,29,4042,5.815948493960137e-06
5928,27,4045,0.0
5928,27,4045,0.0
5928,24,4048,0.0
5928,23,4049,7.334389485419233e-06
5927,22,4051,1.533812905501787e-05
5925,24,4051,0.0
5925,20,4055,8.438818565400844e-06
5924,21,4055,8.038326741905405e-06
5923,20,4057,0.0
5923,19,4058,8.8859663932751e-06
5922,16,4062,1.0553866936845661e-05
5921,16,4063,0.0
5921,15,4064,0.0
5921,13,4066,1.2991568472061631e-05
5920,14,4066,0.0
5920,11,4069,0.0
5920,9,4071,1.8768768768768768e-05
5919,8,4073,0.0
5919,8,4073,0.0
5919,6,4075,0.0
5919,6,4075,0.0
5919,6,4075,0.0
5919,4,4077,4.223686433519176e-05
5918,4,4078,0.0
5918,4,4078,0.0
5918,3,4079,0.0
5918,3,4079,0.0
5918,3,4079,0.0
5918,3,4079,0.0
5918,3,4079,0.0
5918,3,4079,0.0
5918,3,4079,0.0
5918,3,4079,0.0
5918,3,4079,0.0
5918,3,4079,0.0
5918,3,4079,0.0
5918,3,4079,0.0
5918,2,4080,0.0
5918,2,4080,8.448800270361608e-05
5917,3,4080,0.0
5917,3,4080,0.0
5917,3,4080,0.0
5917,3,4080,0.0
5917,2,4081,0.0
5917,2,4081,0.0
5917,2,4081,0.0
5917,2,4081,0.0
5917,2,4081,0.0
5917,2,4081,0.0
5917,2,4081,0.0
5917,1,4082,0.0
5917,1,4082,0.0001690045631232043
5916,2,4082,0.0
5916,1,4083,0.0
5916,1,4083,0.0
5916,1,4083,0.0
5916,1,4083,0.0
5916,1,4083,0.0
5916,1,4083,0.0
5916,1,4083,0.0
5916,1,4083,0.0
5916,1,4083,0.0
5916,1,4083,0.0
5916,1,4083,0.0
5916,1,4083,0.0
5916,1,4083,0.0
5916,1,4083,0.0
5916,0,4084,
5916,0,4084,
5916,0,4084,
5916,0,4084,
5916,0,4084,
5916,0,4084,
5916,0,4084,
5916,0,4084,
5916,0,4084,
5916,0,4084,
5916,0,4084,
5916,0,4084,
5916,0,4084,
5916,0,4084,
5916,0,4084,
5916,0,4084,
5916,0,4084,
5916,0,4084,
5916,0,4084,
5916,0,4084,
5916,0,4084,
5916,0,4084,
5916,0,4084,
5916,0,4084,
5916,0,4084,
5916,0,4084,
5916,0,4084,
5916,0,4084,
5916,0,4084,
5916,0,4084,
