S,I,R,Beta
9940,60,0,1.3413816230717639e-05
9932,62,6,1.7863406649084745e-05
9921,71,8,2.8393321322958412e-06
9919,65,16,1.3959223556965266e-05
9910,69,21,1.3161935682007633e-05
9901,74,25,1.0918908000010918e-05
9893,76,31,1.3300206951220161e-05
9883,80,37,1.2647981382171406e-05
9873,85,42,1.549085146060855e-05
9860,92,48,3.4174089425875296e-05
9829,120,51,2.3739274934716995e-05
9801,140,59,1.3118194936376754e-05
9783,144,73,1.5616659284245914e-05
9761,153,86,1.13831688465435e-05
9744,158,98,1.558895055184885e-05
9720,173,107,1.4272461285948763e-05
9696,181,123,2.2222526120015316e-05
9657,206,137,1.6085720806176112e-05
9625,218,157,1.3344453711426188e-05
9597,224,179,1.9537355423569864e-05
9555,253,192,1.5719270377655472e-05
9517,270,213,1.3620850018874606e-05
9482,282,236,2.0943003615659983e-05
9426,312,262,1.496134532417155e-05
9382,331,287,1.4490690858177354e-05
9337,348,315,1.9696695510015153e-05
9273,378,349,1.6832163925876854e-05
9214,411,375,1.6371997124866053e-05
9152,432,416,1.4164076664076665e-05
9096,461,443,1.4785646285368697e-05
9034,485,481,1.163987593261653e-05
8983,483,534,1.728592932267506e-05
8908,520,572,1.554350454215744e-05
8836,548,616,1.631514078107807e-05
8757,585,658,1.3078670153010681e-05
8690,600,710,1.4192558496355964e-05
8616,624,760,1.3391900578530104e-05
8544,641,815,1.3876959572764933e-05
8468,676,856,1.4150033680573996e-05
8387,716,897,1.1656773951173437e-05
8317,733,950,1.1318227381875844e-05
8248,752,1000,1.2414357058835669e-05
8171,769,1060,1.1299436826519746e-05
8100,775,1125,1.2425328554360812e-05
8022,784,1194,1.1607111056838592e-05
7949,783,1268,1.3013998724628125e-05
7868,813,1319,1.1881155923913077e-05
7792,825,1383,8.711343413602141e-06
7736,817,1447,1.1866502792900098e-05
7661,827,1512,9.78589874088629e-06
7599,829,1572,9.206976157582793e-06
7541,828,1631,9.449149800735048e-06
7482,821,1697,1.1070010982102071e-05
7414,819,1767,7.246298047484991e-06
7370,802,1828,6.598158606198209e-06
7331,793,1876,1.1008890883485855e-05
7267,793,1940,9.370557119532389e-06
7213,786,2001,1.0406711941155158e-05
7154,794,2052,7.217959127338179e-06
7113,771,2116,9.299572602583858e-06
7062,757,2181,9.352902598498222e-06
7012,737,2251,1.0449231826657307e-05
6958,739,2303,8.55704495676942e-06
6914,717,2369,1.069122178072183e-05
6861,705,2434,9.92349604765759e-06
6813,694,2493,6.5563757370106565e-06
6782,662,2556,8.68658016911658e-06
6743,649,2608,8.683318682137294e-06
6705,639,2656,7.235391802301088e-06
6674,615,2711,7.552667675313253e-06
6643,596,2761,5.809213311281897e-06
6620,573,2807,6.590637077342444e-06
6595,547,2858,6.098465265775275e-06
6573,528,2899,8.356038707476407e-06
6544,521,2935,7.919226238801627e-06
6517,508,2975,7.551419123092965e-06
6492,504,3004,8.863167365940009e-06
6463,498,3039,5.903235407978813e-06
6444,481,3075,7.420398481850995e-06
6421,471,3108,8.266400290183716e-06
6396,469,3135,8.334100070539823e-06
6371,449,3180,4.89411409368523e-06
6357,424,3219,8.162150771249046e-06
6335,420,3245,7.516818882249032e-06
6315,405,3280,7.037916776634117e-06
6297,379,3324,7.961239657197401e-06
6278,374,3348,7.666190227140698e-06
6260,353,3387,7.240539782240766e-06
6244,340,3416,5.181444775219505e-06
6233,323,3444,5.9604849649250295e-06
6221,307,3472,3.141612914542369e-06
6215,295,3490,6.545127289090091e-06
6203,288,3509,9.51600480054454e-06
6186,279,3535,8.111738032579057e-06
6172,275,3553,1.1194249690685206e-05
6153,278,3569,3.5076765501299596e-06
6147,258,3595,7.566557329913249e-06
6135,249,3616,5.891536807376204e-06
6126,231,3643,6.359947594031825e-06
6117,228,3655,7.887136510558724e-06
6106,207,3687,7.91175544447451e-06
6096,204,3700,6.433019401986516e-06
6088,190,3722,4.322567259146553e-06
6083,182,3735,1.1742326389704328e-05
6070,184,3746,9.848864694506125e-06
6059,184,3757,7.175814634356366e-06
6051,178,3771,6.499065063068784e-06
6044,173,3783,4.7818885016621845e-06
6039,161,3800,8.228090908062397e-06
6031,154,3815,5.383440966263052e-06
6026,144,3830,8.066895305527898e-06
6019,142,3839,8.190027354691366e-06
6012,138,3850,2.410637661874319e-06
6010,131,3859,1.2701477181796244e-06
6009,122,3869,5.456296429672431e-06
6005,120,3875,8.32639467110741e-06
5999,117,3884,2.849477761963176e-06
5997,113,3890,1.4756640857301807e-06
