S,I,R,Beta
9940,60,0,3.018108651911469e-05
9922,74,4,3.67733183697707e-05
9895,97,8,6.355391403551726e-05
9834,150,16,7.6604975933835e-05
9721,253,26,5.12317370039111e-05
9595,354,51,6.241480526286349e-05
9383,540,77,4.480127575086543e-05
9156,724,120,4.4652662626204115e-05
8860,972,168,4.284758799431486e-05
8491,1256,253,4.013241446357215e-05
8063,1582,355,3.755193966351894e-05
7584,1923,493,3.4626912502660445e-05
7079,2266,655,2.9549254180564896e-05
6605,2554,841,2.750579904049814e-05
6141,2812,1047,2.54799318898257e-05
5701,3035,1264,2.647010972669612e-05
5243,3285,1472,2.177288787746567e-05
4868,3408,1724,2.2905165862333686e-05
4488,3520,1992,2.0256036298817048e-05
4168,3584,2248,2.021674492733754e-05
3866,3598,2536,2.1136074044699777e-05
3572,3611,2817,1.9227053829238332e-05
3324,3561,3115,1.9768916572130695e-05
3090,3514,3396,1.7129816379419908e-05
2904,3429,3667,1.8879641881312127e-05
2716,3350,3934,1.5716703668696282e-05
2573,3218,4209,1.739148498402278e-05
2429,3127,4444,1.764206436904671e-05
2295,2998,4707,1.700480058601159e-05
2178,2864,4958,1.827569755451929e-05
2064,2752,5184,2.0069970254191454e-05
1950,2648,5402,1.4524750174297002e-05
1875,2506,5619,1.6600159616919393e-05
1797,2385,5818,1.6332835181860287e-05
1727,2261,6012,1.6646405003960564e-05
1662,2143,6195,1.6003746561300246e-05
1605,2048,6347,1.7340829439252338e-05
1548,1930,6522,1.4057918624733904e-05
1506,1825,6669,1.0551401699139515e-05
1477,1725,6798,1.1774749050660858e-05
1447,1619,6934,1.3232634408349707e-05
1416,1512,7072,9.34146414372403e-06
1396,1417,7187,1.4154768235891235e-05
1368,1341,7291,1.2537558163367653e-05
1345,1253,7402,9.493943160949038e-06
1329,1185,7486,7.619700736253583e-06
1317,1108,7575,6.167610996439233e-06
1308,1041,7651,1.321946963487825e-05
1290,971,7739,8.781804101900861e-06
1279,917,7804,1.1084177507134374e-05
1266,852,7882,6.489701770390643e-06
1259,796,7945,1.1974088073409142e-05
1247,751,8002,4.271236320030924e-06
1243,689,8068,9.341134737695098e-06
1235,643,8122,6.296396572241706e-06
1230,599,8171,9.50092973383824e-06
1223,554,8223,2.9518465275953373e-06
1221,505,8274,1.1352486600011352e-05
1214,468,8318,5.280277108942677e-06
1211,441,8348,1.8724803436375927e-05
1201,412,8387,6.062908741097629e-06
1198,381,8421,0.0
1198,351,8451,2.378132595160976e-06
1197,330,8473,5.0631629578998e-06
1195,303,8502,5.523564908792134e-06
1193,281,8526,8.948999650989014e-06
1190,266,8544,3.159158400202186e-06
1189,247,8564,0.0
1189,233,8578,1.0828878453058617e-05
1186,216,8598,7.807132596340017e-06
1184,202,8614,1.2543484078137543e-05
1181,188,8631,1.3511809321346858e-05
1178,177,8645,0.0
1178,162,8660,5.2401014483640406e-06
1177,154,8669,0.0
1177,143,8680,0.0
1177,128,8695,0.0
1177,121,8702,0.0
1177,114,8709,7.452786596908584e-06
1176,106,8718,0.0
1176,98,8726,8.67694016382063e-06
1175,88,8737,0.0
1175,80,8745,0.0
1175,74,8751,0.0
1175,59,8766,0.0
1175,55,8770,0.0
1175,51,8774,0.0
1175,48,8777,0.0
1175,44,8781,0.0
1175,44,8781,0.0
1175,41,8784,0.0
1175,37,8788,0.0
1175,33,8792,0.0
1175,28,8797,0.0
1175,25,8800,0.0
1175,22,8803,0.0
1175,20,8805,0.0
1175,19,8806,0.0
1175,19,8806,0.0
1175,18,8807,0.0
1175,18,8807,0.0
1175,16,8809,0.0
1175,14,8811,0.0
1175,14,8811,0.0
1175,12,8813,0.0
1175,10,8815,0.0
1175,10,8815,0.0
1175,9,8816,0.0
1175,7,8818,0.0
1175,7,8818,0.0
1175,6,8819,0.0
1175,6,8819,0.0
1175,6,8819,0.0
1175,5,8820,0.0
1175,5,8820,0.0
1175,5,8820,0.0
1175,5,8820,0.0
1175,5,8820,0.0
1175,4,8821,0.0
1175,4,8821,0.0
1175,4,8821,0.0
1175,4,8821,0.0
1175,4,8821,0.0
1175,4,8821,0.0
1175,3,8822,0.0
1175,3,8822,0.0
1175,2,8823,0.0
1175,2,8823,0.0
1175,2,8823,0.0
1175,2,8823,0.0
1175,2,8823,0.0
1175,2,8823,0.0
1175,2,8823,0.0
