S,I,R,Beta
9910,90,0,3.475725978248683e-05
9879,113,8,6.628882039044115e-05
9805,176,19,5.099439061703213e-05
9717,255,28,5.004368733188449e-05
9593,358,49,5.794495171351084e-05
9394,529,77,4.889900765199039e-05
9151,737,112,4.6409650123133844e-05
8838,1002,160,4.370078580110654e-05
8451,1310,239,3.658268907153135e-05
8046,1609,345,3.0511321863239142e-05
7651,1905,444,3.1286116682807146e-05
7195,2206,599,3.049362500527653e-05
6711,2517,772,2.8298110769580146e-05
6233,2780,987,2.585449689342061e-05
5785,3022,1193,2.2937524703599706e-05
5384,3159,1457,2.4223814879254865e-05
4972,3323,1705,2.2939172577387326e-05
4593,3448,1959,2.058514343677431e-05
4267,3492,2241,2.1677322782181696e-05
3944,3547,2509,2.223116869897196e-05
3633,3578,2789,2.030945141863826e-05
3369,3549,3082,1.831627285425491e-05
3150,3510,3340,1.9264685931352598e-05
2937,3433,3630,1.7753144215733035e-05
2758,3345,3897,1.8643955727108854e-05
2586,3265,4149,1.7410274904687628e-05
2439,3133,4428,1.779781602476095e-05
2303,3021,4676,1.566685538759441e-05
2194,2889,4917,1.246358346009902e-05
2115,2757,5128,1.886451079607378e-05
2005,2646,5349,1.5456445809135514e-05
1923,2506,5571,1.577078246737212e-05
1847,2381,5772,1.568999480865824e-05
1778,2261,5961,1.3183889386670541e-05
1725,2142,6133,1.2178784557301181e-05
1680,2016,6304,1.0629251700680271e-05
1644,1900,6456,1.152516327314637e-05
1608,1780,6612,1.187880820616021e-05
1574,1667,6759,1.181466375085847e-05
1543,1573,6884,1.3184246967314191e-05
1511,1473,7016,1.16817023654998e-05
1485,1378,7137,1.2705673083031574e-05
1459,1278,7263,1.1262457081993906e-05
1438,1198,7364,1.3350948846129735e-05
1415,1134,7451,8.101657100479244e-06
1402,1073,7525,1.1300591752163399e-05
1385,1012,7603,4.994220972874245e-06
1378,947,7675,8.42933838889289e-06
1367,857,7776,8.535926433971622e-06
1357,794,7849,6.496772960059696e-06
1350,744,7906,1.0951812027080845e-05
1339,701,7960,1.171909541367874e-05
1328,657,8015,6.87682235792485e-06
1322,618,8060,7.3439772042947575e-06
1316,575,8109,1.453680454605524e-05
1305,537,8158,9.988798276218812e-06
1298,494,8208,6.23818643443978e-06
1294,460,8246,5.03998387205161e-06
1291,429,8280,9.02789438808029e-06
1286,394,8320,1.973616692060535e-06
1285,363,8352,1.286297713605814e-05
1279,344,8377,1.1364256232158118e-05
1274,329,8397,1.192901757382869e-05
1269,301,8430,7.854040511140957e-06
1266,283,8451,5.582257353228499e-06
1264,259,8477,1.2218366648746395e-05
1260,237,8503,1.3394950103810863e-05
1256,219,8525,1.454207020911497e-05
1252,207,8541,7.717121205105647e-06
1250,189,8561,4.232804232804233e-06
1249,171,8580,0.0
1249,156,8595,1.0264621953973436e-05
1247,148,8605,1.0836819176835215e-05
1245,139,8616,5.778509722342608e-06
1244,123,8633,1.960630538781272e-05
1241,115,8644,1.4013943874154784e-05
1239,106,8655,0.0
1239,97,8664,8.320644350698518e-06
1238,94,8668,8.593132368611007e-06
1237,87,8676,0.0
1237,82,8681,0.0
1237,72,8691,1.122788107428366e-05
1236,67,8697,1.2075544607061778e-05
1235,64,8701,1.2651821862348178e-05
1234,62,8704,0.0
1234,58,8708,1.3971944335773767e-05
1233,54,8713,4.505722267279445e-05
1230,54,8716,1.5055706112616681e-05
1229,48,8723,0.0
1229,45,8726,0.0
1229,44,8727,1.849249204822842e-05
