S,I,R,Beta
9950,50,0,4.824120603015075e-05
9926,70,4,7.771797012175816e-05
9872,118,10,8.498612751696289e-05
9773,210,17,9.355220651649588e-05
9581,387,32,8.360647027776497e-05
9271,680,49,7.011109912630784e-05
8829,1075,96,6.806322715575258e-05
8183,1620,197,5.951815190480717e-05
7394,2266,340,5.425309660441268e-05
6485,2993,522,4.405035548121665e-05
5630,3606,764,4.0735344388521595e-05
4803,4118,1079,3.7262205698094025e-05
4066,4519,1415,3.4450378230321626e-05
3433,4789,1778,3.412276543785986e-05
2872,4988,2140,2.7084501410627848e-05
2484,4993,2523,2.902614384776368e-05
2124,4960,2916,2.5533837555434056e-05
1855,4866,3279,2.4372869451156216e-05
1635,4731,3634,2.546803987234953e-05
1438,4548,4014,2.0489221446282155e-05
1304,4305,4391,2.369195471095815e-05
1171,4062,4767,2.312575237533012e-05
1061,3858,5081,2.7605831719735826e-05
948,3656,5396,2.221652863566278e-05
871,3448,5681,1.8979704369460923e-05
814,3236,5950,2.65745012345754e-05
744,3054,6202,2.200533761469182e-05
694,2826,6480,1.8865577154091995e-05
657,2643,6700,1.9004279418192624e-05
624,2480,6896,1.2923904052936311e-05
604,2310,7086,1.5051173991571343e-05
583,2136,7281,1.6060541818438787e-05
563,2001,7436,1.597780150777187e-05
545,1861,7594,1.8733146330521717e-05
526,1735,7739,1.2053341514995453e-05
515,1612,7873,8.431906333566214e-06
508,1489,8003,2.2474524465502926e-05
491,1392,8117,1.1704941826439122e-05
483,1292,8225,1.4422244870488241e-05
474,1207,8319,1.7478911693042344e-06
473,1117,8410,1.324901909940739e-05
466,1027,8507,1.4626542577865444e-05
459,943,8598,9.241354135621493e-06
455,867,8678,1.520970379101867e-05
449,802,8749,2.7770218107293013e-06
448,748,8804,1.193659281894576e-05
444,696,8860,1.2943978461219841e-05
440,652,8908,3.4857780256553265e-06
439,600,8961,2.2779043280182233e-05
433,555,9012,4.161205084992614e-06
432,502,9066,1.3833554670208057e-05
429,470,9101,9.919158855329067e-06
427,431,9142,0.0
427,392,9181,5.974286670171582e-06
426,363,9211,1.2933431627413701e-05
424,339,9237,0.0
424,321,9255,7.347322635631576e-06
423,289,9288,8.18015984032328e-06
422,271,9307,8.744163271016596e-06
421,249,9330,9.539345028570338e-06
420,232,9348,0.0
420,216,9364,0.0
420,205,9375,0.0
420,186,9394,0.0
420,176,9404,0.0
420,167,9413,0.0
420,152,9428,1.5664160401002506e-05
419,137,9444,0.0
419,123,9458,1.9403535324136057e-05
418,120,9462,0.0
418,111,9471,0.0
418,103,9479,0.0
418,92,9490,0.0
418,84,9498,0.0
418,76,9506,0.0
418,67,9515,0.0
418,59,9523,0.0
418,52,9530,4.6006624953993374e-05
417,48,9535,0.0
417,42,9541,0.0
417,36,9547,0.0
417,33,9550,0.0
417,32,9551,0.0
417,30,9553,0.0
417,28,9555,0.0
417,24,9559,0.0
417,21,9562,0.0
417,20,9563,0.0
417,18,9565,0.0
417,18,9565,0.0
417,15,9568,0.0
417,13,9570,0.0
417,12,9571,0.0
417,11,9572,0.0
417,7,9576,0.0
417,6,9577,0.0
417,6,9577,0.0
417,6,9577,0.0
417,6,9577,0.0
417,6,9577,0.0
417,6,9577,0.0
417,6,9577,0.0
417,6,9577,0.0
417,6,9577,0.0
417,6,9577,0.0
417,6,9577,0.0
417,4,9579,0.0
417,4,9579,0.0
417,4,9579,0.0
417,3,9580,0.0
417,3,9580,0.0
417,2,9581,0.0
417,2,9581,0.0
417,2,9581,0.0
417,1,9582,0.0
417,1,9582,0.0
417,1,9582,0.0
417,1,9582,0.0
417,1,9582,0.0
417,1,9582,0.0
417,1,9582,0.0
417,1,9582,0.0
417,1,9582,0.0
417,1,9582,0.0
417,1,9582,0.0
417,1,9582,0.0
417,1,9582,0.0
417,0,9583,
417,0,9583,
417,0,9583,
417,0,9583,
417,0,9583,
417,0,9583,
417,0,9583,
417,0,9583,
417,0,9583,
417,0,9583,
417,0,9583,
417,0,9583,
417,0,9583,
417,0,9583,
417,0,9583,
417,0,9583,
417,0,9583,
417,0,9583,
417,0,9583,
417,0,9583,
417,0,9583,
417,0,9583,
417,0,9583,
417,0,9583,
417,0,9583,
417,0,9583,
417,0,9583,
417,0,9583,
417,0,9583,
417,0,9583,
417,0,9583,
417,0,9583,
