S,I,R,Beta
9930,70,0,1.8702344986332902e-05
9917,77,6,1.3095707358085093e-05
9907,77,16,9.176248199161292e-06
9900,79,21,6.393044367727912e-06
9895,78,27,1.166090099895052e-05
9886,84,30,1.3246245291561902e-05
9875,86,39,2.355019134530468e-05
9855,100,45,1.2176560121765601e-05
9843,103,54,1.4795394489603276e-05
9828,109,63,1.3068820408269949e-05
9814,115,71,1.5948822002286e-05
9796,123,81,1.4938899899411407e-05
9778,132,90,1.23964124782288e-05
9762,139,99,1.5476248380521153e-05
9741,145,114,1.1327874713705666e-05
9725,145,130,1.1346511834057264e-05
9709,150,141,1.3732962543344663e-05
9689,159,152,1.6227959996131253e-05
9664,173,163,1.9738353175362707e-05
9631,188,181,1.767342601572493e-05
9599,212,189,1.719911861888129e-05
9564,235,201,1.9576959698158877e-05
9520,261,219,1.4891013876815094e-05
9483,267,250,1.856268718199056e-05
9436,293,271,2.5680459846611698e-05
9365,342,293,2.2167895267622697e-05
9294,387,319,1.890580958847057e-05
9226,421,353,1.647723849721406e-05
9162,453,385,1.22880136931842e-05
9111,472,417,1.2324457863376176e-05
9058,484,458,1.779167860381855e-05
8980,537,483,1.5552873548916897e-05
8905,565,530,1.1925288070239946e-05
8845,583,572,1.0278020453260702e-05
8792,580,628,1.1766182422892285e-05
8732,593,675,1.4484144303791602e-05
8657,615,728,1.558962106890331e-05
8574,647,779,1.3159370066362883e-05
8501,662,837,1.1727783225076417e-05
8435,671,894,1.3251152629426217e-05
8360,688,952,1.0084010237009013e-05
8302,687,1011,1.2273221548831466e-05
8232,705,1063,1.1716946150293957e-05
8164,713,1123,1.0135833918004883e-05
8105,720,1175,1.07958050586058e-05
8042,737,1221,1.046068520187604e-05
7980,736,1284,1.0896807235480004e-05
7916,741,1343,9.205974472855672e-06
7862,736,1402,8.640903409907867e-06
7812,731,1457,1.015660077484357e-05
7754,734,1512,9.136534259543637e-06
7702,722,1576,1.0609900223778981e-05
7643,724,1633,6.867223321379546e-06
7605,708,1687,9.657636776280845e-06
7553,699,1748,8.33404835680031e-06
7509,684,1807,8.76141612521115e-06
7464,657,1879,6.729409231281231e-06
7431,637,1932,9.084096978439214e-06
7388,613,1999,7.2866276692242e-06
7355,590,2055,8.295982209727039e-06
7319,579,2102,8.495172264395246e-06
7283,571,2146,6.252114597413115e-06
7257,548,2195,1.0309703492927543e-05
7216,548,2236,7.0807775098321655e-06
7188,537,2275,9.58560149390304e-06
7151,532,2317,8.411463563116995e-06
7119,523,2358,8.057504800258485e-06
7089,501,2410,7.883795112553845e-06
7061,494,2445,1.0607390656436938e-05
7024,491,2485,1.1308333603960121e-05
6985,486,2529,7.658975288021657e-06
6959,472,2569,7.3067190152491225e-06
6935,458,2607,1.0389675810630842e-05
6902,457,2641,7.291832450176177e-06
6879,439,2682,8.278471900051692e-06
6854,428,2718,7.499543209640867e-06
6832,414,2754,8.485218748939348e-06
6808,412,2780,9.269505892553592e-06
6782,406,2812,9.805730323530992e-06
6755,402,2843,6.99684405507621e-06
6736,385,2879,5.784002221056853e-06
6721,363,2916,5.328473765259417e-06
6708,342,2950,9.153772923662765e-06
6687,345,2968,6.935368864094945e-06
6671,343,2986,9.614741671557802e-06
6649,345,3006,9.590632567608511e-06
6627,337,3036,5.373216931543873e-06
6615,320,3065,8.975812547241119e-06
6596,312,3092,7.774719721354045e-06
6580,299,3121,6.607638430025109e-06
6567,295,3138,7.742874619631285e-06
6552,293,3155,9.897194197535494e-06
6533,288,3179,6.3778764222664424e-06
6521,278,3201,6.619455240898525e-06
6509,257,3234,4.782363599517699e-06
6501,243,3256,3.1650717869932007e-06
6496,225,3279,9.578544061302682e-06
6482,222,3296,6.949251009726172e-06
6472,221,3307,6.991481578844336e-06
6462,215,3323,7.197714006031684e-06
6452,203,3345,6.108007903762227e-06
6444,197,3359,6.301852429521658e-06
6436,193,3371,6.44045637073843e-06
6428,180,3392,8.64274355251331e-06
6418,171,3411,1.8223599926376657e-06
6416,159,3425,6.861776376668392e-06
6409,154,3437,1.2158227168369156e-05
6397,154,3449,9.13577590144731e-06
