S,I,R,Beta
9950,50,0,1.0050251256281408e-05
9945,51,4,3.548930884571023e-05
9927,68,5,5.33304890405845e-05
9891,100,9,4.0440804772014964e-05
9851,132,17,4.1527855962938696e-05
9797,175,28,4.316190087344522e-05
9723,238,39,4.53745212988003e-05
9618,322,60,3.971590534827943e-05
9495,429,76,3.3387711112829595e-05
9359,527,114,3.4061927422548146e-05
9191,650,159,3.264062670003264e-05
8996,786,218,2.489090429786719e-05
8820,901,279,2.4915626628009696e-05
8622,1031,347,2.8123756226880865e-05
8372,1200,428,2.2495620321707277e-05
8146,1324,530,2.243793962599478e-05
7904,1470,626,2.513151009391611e-05
7612,1642,746,1.9201683603618365e-05
7372,1752,876,2.113699373415887e-05
7099,1879,1022,2.0466269601044933e-05
6826,1999,1175,1.8101637985708352e-05
6579,2077,1344,1.6539106974578e-05
6353,2140,1507,1.7873666278790945e-05
6110,2221,1669,1.5990791662091728e-05
5893,2284,1823,1.5007862039410942e-05
5691,2307,2002,1.416696314464538e-05
5505,2284,2211,1.56679725961592e-05
5308,2288,2404,1.4080211423843677e-05
5137,2259,2604,1.421864291584554e-05
4972,2252,2776,1.5272024223752482e-05
4801,2227,2972,1.4122937080818835e-05
4650,2215,3135,1.213621689846841e-05
4525,2131,3344,1.213343669223849e-05
4408,2063,3529,1.330590923126594e-05
4287,2029,3684,1.0576751403690113e-05
4195,1961,3844,1.0332594046359311e-05
4110,1893,3997,1.2981621365949335e-05
4009,1844,4147,1.1633261171041945e-05
3923,1768,4309,1.0813360815609995e-05
3848,1715,4437,1.1516338046950292e-05
3772,1656,4572,1.1206397508209487e-05
3702,1580,4718,1.1967530380430695e-05
3632,1524,4844,9.394475470301896e-06
3580,1448,4972,9.259545047686657e-06
3532,1388,5080,8.77118547263227e-06
3489,1311,5200,1.1805655302411699e-05
3435,1271,5294,1.0307188576886474e-05
3390,1204,5406,1.5190270386812885e-05
3328,1160,5512,1.0361405835543766e-05
3288,1101,5611,8.563327742309026e-06
3257,1048,5695,1.2304677886970401e-05
3215,1001,5784,1.025413156050792e-05
3182,957,5861,1.149359609664341e-05
3147,908,5945,9.098939063705172e-06
3121,865,6014,1.0742073553570535e-05
3092,835,6073,9.29576810157176e-06
3068,784,6148,1.2888140914775297e-05
3037,734,6229,8.971997498607098e-06
3017,697,6286,9.035361074428073e-06
2998,673,6329,6.938751639280075e-06
2984,622,6394,8.620466712067792e-06
2968,597,6435,1.2416078596034982e-05
2946,567,6487,9.578647279484572e-06
2930,540,6530,8.216407533813678e-06
2917,510,6573,8.066305027324608e-06
2905,486,6609,7.083005744317659e-06
2895,460,6645,8.260118645340542e-06
2884,434,6682,9.587298746620478e-06
2872,407,6721,5.133013489559451e-06
2866,379,6755,8.285660100127599e-06
2857,343,6800,1.0204591862246173e-05
2847,318,6835,1.4359151086987736e-05
2834,305,6861,5.784559852840797e-06
2829,290,6881,7.3134164625004575e-06
2823,270,6907,2.623948780519804e-06
2821,253,6926,7.005617103793822e-06
2816,235,6949,6.044487427466151e-06
2812,227,6961,4.699807621208039e-06
2809,213,6978,6.6854192677126004e-06
2805,203,6992,8.780941843822169e-06
2800,194,7006,1.288659793814433e-05
2793,184,7023,5.837575304721431e-06
2790,170,7040,1.4758591608686485e-05
2783,163,7054,6.613333803614848e-06
2780,155,7065,4.641448131817127e-06
2778,147,7075,7.34635106742481e-06
2775,139,7086,1.0370082312528356e-05
2771,128,7101,5.638758570913027e-06
2769,126,7105,8.598600147895923e-06
2766,119,7115,6.076183184770655e-06
2764,111,7125,3.2594099164287296e-06
2763,104,7133,3.4800523399871936e-06
2762,93,7145,7.786160877656054e-06
2760,90,7150,1.2077294685990338e-05
2757,86,7157,8.43518823122538e-06
2755,79,7166,9.189276114774058e-06
2753,76,7171,9.558950044927066e-06
2751,71,7178,5.119777187296809e-06
2750,69,7181,5.270092226613966e-06
2749,63,7188,0.0
2749,59,7192,1.2331140445524105e-05
2747,60,7193,0.0
2747,56,7197,1.3001196110042124e-05
2745,56,7199,0.0
2745,53,7202,0.0
2745,50,7205,0.0
2745,46,7209,7.919537499010058e-06
2744,42,7214,0.0
2744,41,7215,0.0
2744,38,7218,0.0
2744,34,7222,0.0
2744,30,7226,0.0
2744,25,7231,0.0
2744,24,7232,1.5184645286686102e-05
2743,25,7232,0.0
2743,22,7235,0.0
2743,20,7237,0.0
2743,20,7237,0.0
2743,20,7237,0.0
2743,20,7237,0.0
2743,20,7237,0.0
2743,18,7239,0.0
2743,17,7240,0.0
2743,16,7241,0.0
2743,14,7243,0.0
2743,13,7244,0.0
2743,10,7247,0.0
2743,8,7249,0.0
2743,7,7250,5.208062080099995e-05
2742,7,7251,0.0
2742,7,7251,0.0
2742,6,7252,0.0
2742,5,7253,0.0
2742,5,7253,0.0
2742,5,7253,0.0
2742,5,7253,0.0
2742,5,7253,0.0
2742,5,7253,0.0
2742,4,7254,0.0
2742,4,7254,0.0
2742,3,7255,0.0
2742,3,7255,0.0
2742,2,7256,0.0
2742,2,7256,0.0
2742,2,7256,0.0
2742,2,7256,0.0
2742,2,7256,0.0
2742,2,7256,0.0
