S,I,R,Beta
9930,70,0,1.1509135376204863e-05
9922,71,7,1.5614752818462882e-05
9911,78,11,9.054948011662773e-06
9904,76,20,1.0628347929597824e-05
9896,80,24,1.2631366208569118e-05
9886,84,30,1.5654653526391338e-05
9873,90,37,1.1254037385912196e-05
9863,96,41,1.5842035891716518e-05
9848,95,57,2.0308692120227456e-05
9829,104,67,1.858706966042402e-05
9810,117,73,8.712546938846634e-06
9800,118,82,2.6807333102732618e-05
9769,143,88,1.8611749597520915e-05
9743,164,93,1.564600476139217e-05
9718,173,109,2.2007906191597263e-05
9681,196,123,1.1594349546450127e-05
9659,206,135,2.110813698577814e-05
9617,234,149,2.2662859306303208e-05
9566,270,164,2.2068901433317073e-05
9509,310,181,2.2050417431363835e-05
9444,344,212,1.7545285304807776e-05
9387,379,234,1.827036942405893e-05
9322,410,268,2.0408056472755246e-05
9244,447,309,1.597263162174485e-05
9178,470,352,1.4141123778879188e-05
9117,494,389,1.620854221259479e-05
9044,525,431,1.6638234241064847e-05
8965,568,467,1.7281603732826406e-05
8877,612,511,1.4909647535932251e-05
8796,635,569,1.2174467277538466e-05
8728,647,625,1.3635520069360526e-05
8651,675,674,1.250123085749025e-05
8578,689,733,1.3028231331305892e-05
8501,700,799,1.3443796528139546e-05
8421,726,853,1.2921912717877352e-05
8342,757,901,1.1401616559201152e-05
8270,763,967,1.188587656754902e-05
8195,766,1039,8.283723916226062e-06
8143,762,1095,1.1925931584476048e-05
8069,775,1156,1.1193776260399218e-05
7999,781,1220,1.0404629644006397e-05
7934,780,1286,9.049013334367506e-06
7878,778,1344,9.463078006436198e-06
7820,778,1402,1.1176930814798256e-05
7752,792,1456,1.0749914000687994e-05
7686,792,1522,1.1006500077538328e-05
7619,795,1586,8.584959316373085e-06
7567,777,1656,1.0885170129256293e-05
7503,772,1725,7.250985616116248e-06
7461,760,1779,8.641426646632666e-06
7412,726,1862,9.849265356305537e-06
7359,722,1919,9.598738838642941e-06
7308,712,1980,9.032736173379334e-06
7261,705,2034,5.4698129812336575e-06
7233,668,2099,9.106631200477518e-06
7189,664,2147,7.751132503305753e-06
7152,656,2192,8.099388879794838e-06
7114,641,2245,6.140251232765082e-06
7086,613,2301,1.1050441119796451e-05
7038,613,2349,9.271505372605577e-06
6998,614,2388,7.680184100994887e-06
6965,584,2451,8.112971904532446e-06
6932,576,2492,7.513464127716869e-06
6902,562,2536,7.734103581302445e-06
6872,550,2578,7.937347867499206e-06
6842,522,2636,8.39977555799709e-06
6812,502,2686,7.6031750859158786e-06
6786,490,2724,6.616262773898242e-06
6764,477,2759,8.05844729837455e-06
6738,454,2808,6.537973202155439e-06
6718,434,2848,8.231547956312431e-06
6694,421,2885,9.580671739928052e-06
6667,414,2919,6.521413059781794e-06
6649,399,2952,1.05542846437797e-05
6621,392,2987,8.091138585021684e-06
6600,385,3015,7.083825265643447e-06
6582,377,3041,8.46291670797376e-06
6561,373,3066,7.355185589720393e-06
6543,357,3100,7.27786147318472e-06
6526,339,3135,7.232246417099924e-06
6510,329,3161,1.0738681196569224e-05
6487,317,3196,5.835500168013775e-06
6475,300,3225,6.177606177606177e-06
6463,280,3257,8.288941446917619e-06
6448,274,3278,6.226114361268588e-06
6437,262,3301,5.336514686681364e-06
6428,240,3332,1.0371292263015971e-05
6412,238,3350,4.58698763348134e-06
6405,227,3368,8.2534638756203e-06
6393,220,3387,6.399044409368201e-06
6384,213,3403,5.883252732770894e-06
6376,199,3425,5.5169196042950004e-06
6369,193,3438,8.135260088332653e-06
6359,189,3452,9.984598756418225e-06
6347,184,3469,7.706482350442866e-06
6338,174,3488,6.34741007533469e-06
6331,170,3499,9.291348825108941e-06
6321,165,3514,4.794024727579545e-06
6316,156,3528,1.0149234341761257e-05
6306,153,3541,1.036464908407596e-05
6296,153,3551,5.190555680128892e-06
6291,144,3565,1.1038697257104505e-05
6281,141,3578,1.1291511831810673e-05
6271,145,3584,6.598518632566989e-06
6265,139,3596,5.741615805519989e-06
6260,132,3608,4.840739665020815e-06
6256,127,3617,6.293171154117244e-06
6251,124,3625,1.0320929296473855e-05
6243,120,3637,1.0678626728602702e-05
6235,120,3645,8.01924619085806e-06
6229,112,3659,2.866775221888402e-06
6227,105,3668,1.2235502840930816e-05
6219,106,3675,4.550874222938227e-06
6216,99,3685,4.875004875004875e-06
6213,92,3695,1.7494874001917439e-06
6212,87,3701,3.7006609380435345e-06
6210,83,3707,5.8203829812001626e-06
6207,79,3714,0.0
6207,74,3719,1.088570445747826e-05
6202,71,3727,2.270962115809984e-06
6201,66,3733,2.443398669813764e-06
6200,64,3736,1.2600806451612903e-05
6195,64,3741,5.044390637610977e-06
6193,59,3748,5.473648487767764e-06
6191,54,3755,2.991199889923844e-06
6190,52,3758,6.213495712687958e-06
6188,52,3760,3.107751976530257e-06
6187,48,3765,6.734550940143311e-06
6185,50,3765,3.233629749393694e-06
6184,47,3769,3.4405879276650793e-06
6183,45,3772,7.1881682750193186e-06
6181,44,3775,7.353914488682326e-06
6179,44,3777,1.1034442172166723e-05
6176,42,3782,0.0
6176,40,3784,8.095854922279792e-06
6174,36,3790,1.3497462477054314e-05
6171,34,3795,4.766126187956953e-06
6170,30,3800,1.620745542949757e-05
6167,31,3802,1.0461509491204485e-05
6165,30,3805,5.406866720735334e-06
6164,30,3806,0.0
6164,26,3810,6.239704487595467e-06
6163,25,3812,6.49034561090378e-06
6162,23,3815,2.1167605097159308e-05
6159,25,3816,6.49456080532554e-06
6158,25,3817,6.4956154595647935e-06
6157,25,3818,6.496670456391099e-06
6156,24,3820,6.768464370803552e-06
6155,23,3822,1.4127785822766927e-05
6153,23,3824,0.0
6153,20,3827,8.126117341134406e-06
6152,18,3830,0.0
6152,17,3831,0.0
6152,17,3831,9.561692037022872e-06
6151,15,3834,0.0
6151,15,3834,0.0
6151,15,3834,0.0
6151,14,3835,0.0
6151,13,3836,0.0
6151,11,3838,0.0
6151,11,3838,0.0
6151,10,3839,0.0
6151,9,3840,0.0
6151,8,3841,4.064379775646236e-05
6149,10,3841,3.252561392096276e-05
6147,12,3841,4.067024564828372e-05
6144,15,3841,0.0
6144,12,3844,0.0
6144,11,3845,0.0
6144,10,3846,1.6276041666666666e-05
6143,10,3847,0.0
6143,9,3848,1.8087434659142295e-05
6142,8,3850,2.0351676978183004e-05
6141,9,3850,0.0
6141,9,3850,1.809332537227017e-05
6140,10,3850,1.6286644951140064e-05
6139,9,3852,0.0
6139,9,3852,0.0
6139,9,3852,0.0
6139,9,3852,0.0
6139,8,3853,0.0
6139,6,3855,0.0
6139,5,3856,3.257859586251833e-05
6138,5,3857,0.0
6138,5,3857,0.0
6138,5,3857,0.0
6138,5,3857,0.0
6138,5,3857,0.0
6138,5,3857,0.0
6138,4,3858,0.0
6138,3,3859,0.0
6138,3,3859,0.0
6138,2,3860,8.145975887911372e-05
6137,2,3861,0.0
6137,2,3861,0.0
6137,2,3861,0.0
6137,2,3861,0.0
6137,2,3861,0.0
6137,1,3862,0.0
6137,1,3862,0.0
6137,1,3862,0.0
6137,0,3863,
6137,0,3863,
6137,0,3863,
6137,0,3863,
6137,0,3863,
6137,0,3863,
6137,0,3863,
6137,0,3863,
6137,0,3863,
6137,0,3863,
6137,0,3863,
6137,0,3863,
6137,0,3863,
6137,0,3863,
6137,0,3863,
6137,0,3863,
6137,0,3863,
6137,0,3863,
6137,0,3863,
6137,0,3863,
6137,0,3863,
6137,0,3863,
6137,0,3863,
6137,0,3863,
6137,0,3863,
6137,0,3863,
6137,0,3863,
6137,0,3863,
6137,0,3863,
6137,0,3863,
6137,0,3863,
6137,0,3863,
6137,0,3863,
6137,0,3863,
6137,0,3863,
6137,0,3863,
6137,0,3863,
6137,0,3863,
6137,0,3863,
6137,0,3863,
6137,0,3863,
6137,0,3863,
6137,0,3863,
6137,0,3863,
6137,0,3863,
6137,0,3863,
6137,0,3863,
6137,0,3863,
6137,0,3863,
6137,0,3863,
