S,I,R,Beta
9950,50,0,3.8190954773869346e-05
9931,67,2,9.318025720756804e-05
9869,118,13,8.157713504536547e-05
9774,207,19,7.562210300620101e-05
9621,342,37,7.020461454019624e-05
9390,545,65,7.288643980029507e-05
9017,876,107,6.064141654297843e-05
8538,1289,173,4.933904757647143e-05
7995,1744,261,4.396383060513738e-05
7382,2221,397,4.2389881760896426e-05
6687,2739,574,3.838238607733816e-05
5984,3205,811,3.509097583154663e-05
5311,3630,1059,3.2107591033319795e-05
4692,3996,1312,3.098793593252246e-05
4111,4271,1618,2.9843808101807938e-05
3587,4457,1956,2.6833868144626918e-05
3158,4502,2340,2.4758540922914e-05
2806,4494,2700,2.4028236270360957e-05
2503,4431,3066,2.4795341505336904e-05
2228,4324,3448,2.1901889499881252e-05
2017,4215,3768,2.199571730445425e-05
1830,4084,4086,2.4753402589339712e-05
1645,3940,4415,2.0366284541681454e-05
1513,3739,4748,1.873749250279339e-05
1407,3542,5051,2.1269790436379848e-05
1301,3369,5330,2.0077256369908847e-05
1213,3214,5573,2.0520281476701017e-05
1133,3022,5845,1.635549366429064e-05
1077,2844,6079,1.7629843799583936e-05
1023,2706,6271,1.2643421555516542e-05
988,2541,6471,1.6729681801452137e-05
946,2381,6673,1.4206904022596082e-05
914,2194,6892,1.2965537601056391e-05
888,2045,7067,1.7621533513954054e-05
856,1926,7218,1.0311429431003193e-05
839,1782,7379,1.7390164390561688e-05
813,1661,7526,1.629155364401326e-05
791,1548,7661,1.4700261664657632e-05
773,1418,7809,1.550933570778222e-05
756,1333,7911,1.1907738839471772e-05
744,1249,8007,1.5065816093735203e-05
730,1168,8102,1.1728279226871834e-05
720,1075,8205,1.8087855297157624e-05
706,1000,8294,5.6657223796034e-06
702,909,8389,2.0372407611131484e-05
689,840,8471,1.3822655332089295e-05
681,780,8539,5.647803004631199e-06
678,721,8601,4.0913349616846485e-06
676,673,8651,1.3188320423433007e-05
670,637,8693,7.029218116638159e-06
667,590,8743,1.0164409320763347e-05
663,543,8794,5.555416670138802e-06
661,497,8842,6.0879650063771434e-06
659,467,8874,0.0
659,424,8917,1.0736679359807598e-05
656,392,8952,3.8887506222000994e-06
655,358,8987,4.264574182267901e-06
654,323,9023,4.733907082871777e-06
653,295,9052,1.0382329275572976e-05
651,254,9095,1.2095262285762667e-05
