S,I,R,Beta
9940,60,0,2.012072434607646e-05
9928,68,4,2.5181305398871877e-05
9911,81,8,2.865004714801237e-05
9888,97,15,5.838588062589664e-05
9832,145,23,4.769787604163744e-05
9764,201,35,3.566762663536068e-05
9694,247,59,4.092852626400236e-05
9596,331,73,4.5021276488567116e-05
9453,453,94,3.876503925894322e-05
9287,591,122,3.5892466171350634e-05
9090,729,181,3.0784971501265355e-05
8886,873,241,2.990662687022767e-05
8654,1037,309,2.7857642543656826e-05
8404,1201,395,2.476914169177597e-05
8154,1344,502,2.1443609329922796e-05
7919,1476,605,2.164531053064035e-05
7666,1607,727,2.1105160357820137e-05
7406,1724,870,1.817050576036361e-05
7174,1814,1012,1.6597974616778894e-05
6958,1878,1164,1.905545550803681e-05
6709,1988,1303,1.859420046887376e-05
6461,2064,1475,1.754714332506668e-05
6227,2129,1644,1.8329547615450314e-05
5984,2185,1831,1.629058113780149e-05
5771,2218,2011,1.656239907288065e-05
5559,2240,2201,1.6222085164340967e-05
5357,2244,2399,1.5389596366657715e-05
5172,2245,2583,1.6191347275116827e-05
4984,2262,2754,1.4901797156737103e-05
4816,2218,2966,1.4697776273258061e-05
4659,2200,3141,1.375636597787274e-05
4518,2168,3314,1.174065525515813e-05
4403,2107,3490,1.164154267255973e-05
4295,2043,3662,1.1282456293302836e-05
4196,1975,3829,1.1825608475823871e-05
4098,1910,3992,1.252047352941928e-05
4000,1852,4148,9.989200863930886e-06
3926,1792,4282,1.0091832836038134e-05
3855,1729,4416,1.170240777039876e-05
3777,1667,4556,1.3976553378760309e-05
3689,1593,4718,1.003985823720169e-05
3630,1523,4847,1.1938160329493225e-05
3564,1491,4945,8.468318327473257e-06
3519,1402,5079,1.3782932594568146e-05
3451,1349,5200,9.021783095283562e-06
3409,1290,5301,1.341637844192641e-05
3350,1242,5408,8.17170187708799e-06
3316,1165,5519,1.1907412105178688e-05
3270,1123,5607,1.307114789186893e-05
3222,1080,5698,1.0920293353564614e-05
3184,1020,5796,1.0161099615725687e-05
3151,988,5861,9.63642414142673e-06
3121,936,5943,9.24259975846006e-06
3094,885,6021,9.495323553150074e-06
3068,831,6101,1.2551441297693516e-05
3036,800,6164,1.0704874835309619e-05
3010,761,6229,7.421603852248964e-06
2993,716,6291,1.2599230606984267e-05
2966,682,6352,1.0381587611700938e-05
2945,650,6405,6.268773671150581e-06
2933,619,6448,7.160455338863041e-06
2920,577,6503,7.715866195009616e-06
2907,540,6553,7.64438328937813e-06
2895,505,6600,1.094409959130628e-05
2879,474,6647,7.327907750434912e-06
2869,438,6693,1.1140979546753121e-05
2855,423,6722,8.280442009994494e-06
2845,398,6757,9.714654114156017e-06
2834,383,6783,5.527803932479717e-06
2828,361,6811,3.918080767316938e-06
2824,336,6840,7.37724268177526e-06
2817,319,6864,5.564068580483695e-06
2812,293,6895,7.282295768015186e-06
2806,281,6913,6.341266680702004e-06
2801,263,6936,4.072418460001385e-06
2798,243,6959,8.824645469868248e-06
2792,226,6982,4.754418439536476e-06
2789,215,6996,5.003043518140202e-06
2786,200,7014,7.178750897343862e-06
2782,190,7028,1.324302849142987e-05
2775,178,7047,6.073489219556636e-06
2772,163,7065,2.213192397241477e-06
2771,152,7077,2.374214135121275e-06
2770,148,7082,4.878524734120402e-06
2768,139,7093,1.5594460847506966e-05
2762,139,7099,5.209445767064842e-06
2760,132,7108,5.489679402722881e-06
2758,123,7119,2.9478177305340857e-06
2757,111,7132,0.0
2757,100,7143,7.254261878853826e-06
2755,89,7156,1.2235159770794673e-05
2752,88,7160,1.2387684989429175e-05
2749,88,7163,8.267469162340024e-06
2747,79,7174,9.21603774889062e-06
2745,73,7182,1.4971180477580657e-05
2742,69,7189,5.28546813391262e-06
2741,66,7193,5.5277326346279284e-06
2740,62,7198,1.765952437014363e-05
2737,59,7204,1.2385204634543574e-05
