S,I,R,Beta
9930,70,0,8.631851532153647e-06
9924,71,5,9.934658332907562e-06
9917,72,11,7.002565740087168e-06
9912,71,17,9.946685764303334e-06
9905,75,20,1.749957933703517e-05
9892,82,26,9.8626137899066e-06
9884,80,36,1.6440712262242006e-05
9871,89,40,1.8212468939203364e-05
9855,99,46,1.537444459818889e-05
9840,106,54,2.1092192053996012e-05
9818,117,65,2.0893074468140674e-05
9794,129,77,2.6910954816506864e-05
9760,156,84,1.9703656998738966e-05
9730,178,92,1.8476390637089046e-05
9698,197,105,1.9366597121390877e-05
9661,219,120,2.0323675806176413e-05
9618,249,133,2.0042741145492765e-05
9570,276,154,2.3473111928884042e-05
9508,325,167,1.941684735121841e-05
9448,359,193,2.2701596069616654e-05
9371,414,215,1.7785366200690072e-05
9302,450,248,1.958957452399723e-05
9220,497,283,1.6148954464312994e-05
9146,538,316,1.6461581108445645e-05
9065,566,369,1.7541158379119004e-05
8975,604,421,1.4388754634839233e-05
8897,624,479,1.4049679667303585e-05
8819,660,521,1.4775261401863058e-05
8733,705,562,8.445993959490089e-06
8681,706,613,1.0442524832813545e-05
8617,718,665,1.4061728726301543e-05
8530,747,723,1.4281432098067926e-05
8439,766,795,1.2994498686163364e-05
8355,784,861,1.3281793866559191e-05
8268,809,923,1.2259277133218874e-05
8186,812,1002,1.3088548392726257e-05
8099,829,1072,1.3255743050676706e-05
8010,863,1127,1.229633294419056e-05
7925,868,1207,1.3810347584642893e-05
7830,894,1276,1.0714255102128279e-05
7755,889,1356,1.1313866230937767e-05
7677,895,1428,1.193436390931921e-05
7595,909,1496,1.1732575495864267e-05
7514,913,1573,1.0349428784414401e-05
7443,923,1634,8.442640048478222e-06
7385,917,1698,1.0779609408974689e-05
7312,926,1762,9.747579055819955e-06
7246,912,1842,8.474124865019297e-06
7190,891,1919,9.990181524720235e-06
7126,890,1984,7.726098761616742e-06
7077,871,2052,8.922680431604653e-06
7022,846,2132,8.416641248410097e-06
6972,827,2201,1.144671968232231e-05
6906,831,2263,1.0977740279210983e-05
6843,824,2333,7.2712672151685015e-06
6802,806,2392,9.484876364636587e-06
6750,787,2463,1.20476257706245e-05
6686,786,2528,9.133817273418536e-06
6638,774,2588,7.201509124895968e-06
6601,752,2647,9.4682623844872e-06
6554,741,2705,8.030451471981756e-06
6515,724,2761,8.056206883392766e-06
6477,698,2825,5.972201393248227e-06
6450,662,2888,6.0891355769455956e-06
6424,630,2946,6.9185000691850005e-06
6396,602,3002,9.089983565309714e-06
6361,586,3053,8.58473644590838e-06
6329,570,3101,8.870335104628374e-06
6297,560,3143,7.656707275573402e-06
6270,530,3200,9.930486593843098e-06
6237,529,3234,6.667933574045736e-06
6215,513,3272,8.782123360604963e-06
6187,502,3311,6.117440694632171e-06
6168,476,3356,6.4714601794025e-06
6149,458,3393,6.746579306749917e-06
6130,436,3434,8.979750662256611e-06
6106,418,3476,7.052440379452636e-06
6088,410,3502,6.810679144899202e-06
6071,397,3532,8.298111308375658e-06
6051,389,3560,7.647082064661176e-06
6033,367,3600,7.678025175792903e-06
6016,351,3633,7.5771352367097045e-06
6000,342,3658,6.335282651072125e-06
5987,328,3685,5.092334203782993e-06
5977,313,3710,1.2828729512118072e-05
5953,320,3727,5.7743994624559046e-06
5942,310,3748,8.143234058262126e-06
5927,303,3770,3.3409786060434964e-06
5921,286,3793,1.1219990953144136e-05
5902,291,3807,5.82247732436206e-06
5892,274,3834,5.574798935585056e-06
5883,264,3853,7.082554252365573e-06
5872,251,3877,4.749394791406581e-06
5865,237,3898,1.007190621616469e-05
5851,234,3915,2.191166094772316e-06
5848,216,3936,6.333282667071997e-06
5840,211,3949,5.680711549698111e-06
5833,200,3967,4.285959197668438e-06
5828,189,3983,2.7235785643472672e-06
5825,176,3999,3.901677721420211e-06
5821,166,4013,2.069780582560443e-06
5819,154,4027,6.695487018566585e-06
5813,143,4044,4.811977975576806e-06
5809,134,4057,6.423383170222223e-06
5804,130,4066,1.3253459152838892e-05
5794,126,4080,2.7395609031784387e-06
5792,119,4089,7.254282928641069e-06
5787,108,4105,1.6000102400655364e-06
5786,101,4113,6.844790942972624e-06
5782,99,4119,1.3975800900740368e-05
5774,95,4131,9.11527172625016e-06
5769,90,4141,5.778008898133703e-06
5766,89,4145,9.743283954370252e-06
5761,89,4150,7.801392158430671e-06
