S,I,R,Beta
9920,80,0,2.5201612903225806e-05
9900,93,7,5.973715651135006e-05
9845,144,11,5.149257942554032e-05
9772,202,26,4.8633598521538605e-05
9676,283,41,5.331759612140052e-05
9530,407,63,5.439952974055807e-05
9319,574,107,4.3932574901301266e-05
9084,763,153,4.03976747098437e-05
8804,983,213,4.1366566477921114e-05
8446,1262,292,3.6964581176284277e-05
8052,1565,383,3.1980624344317845e-05
7649,1858,493,3.2437737486808535e-05
7188,2168,644,2.932573148769885e-05
6731,2447,822,2.671401199106999e-05
6291,2675,1034,2.5076618875503797e-05
5869,2880,1251,2.2481588762045397e-05
5489,3055,1456,2.4807836175251857e-05
5073,3221,1706,2.07464651603509e-05
4734,3317,1949,2.2862342334218406e-05
4375,3392,2233,2.055256064690027e-05
4070,3411,2519,2.0601076010046986e-05
3784,3411,2805,1.8361810409426536e-05
3547,3360,3093,2.0809000228227746e-05
3299,3324,3377,1.7417669140158067e-05
3108,3288,3604,2.1528306199839045e-05
2888,3226,3886,1.717348482636748e-05
2728,3129,4143,2.0853073461863242e-05
2550,3066,4384,1.3430029546065002e-05
2445,2900,4655,1.55137155348706e-05
2335,2775,4890,1.4507012365684743e-05
2241,2610,5149,1.3848497438027974e-05
2160,2483,5357,1.5289151414805867e-05
2078,2359,5563,1.999183190867731e-05
1980,2259,5761,1.3637928644568751e-05
1919,2133,5948,1.3925443177229115e-05
1862,2010,6128,1.3092432573972244e-05
1813,1892,6295,1.2535726821441108e-05
1770,1783,6447,1.2991498490134382e-05
1729,1669,6602,1.524759495179854e-05
1685,1571,6744,1.2844074820513498e-05
1651,1476,6873,9.848675106981233e-06
1627,1388,6985,1.8598258140280463e-05
1585,1312,7103,1.1541124874971148e-05
1561,1223,7216,7.857093095553252e-06
1546,1144,7310,1.0177403450365934e-05
1528,1087,7385,9.031052370470626e-06
1513,1012,7475,9.796519753702431e-06
1498,949,7553,1.336520348170585e-05
1479,890,7631,9.876093017602237e-06
1466,832,7702,1.1478119424913422e-05
1452,769,7779,1.1642611240672477e-05
1439,719,7842,9.665188215042706e-06
1429,680,7891,1.2349236405548923e-05
1417,629,7954,1.0097689536437512e-05
1408,584,8008,9.729140722291407e-06
1400,541,8059,3.9609189331925005e-06
1397,510,8093,7.017839347621654e-06
1392,474,8134,6.0623696590523305e-06
1388,434,8178,3.3200972124463803e-06
1386,402,8212,1.7947779141808992e-06
1385,379,8236,1.3335492413057353e-05
1378,357,8265,1.2196460587137613e-05
1372,346,8282,2.106540386592292e-06
1371,310,8319,7.058657443354274e-06
1368,287,8345,2.5470179513825213e-06
1367,266,8367,1.1000434517163429e-05
1363,252,8385,1.1645646275140038e-05
1359,239,8402,9.23642476470208e-06
1356,218,8426,1.6914291900083895e-05
1351,208,8441,0.0
1351,193,8456,7.670388083285074e-06
1349,179,8472,4.141284046531468e-06
1348,168,8484,4.415712872686166e-06
1347,156,8497,4.758913444882265e-06
1346,140,8514,5.306728932286139e-06
1345,128,8527,5.808550185873606e-06
1344,122,8534,0.0
1344,111,8545,0.0
1344,102,8554,0.0
1344,93,8563,0.0
1344,87,8569,0.0
1344,83,8573,1.7928858290304072e-05
1342,79,8579,9.432360542549379e-06
1341,71,8588,0.0
1341,68,8591,0.0
1341,65,8594,0.0
1341,61,8598,1.2224789428002103e-05
1340,57,8603,1.3092432573972244e-05
1339,56,8605,0.0
1339,51,8610,0.0
1339,48,8613,0.0
1339,47,8614,0.0
1339,42,8619,1.7781571179629433e-05
1338,41,8621,0.0
1338,38,8624,0.0
1338,32,8630,0.0
1338,30,8632,0.0
1338,26,8636,0.0
1338,24,8638,0.0
1338,22,8640,0.0
1338,20,8642,0.0
1338,17,8645,4.396377385034731e-05
1337,16,8647,0.0
1337,14,8649,0.0
1337,14,8649,0.0
1337,14,8649,0.0
1337,14,8649,0.0
1337,14,8649,0.0
1337,13,8650,0.00011506817789540303
1335,14,8651,5.3504547886570356e-05
1334,14,8652,0.0
1334,14,8652,0.0
1334,14,8652,0.0
1334,13,8653,0.0
1334,12,8654,0.0
1334,11,8655,0.0
1334,10,8656,7.496251874062968e-05
1333,11,8656,0.0
1333,10,8657,0.0
1333,10,8657,0.0
1333,10,8657,0.0
1333,10,8657,0.0
1333,9,8658,0.0
1333,9,8658,0.0
1333,9,8658,0.0
1333,9,8658,0.0
1333,8,8659,0.0
1333,7,8660,0.0
1333,7,8660,0.0
1333,6,8661,0.0
1333,6,8661,0.0
1333,6,8661,0.0
1333,6,8661,0.0
1333,6,8661,0.0
1333,6,8661,0.0
1333,5,8662,0.0
1333,5,8662,0.0
1333,4,8663,0.0
1333,4,8663,0.0
1333,4,8663,0.0
1333,3,8664,0.0
1333,3,8664,0.0
1333,3,8664,0.0
1333,2,8665,0.0
1333,2,8665,0.0
1333,2,8665,0.0
1333,2,8665,0.0
1333,2,8665,0.0
1333,2,8665,0.0
1333,2,8665,0.0
1333,2,8665,0.0
1333,1,8666,0.0
1333,1,8666,0.0
1333,1,8666,0.0
1333,1,8666,0.0
1333,1,8666,0.0
1333,1,8666,0.0
1333,1,8666,0.0
1333,1,8666,0.0
1333,1,8666,0.0
1333,1,8666,0.0
1333,1,8666,0.0
1333,1,8666,0.0
1333,0,8667,
1333,0,8667,
1333,0,8667,
1333,0,8667,
1333,0,8667,
1333,0,8667,
1333,0,8667,
1333,0,8667,
1333,0,8667,
1333,0,8667,
1333,0,8667,
1333,0,8667,
1333,0,8667,
1333,0,8667,
1333,0,8667,
1333,0,8667,
1333,0,8667,
1333,0,8667,
1333,0,8667,
1333,0,8667,
