S,I,R,Beta
9950,50,0,3.8190954773869346e-05
9931,64,5,2.5173698519786525e-05
9915,78,7,4.396343276827392e-05
9881,109,10,4.735248540197154e-05
9830,149,21,6.008179316842702e-05
9742,225,33,5.930792216975752e-05
9612,337,51,6.266894374119393e-05
9409,518,73,5.519237106015722e-05
9140,745,115,4.2882528306874424e-05
8848,983,169,4.173572799066959e-05
8485,1273,242,3.8606088744936424e-05
8068,1589,343,3.595929252081037e-05
7607,1920,473,3.5192366679812454e-05
7093,2272,635,2.829609831553823e-05
6637,2543,820,3.0098547265176673e-05
6129,2830,1041,2.496386581316766e-05
5696,3039,1265,2.2934529025292913e-05
5299,3208,1493,2.288344057764628e-05
4910,3358,1732,2.2501513241928263e-05
4539,3433,2028,2.0471831433784825e-05
4220,3507,2273,2.013576097635467e-05
3922,3515,2563,2.023817209409952e-05
3643,3519,2838,1.7317074940109833e-05
3421,3490,3089,1.8342799278684076e-05
3202,3441,3357,2.0602496877405706e-05
2975,3414,3611,1.703317530878784e-05
2802,3321,3877,1.4507639723078173e-05
2667,3203,4130,1.70912135826918e-05
2521,3088,4391,1.5286104494268868e-05
2402,2969,4629,1.556466501335336e-05
2291,2851,4858,1.714729881816836e-05
2179,2718,5103,1.6715851794218745e-05
2080,2597,5323,1.3699238766624211e-05
2006,2453,5541,1.1380453015190059e-05
1950,2291,5759,1.3878163157953643e-05
1888,2165,5947,1.418953301757545e-05
1830,2035,6135,1.208361864099569e-05
1785,1909,6306,1.3792840342003748e-05
1738,1802,6460,1.404908751176611e-05
1694,1680,6626,1.5109349524933941e-05
1651,1596,6753,1.024669487164307e-05
1624,1505,6871,1.3910937269855817e-05
1590,1407,7003,1.3857040046845736e-05
1559,1309,7132,9.800409755131863e-06
1539,1222,7239,1.0634575770820637e-05
1519,1142,7339,9.799976710643582e-06
1502,1067,7431,1.2479455696060361e-05
1482,1000,7518,1.2145748987854251e-05
1464,938,7598,5.097463502161325e-06
1457,882,7661,1.0894314257389069e-05
1443,837,7720,1.1591409440871806e-05
1429,791,7780,6.192832415761997e-06
1422,740,7838,1.0453491466149695e-05
1411,692,7897,7.169104845085886e-06
1404,652,7944,7.646863475084334e-06
1397,608,7995,1.530535357721433e-05
1384,581,8035,6.218101141145921e-06
1379,536,8085,5.411665385905859e-06
1375,499,8126,1.4574603752960466e-05
1365,468,8167,1.7219247988478757e-05
1354,433,8213,1.0233982963829693e-05
1348,394,8258,3.7656840741689134e-06
1346,366,8288,1.2179377877378024e-05
1340,340,8320,2.1949078138718174e-06
1339,312,8349,4.787346086823309e-06
1337,290,8373,1.289557166069172e-05
1332,262,8406,5.730921761456113e-06
1330,246,8424,6.112843083318051e-06
1328,233,8439,3.2318113656342106e-06
1327,215,8458,0.0
1327,195,8478,7.729020539872085e-06
1325,182,8493,0.0
1325,168,8507,8.984725965858042e-06
1323,159,8518,4.753823262358752e-06
1322,145,8533,5.216756220981793e-06
1321,139,8540,0.0
1321,123,8556,6.154490008185472e-06
1320,117,8563,6.475006475006475e-06
1319,105,8576,0.0
1319,96,8585,0.0
1319,87,8594,2.6143107369741967e-05
1316,83,8601,9.155161680155271e-06
1315,78,8607,0.0
1315,75,8610,1.0139416983523447e-05
1314,71,8615,0.0
1314,69,8617,2.2058985727836234e-05
1312,67,8621,1.1376046596286858e-05
1311,60,8629,1.2712941774726671e-05
1310,60,8630,0.0
1310,54,8636,1.413627367825841e-05
1309,52,8639,0.0
1309,49,8642,0.0
1309,45,8646,1.697648756472286e-05
1308,42,8650,1.8202999854376e-05
1307,40,8653,0.0
1307,39,8654,0.0
1307,38,8655,0.0
1307,35,8658,0.0
1307,32,8661,0.0
1307,31,8662,0.0
1307,31,8662,2.4680998099563147e-05
1306,28,8666,0.0
1306,26,8668,0.0
1306,23,8671,0.0
1306,22,8672,0.0
1306,22,8672,0.0
1306,20,8674,3.8284839203675343e-05
1305,19,8676,0.0
1305,18,8677,0.0
1305,16,8679,0.0
1305,14,8681,0.0
1305,13,8682,0.0
1305,12,8683,0.0
1305,10,8685,0.0
1305,9,8686,0.0
1305,9,8686,0.0
1305,9,8686,0.0
1305,7,8688,0.0
1305,7,8688,0.0
1305,7,8688,0.0
1305,6,8689,0.0
1305,4,8691,0.0
1305,4,8691,0.0
1305,4,8691,0.0
1305,4,8691,0.0
1305,4,8691,0.0
1305,2,8693,0.0
1305,2,8693,0.0
1305,2,8693,0.0
1305,2,8693,0.0
1305,1,8694,0.0
1305,1,8694,0.0
1305,1,8694,0.0
1305,1,8694,0.0
1305,1,8694,0.0
1305,1,8694,0.0
1305,0,8695,
1305,0,8695,
1305,0,8695,
1305,0,8695,
1305,0,8695,
1305,0,8695,
1305,0,8695,
1305,0,8695,
1305,0,8695,
1305,0,8695,
1305,0,8695,
1305,0,8695,
1305,0,8695,
1305,0,8695,
1305,0,8695,
1305,0,8695,
1305,0,8695,
1305,0,8695,
1305,0,8695,
1305,0,8695,
1305,0,8695,
1305,0,8695,
1305,0,8695,
1305,0,8695,
1305,0,8695,
1305,0,8695,
1305,0,8695,
1305,0,8695,
1305,0,8695,
1305,0,8695,
1305,0,8695,
1305,0,8695,
1305,0,8695,
1305,0,8695,
1305,0,8695,
1305,0,8695,
1305,0,8695,
1305,0,8695,
1305,0,8695,
1305,0,8695,
1305,0,8695,
1305,0,8695,
1305,0,8695,
1305,0,8695,
1305,0,8695,
1305,0,8695,
1305,0,8695,
1305,0,8695,
1305,0,8695,
1305,0,8695,
1305,0,8695,
1305,0,8695,
1305,0,8695,
1305,0,8695,
1305,0,8695,
1305,0,8695,
1305,0,8695,
1305,0,8695,
1305,0,8695,
1305,0,8695,
1305,0,8695,
