S,I,R,Beta
9920,80,0,2.2681451612903227e-05
9902,95,3,2.3387088201214004e-05
9880,113,7,3.672387230840887e-05
9839,150,11,3.7266659890910326e-05
9784,197,19,3.994919707302091e-05
9707,261,32,4.104949345319785e-05
9603,342,55,3.866968960114194e-05
9476,447,77,4.060652934105046e-05
9304,585,111,3.4908246430172484e-05
9114,733,153,2.933884903695228e-05
8918,869,213,2.8259005267530195e-05
8699,1025,276,2.5009883390016794e-05
8476,1164,360,2.574481576442237e-05
8222,1336,442,2.4397811042959084e-05
7954,1496,550,2.1682159045527826e-05
7696,1623,681,2.2817143889232613e-05
7411,1752,837,2.2335057907873584e-05
7121,1897,982,1.954319701681981e-05
6857,1986,1157,2.019385810047612e-05
6582,2097,1321,1.847497553695886e-05
6327,2187,1486,1.8428651740325988e-05
6072,2278,1650,1.6194313251228164e-05
5848,2342,1810,1.5844023546701463e-05
5631,2390,1979,1.597552104347645e-05
5416,2415,2169,1.6361306580303433e-05
5202,2454,2344,1.3865270927393921e-05
5025,2453,2522,1.4116129503319117e-05
4851,2416,2733,1.3481210264559365e-05
4693,2369,2938,1.3312085565768584e-05
4545,2318,3137,1.509210455126617e-05
4386,2296,3318,1.3405816098418949e-05
4251,2254,3495,1.3880548383938891e-05
4118,2206,3676,1.0567673399008488e-05
4022,2132,3846,1.2478273809246145e-05
3915,2062,4023,1.1644140210312992e-05
3821,2003,4176,1.4764558213713192e-05
3708,1962,4330,1.2096060313156005e-05
3620,1871,4509,1.1663925398123732e-05
3541,1787,4672,1.0272186065005238e-05
3476,1717,4807,1.0890888046362343e-05
3411,1654,4935,9.571423557825756e-06
3357,1582,5061,1.1486084702531118e-05
3296,1520,5184,1.237544711292795e-05
3234,1464,5302,1.0771819905309367e-05
3183,1412,5405,1.2014962633466209e-05
3129,1340,5531,1.073253101701464e-05
3084,1287,5629,1.2849234639117908e-05
3033,1240,5727,1.0103910745243186e-05
2995,1169,5836,9.139840995328685e-06
2963,1115,5922,7.264483184991578e-06
2939,1058,6003,1.0934367424332569e-05
