S,I,R,Beta
9930,70,0,3.884333189469141e-05
9903,94,3,6.44550007412325e-05
9843,147,10,8.777258744603195e-05
9716,255,29,9.92904366357494e-05
9470,483,47,9.094864243847302e-05
9054,859,87,7.804678847108785e-05
8447,1391,162,6.459697064888976e-05
7688,2032,280,5.261804878448467e-05
6866,2669,465,4.567442462503043e-05
6029,3304,667,4.186785661072371e-05
5195,3883,922,3.722948208139078e-05
4444,4315,1241,3.525265620420675e-05
3768,4672,1560,3.2322023238228195e-05
3199,4855,1946,3.200021633949075e-05
2702,4949,2349,3.0137154714580207e-05
2299,4933,2768,2.8745344202130208e-05
1973,4862,3165,2.5540185344603817e-05
1728,4712,3560,2.7510532603911213e-05
1504,4564,3932,2.8845078039047496e-05
1306,4397,4297,2.1941731815615616e-05
1180,4171,4649,2.1130566583634375e-05
1076,3924,5000,1.9894728465377487e-05
992,3721,5287,2.2485717505699995e-05
909,3522,5569,1.9365934321995516e-05
847,3313,5840,1.960007996832627e-05
792,3114,6094,2.270618840946394e-05
736,2909,6355,1.4011986787630592e-05
706,2698,6596,1.9424733881145828e-05
669,2513,6818,2.0223685861918623e-05
635,2350,7015,1.809348299547663e-05
608,2170,7222,1.9706524375454765e-05
582,2028,7390,1.948663725031687e-05
559,1882,7559,9.505360072544909e-06
549,1755,7696,1.660620968453391e-05
533,1636,7831,1.0321242952884673e-05
524,1523,7953,1.2530511796223804e-05
514,1403,8083,1.1093515562815645e-05
506,1290,8204,4.596010662744737e-06
503,1192,8305,1.167491694130519e-05
496,1114,8390,1.085886372849945e-05
490,1037,8473,7.872001259520202e-06
486,950,8564,2.1659085986571366e-06
485,858,8657,9.612380746401366e-06
481,782,8737,1.3292852167532475e-05
476,728,8796,5.771539384984763e-06
474,684,8842,1.233745404298369e-05
470,625,8905,3.4042553191489363e-06
469,564,8967,1.5121958596077363e-05
465,525,9010,0.0
465,485,9050,1.3302294645826405e-05
462,446,9092,1.4559431599790343e-05
459,416,9125,1.5711412770236298e-05
456,394,9150,1.1131890640306349e-05
454,354,9192,0.0
454,328,9218,6.715375523799291e-06
453,302,9245,1.461924184611786e-05
451,278,9271,7.975880936049386e-06
450,257,9293,0.0
450,232,9318,1.9157088122605363e-05
448,213,9339,1.0479543930248155e-05
447,194,9359,1.1531631264558684e-05
446,183,9371,0.0
446,172,9382,0.0
446,153,9401,0.0
446,142,9412,1.5789806101181076e-05
445,128,9427,0.0
445,117,9438,3.8413521559588974e-05
443,103,9454,0.0
443,96,9461,2.3513920240782542e-05
442,91,9467,0.0
442,84,9474,0.0
442,81,9477,0.0
442,76,9482,0.0
442,75,9483,0.0
442,66,9492,0.0
442,64,9494,0.0
442,60,9498,0.0
442,57,9501,0.0
442,53,9505,0.0
442,50,9508,0.0
442,48,9510,0.0
442,40,9518,0.0
442,37,9521,0.0
442,37,9521,0.0
442,36,9522,0.0
442,32,9526,0.0
442,30,9528,0.0
442,27,9531,0.0
442,25,9533,0.0
442,24,9534,0.0
442,23,9535,0.0
442,21,9537,0.0
442,17,9541,0.0
442,16,9542,0.0
442,14,9544,0.0
442,13,9545,0.0
442,11,9547,0.0
442,10,9548,0.0
442,9,9549,0.0
442,9,9549,0.0
442,8,9550,0.0
442,7,9551,0.0
442,7,9551,0.0
442,7,9551,0.0
442,6,9552,0.0
442,6,9552,0.0
442,6,9552,0.0
442,6,9552,0.0
442,5,9553,0.0
442,5,9553,0.0
442,5,9553,0.0
442,5,9553,0.0
442,5,9553,0.0
442,5,9553,0.0
442,5,9553,0.0
442,5,9553,0.0
442,5,9553,0.0
442,5,9553,0.0
442,4,9554,0.0
442,4,9554,0.0
442,3,9555,0.0
442,3,9555,0.0
442,3,9555,0.0
442,3,9555,0.0
442,3,9555,0.0
442,3,9555,0.0
442,3,9555,0.0
442,2,9556,0.0
442,2,9556,0.0
442,1,9557,0.0
442,1,9557,0.0
442,1,9557,0.0
442,1,9557,0.0
442,1,9557,0.0
442,1,9557,0.0
442,1,9557,0.0
442,1,9557,0.0
442,1,9557,0.0
442,1,9557,0.0
442,1,9557,0.0
442,1,9557,0.0
442,1,9557,0.0
442,1,9557,0.0
442,0,9558,
442,0,9558,
442,0,9558,
442,0,9558,
442,0,9558,
442,0,9558,
442,0,9558,
442,0,9558,
442,0,9558,
442,0,9558,
442,0,9558,
442,0,9558,
442,0,9558,
442,0,9558,
442,0,9558,
442,0,9558,
442,0,9558,
442,0,9558,
442,0,9558,
442,0,9558,
442,0,9558,
442,0,9558,
442,0,9558,
442,0,9558,
442,0,9558,
442,0,9558,
442,0,9558,
442,0,9558,
442,0,9558,
442,0,9558,
442,0,9558,
442,0,9558,
442,0,9558,
442,0,9558,
442,0,9558,
442,0,9558,
442,0,9558,
442,0,9558,
442,0,9558,
442,0,9558,
442,0,9558,
442,0,9558,
442,0,9558,
442,0,9558,
442,0,9558,
442,0,9558,
442,0,9558,
442,0,9558,
442,0,9558,
442,0,9558,
442,0,9558,
442,0,9558,
442,0,9558,
442,0,9558,
442,0,9558,
442,0,9558,
442,0,9558,
442,0,9558,
442,0,9558,
442,0,9558,
442,0,9558,
442,0,9558,
442,0,9558,
442,0,9558,
442,0,9558,
442,0,9558,
442,0,9558,
442,0,9558,
442,0,9558,
442,0,9558,
442,0,9558,
442,0,9558,
442,0,9558,
442,0,9558,
442,0,9558,
