S,E,I,R,Beta
9930,0,70,0,1.8702344986332902e-05
9917,13,64,6,2.0482504789754967e-05
9904,26,60,10,1.5145395799676897e-05
9895,30,62,13,2.6080294707330192e-05
9879,43,61,17,2.821019582854175e-05
9862,50,66,22,5.22360084315063e-05
9828,78,69,25,4.4239174673957286e-05
9798,100,65,37,4.867555388069779e-05
9767,122,70,41,3.656628003919905e-05
9742,133,76,49,4.051907638116025e-05
9712,150,78,60,7.392387952519748e-05
9656,195,83,66,4.6166438745869976e-05
9619,208,100,73,4.678240981390997e-05
9574,233,110,83,5.412385817650075e-05
9517,271,118,94,6.50041050537575e-05
9444,314,137,105,4.791981623523374e-05
9382,347,157,114,5.702748317349797e-05
9298,402,173,127,5.34641671961277e-05
9212,444,209,135,6.544407440264104e-05
9086,529,234,151,6.255514730091001e-05
8953,600,278,169,4.781163341414437e-05
8834,669,308,189,4.6308683392677054e-05
8708,724,354,214,4.152295830316431e-05
8580,791,394,235,5.738762083939749e-05
8386,913,438,263,4.274355933513891e-05
8229,962,510,299,3.312055165972088e-05
8090,1018,553,339,3.464639442796568e-05
7935,1065,622,378,2.8770739752450073e-05
7793,1109,679,419,3.212731791511849e-05
7623,1171,739,467,3.070971209733665e-05
7450,1234,793,523,3.165280093435006e-05
7263,1299,860,578,3.0098396139720597e-05
7075,1356,919,650,2.922211498902248e-05
6885,1403,997,715,2.636813854781483e-05
6704,1452,1037,807,2.9343871043468053e-05
6500,1528,1096,876,2.5687815833801235e-05
6317,1547,1172,964,2.390753376365093e-05
6140,1570,1237,1053,2.8044101653943687e-05
5927,1645,1275,1153,2.6201133397512876e-05
5729,1658,1351,1262,2.441898639500695e-05
5540,1660,1439,1361,2.2327980471797754e-05
5362,1683,1468,1487,2.3121634023662325e-05
5180,1705,1511,1604,2.350842853821014e-05
4996,1733,1549,1722,2.3259408042896552e-05
4816,1738,1587,1859,2.1195887683776196e-05
4654,1734,1640,1972,2.371419287892922e-05
4473,1733,1686,2108,2.0022600344388726e-05
4322,1713,1728,2237,2.3565907415976827e-05
4146,1720,1744,2390,1.9915293617812238e-05
4002,1683,1806,2509,2.0615384445097496e-05
3853,1644,1840,2663,2.0734831131021565e-05
3706,1625,1838,2831,1.7029702737730246e-05
3590,1575,1856,2979,1.8309960618576506e-05
3468,1530,1871,3131,1.741508374343544e-05
3355,1493,1865,3287,2.253449095623754e-05
3214,1492,1862,3432,2.1555800782960158e-05
3085,1481,1849,3585,1.7531049680365137e-05
2985,1433,1860,3722,1.72907548495164e-05
2889,1389,1834,3888,1.7174911945547603e-05
2798,1336,1849,4017,1.9135974046207e-05
2699,1307,1831,4163,1.7807028069744463e-05
2611,1261,1784,4344,1.459846492847611e-05
2543,1218,1772,4467,1.841908341314936e-05
2460,1197,1724,4619,1.4147473261275536e-05
2400,1139,1724,4737,1.5467904098994586e-05
2336,1077,1717,4870,1.6205790603234377e-05
2271,1020,1699,5010,1.6068716049977852e-05
2209,999,1647,5145,1.29183945019313e-05
2162,933,1613,5292,1.4911223735456538e-05
2110,904,1572,5414,1.3265318427939172e-05
2066,863,1519,5552,1.6569723164536714e-05
2014,839,1470,5677,1.65508109897385e-05
1965,808,1411,5816,1.2623461966410771e-05
1930,769,1375,5926,1.281205840791333e-05
1896,728,1359,6017,1.2031060316750652e-05
1865,691,1316,6128,1.0186037794274633e-05
1840,657,1268,6235,1.1572486627348786e-05
1813,611,1258,6318,1.7976511276533987e-05
1772,593,1196,6439,1.415553726869852e-05
1742,570,1150,6538,1.6472819847252035e-05
1709,541,1129,6621,1.4511824804958482e-05
1681,507,1087,6725,1.3134513286928369e-05
1657,472,1068,6803,8.476127833569535e-06
1642,440,1026,6892,1.8400989617093215e-05
1611,431,995,6963,1.4348589627217403e-05
1588,412,954,7046,1.25416514846675e-05
1569,391,919,7121,1.248343344353431e-05
1551,359,886,7204,8.00473880537278e-06
1540,333,852,7275,1.2956527041034083e-05
1523,319,823,7335,1.1169360211068995e-05
1509,302,793,7396,1.0863779074188748e-05
1496,286,764,7454,9.624268555589775e-06
1485,269,726,7520,2.1333630149057145e-05
1462,256,713,7569,1.3430467591322384e-05
1448,240,687,7625,1.206301720186253e-05
1436,222,655,7687,1.0631737863871228e-05
1426,215,622,7737,2.2548626112210982e-05
1406,219,592,7783,6.007073930260274e-06
1401,197,585,7817,1.3421426697657961e-05
1390,186,563,7861,7.667045759484775e-06
1384,176,546,7894,1.9850092104427365e-05
1369,175,535,7921,1.5018807643207745e-05
1358,162,512,7968,1.0067654639175258e-05
1351,154,492,8003,4.513368597786644e-06
1348,142,479,8031,1.0841082125843281e-05
1341,130,459,8070,4.873935654301492e-06
1338,121,433,8108,1.8986664457309348e-05
1327,121,407,8145,1.1109280137162579e-05
1321,120,386,8173,1.1766874678862378e-05
1315,103,387,8195,5.8950098741415395e-06
1312,88,379,8221,1.0055344616770705e-05
1307,87,355,8251,2.155242087567486e-06
1306,77,339,8278,6.776077735163778e-06
1303,66,321,8310,4.781680425952092e-06
1301,61,303,8335,1.0147056212154651e-05
1297,56,300,8347,2.5700334104343354e-06
1296,54,288,8362,1.071673525377229e-05
1292,51,272,8385,8.536696412311054e-06
1289,49,251,8411,1.2363269961272056e-05
1285,50,232,8433,0.0
1285,46,220,8449,1.7686593562079942e-05
1280,45,208,8467,7.512019230769231e-06
1278,38,202,8482,1.1620880397898944e-05
1275,38,195,8492,8.044243338360986e-06
1273,36,170,8521,4.6208585555196155e-06
1272,34,154,8540,5.1049579351466144e-06
1271,27,151,8551,5.210477227609277e-06
1270,26,145,8559,5.430355688297584e-06
1269,23,134,8574,5.880761676252308e-06
1268,20,131,8581,1.2040359284321044e-05
1266,21,117,8596,6.751191585314808e-06
1265,18,114,8603,2.080299563137092e-05
1262,19,107,8612,7.405542307863204e-06
1261,20,95,8624,8.347593806085396e-06
1260,18,93,8629,0.0
1260,16,84,8640,2.834467120181406e-05
1257,19,77,8647,0.0
1257,19,70,8654,2.2729855665416524e-05
1255,19,69,8657,0.0
1255,17,65,8663,0.0
1255,16,60,8669,0.0
1255,15,57,8673,1.3979171035157616e-05
1254,13,55,8678,0.0
1254,13,53,8680,0.0
1254,12,47,8687,0.0
1254,10,43,8693,0.0
1254,8,40,8698,1.9936204146730462e-05
1253,8,36,8703,0.0
1253,8,34,8705,2.3473076381390545e-05
1252,9,33,8706,2.4203698325104077e-05
1251,9,33,8707,0.0
1251,6,34,8709,0.0
1251,5,34,8710,0.0
1251,4,31,8714,0.0
1251,4,28,8717,0.0
