S,I,R,Beta
9950,50,0,1.608040201005025e-05
9942,54,4,1.1175931513891683e-05
9936,57,7,8.828431788004634e-06
9931,58,11,2.083340567154747e-05
9919,66,15,1.833029355965136e-05
9907,74,19,5.456147577879686e-06
9903,72,25,1.402493071684226e-05
9893,76,31,2.1280331121952258e-05
9877,87,36,1.8619828488104837e-05
9861,94,45,2.804946198974253e-05
9835,112,53,1.815672888372431e-05
9815,126,59,1.536359152253192e-05
9796,137,67,1.1922041768873337e-05
9780,144,76,1.3491251988184503e-05
9761,155,84,1.255820563070283e-05
9742,158,100,1.4942477956596649e-05
9719,168,113,1.653609277850455e-05
9692,184,124,2.242997362235102e-05
9652,206,142,1.810581035571882e-05
9616,228,156,1.733222407099279e-05
9578,245,177,1.704586616438181e-05
9538,268,194,1.4474701351702381e-05
9501,280,219,2.1050415745710977e-05
9445,308,247,2.406275566677896e-05
9375,356,269,1.588014981273408e-05
9322,373,305,1.8693706777992962e-05
9257,411,332,1.5770271303862375e-05
9197,429,374,1.5967505366222338e-05
9134,453,413,1.5709202837710402e-05
9069,487,444,1.539644835634989e-05
9001,514,485,1.6643200474482514e-05
8924,542,534,1.5919589944442697e-05
8847,562,591,1.4481053351820812e-05
8775,594,631,1.381334714668048e-05
8703,608,689,1.3984893291484484e-05
8629,631,740,1.2121436963293534e-05
8563,644,793,1.233096602963929e-05
8495,657,848,1.1825382107659354e-05
8429,676,895,1.1758503504034044e-05
8362,678,960,1.1464985229571336e-05
8297,680,1023,1.3293252699416515e-05
8222,715,1063,1.0376390819105487e-05
8161,714,1125,9.267277551873585e-06
8107,724,1169,1.4140974957185218e-05
8024,746,1230,1.0691785234110002e-05
7960,748,1292,1.1252788004192084e-05
7893,760,1347,8.335167070088753e-06
7843,743,1414,1.4929601779471248e-05
7756,790,1454,1.0934776506224662e-05
7689,792,1519,9.852721518737906e-06
7629,797,1574,1.1183634789853746e-05
7561,789,1650,1.0392868882728041e-05
7499,789,1712,9.295704995562569e-06
7444,783,1773,1.0465541603787633e-05
7383,785,1832,1.0352583098890461e-05
7323,780,1897,1.0679383887085649e-05
7262,775,1963,1.1726974707047734e-05
7196,773,2031,8.089876005571587e-06
7151,762,2087,8.074784247270448e-06
7107,744,2149,9.645193062723259e-06
7056,744,2200,1.0857837758759418e-05
6999,753,2248,1.0435943514601877e-05
6944,737,2319,7.4251699191516235e-06
6906,731,2363,8.517742457539054e-06
6863,718,2419,7.3057373985162045e-06
6827,705,2468,8.518533524065376e-06
6786,694,2520,7.007137087629982e-06
6753,673,2574,8.361261045390867e-06
6715,653,2632,6.3855576929436165e-06
6687,627,2686,6.916703098611436e-06
6658,599,2743,7.773043186526458e-06
6627,577,2796,7.061077536123296e-06
6600,549,2851,8.279516476237788e-06
6570,527,2903,9.242170870410324e-06
6538,518,2944,8.562948299870905e-06
6509,507,2984,8.484686504469762e-06
6481,492,3027,8.781140118143968e-06
6453,486,3061,8.928121606118059e-06
6425,483,3092,9.989446632992564e-06
6394,484,3122,7.108937356044019e-06
6372,466,3162,6.398702477847018e-06
6353,439,3208,7.171113892706511e-06
6333,435,3232,8.34889676589149e-06
6310,428,3262,5.924433846290564e-06
6294,413,3293,1.0771625384412381e-05
6266,404,3330,7.505538297206676e-06
6247,396,3357,7.2762198582592375e-06
6229,381,3390,6.741812595307108e-06
6213,362,3425,9.337043251852069e-06
6192,343,3465,8.004309143369419e-06
6175,332,3493,6.341154090044388e-06
6162,324,3514,8.014072711681712e-06
6146,305,3549,8.00200583612959e-06
6131,305,3564,8.021583407087336e-06
6116,301,3583,5.975286216209756e-06
6105,294,3601,5.014290728576443e-06
6096,273,3631,8.412409987213136e-06
6082,261,3657,8.189481933372894e-06
6069,243,3688,7.458805357049622e-06
6058,229,3713,9.370841689000507e-06
6045,225,3730,7.352265416781546e-06
6035,211,3754,7.853084495262626e-06
6025,210,3765,7.113218731475993e-06
6016,209,3775,5.56729105161356e-06
6009,203,3788,3.279153519310525e-06
6005,195,3800,5.977924379256602e-06
5998,184,3818,5.436594806964641e-06
5992,178,3830,6.563057859918093e-06
5985,177,3838,1.1327754414284298e-05
5973,175,3852,5.740116237353806e-06
5967,165,3868,4.0627491607883764e-06
5963,148,3889,7.931795622555307e-06
5956,137,3907,9.804257989244728e-06
5948,133,3919,6.320441318494622e-06
5943,128,3929,6.572858825509002e-06
5938,122,3940,8.282305131164106e-06
5932,115,3953,5.863555073441027e-06
5928,112,3960,3.012338538654328e-06
5926,106,3968,7.959806162800323e-06
5921,101,3978,6.688728322249553e-06
5917,96,3987,7.04185679680018e-06
5913,88,3999,3.843611149547223e-06
5911,85,4004,7.961228815667698e-06
5907,85,4008,5.97496489708123e-06
5904,80,4016,0.0
5904,77,4019,2.199697321648541e-06
5903,74,4023,9.157047950881595e-06
5899,75,4026,4.520540204554444e-06
5897,69,4034,9.830594284000954e-06
5893,64,4043,7.954352621754625e-06
5890,63,4047,2.6949093163015066e-06
5889,58,4053,1.1710904608826509e-05
5885,57,4058,5.962229277526868e-06
5883,50,4067,6.7992520822709505e-06
5881,51,4068,6.668200352747798e-06
5879,52,4069,0.0
5879,47,4074,3.6190841545638462e-06
5878,45,4077,0.0
5878,42,4080,8.101233007663766e-06
5876,43,4081,1.1873288267608087e-05
5873,41,4086,1.2458833936202464e-05
5870,43,4087,7.92361633849689e-06
5868,43,4089,1.188947543634375e-05
5865,44,4091,7.750135627373478e-06
5863,40,4097,8.528057308545113e-06
5861,40,4099,8.530967411704487e-06
5859,37,4104,0.0
5859,33,4108,5.172048182800871e-06
5858,32,4110,0.0
5858,30,4112,0.0
5858,28,4114,0.0
5858,28,4114,6.096668780178511e-06
5857,26,4117,1.3133528585124965e-05
5855,25,4120,6.831767719897524e-06
5854,25,4121,0.0
5854,25,4121,6.832934745473181e-06
5853,24,4123,7.118856426903582e-06
5852,25,4123,0.0
5852,23,4125,2.2288923890754554e-05
5849,23,4128,7.433452020783932e-06
5848,23,4129,1.486944626182121e-05
5846,24,4130,1.4254761090204128e-05
5844,22,4134,0.0
5844,21,4135,0.0
5844,19,4137,1.8012176231132246e-05
5842,19,4139,0.0
5842,16,4142,1.0698390961999315e-05
5841,15,4144,0.0
5841,13,4146,1.3169504694928425e-05
5840,12,4148,0.0
5840,12,4148,0.0
5840,12,4148,0.0
5840,12,4148,0.0
5840,12,4148,0.0
5840,11,4149,0.0
5840,10,4150,0.0
5840,9,4151,0.0
5840,8,4152,0.0
5840,6,4154,0.0
5840,6,4154,2.8538812785388127e-05
5839,7,4154,4.8932057837692364e-05
5837,8,4155,0.0
5837,7,4156,0.0
5837,7,4156,0.0
5837,6,4157,0.0
5837,6,4157,0.0
5837,6,4157,0.0
5837,6,4157,0.0
5837,5,4158,0.0
5837,5,4158,0.0
5837,4,4159,0.0
5837,4,4159,0.0
5837,4,4159,0.0
5837,4,4159,0.0
5837,2,4161,0.0
5837,2,4161,0.0
5837,2,4161,0.0
5837,2,4161,0.0
5837,2,4161,0.0
5837,2,4161,0.0
5837,1,4162,0.0
5837,0,4163,
5837,0,4163,
5837,0,4163,
5837,0,4163,
5837,0,4163,
5837,0,4163,
5837,0,4163,
5837,0,4163,
5837,0,4163,
5837,0,4163,
5837,0,4163,
5837,0,4163,
5837,0,4163,
5837,0,4163,
5837,0,4163,
5837,0,4163,
5837,0,4163,
5837,0,4163,
5837,0,4163,
5837,0,4163,
5837,0,4163,
5837,0,4163,
5837,0,4163,
5837,0,4163,
5837,0,4163,
5837,0,4163,
5837,0,4163,
5837,0,4163,
5837,0,4163,
5837,0,4163,
5837,0,4163,
5837,0,4163,
5837,0,4163,
5837,0,4163,
5837,0,4163,
5837,0,4163,
5837,0,4163,
5837,0,4163,
5837,0,4163,
5837,0,4163,
5837,0,4163,
5837,0,4163,
5837,0,4163,
5837,0,4163,
5837,0,4163,
5837,0,4163,
5837,0,4163,
5837,0,4163,
5837,0,4163,
5837,0,4163,
