S,I,R,Beta
9940,60,0,2.347417840375587e-05
9926,71,3,3.12169207061835e-05
9904,88,8,5.6221545013952124e-05
9855,132,13,6.611011177221223e-05
9769,213,18,5.863138018749547e-05
9647,316,37,5.543797310897465e-05
9478,456,66,4.5118334980731e-05
9283,610,107,4.520867512092437e-05
9027,810,163,3.761007785969937e-05
8752,1024,224,4.3182094092778796e-05
8365,1324,311,3.72903209495759e-05
7952,1632,416,3.344207401270367e-05
7518,1927,555,2.899113740929398e-05
7098,2168,734,2.8072977264007634e-05
6666,2437,897,2.7946988379592986e-05
6212,2695,1093,2.4908400402835138e-05
5795,2896,1309,2.4132539482026325e-05
5390,3067,1543,2.1777095697632285e-05
5030,3220,1750,2.2782559302569675e-05
4661,3330,2009,2.081034048423021e-05
4338,3409,2253,2.001590182254253e-05
4042,3439,2519,2.2013694820263937e-05
3736,3474,2790,2.0109618222365224e-05
3475,3460,3065,1.7715307522767914e-05
3262,3393,3345,1.816051838251039e-05
3061,3347,3592,1.844772271647695e-05
2872,3277,3851,1.572536875989742e-05
2724,3164,4112,1.7171891562753518e-05
2576,3049,4375,1.5533043111579196e-05
2454,2945,4601,1.5635745250815343e-05
2341,2834,4825,1.1455454710709071e-05
2265,2675,5060,1.3698912751954778e-05
2182,2552,5266,1.5982863497007432e-05
2093,2431,5476,1.2971486510734986e-05
2027,2300,5673,1.3084232427446859e-05
1966,2177,5857,1.214958380666087e-05
1914,2057,6029,1.3207697649385411e-05
1862,1957,6181,1.3721434032559316e-05
1812,1848,6340,1.224401058838145e-05
1771,1742,6487,1.3938041193070394e-05
1728,1665,6607,1.077466355244133e-05
1697,1563,6740,1.0933448850875676e-05
1668,1464,6868,9.828203011361402e-06
1644,1383,6973,8.79642091225922e-06
1624,1296,7080,1.520403819254394e-05
1592,1224,7184,8.210989588465201e-06
1576,1140,7284,1.1131890640306349e-05
1556,1067,7377,1.1444045843643014e-05
1537,1009,7454,1.1606665579079114e-05
1519,938,7543,1.4738683147789689e-05
1498,889,7613,8.259982188474771e-06
1487,826,7687,8.955743969934754e-06
1476,775,7749,6.993618323280007e-06
1468,740,7792,1.3808086015170485e-05
1453,691,7856,1.195191743615435e-05
1441,643,7916,1.1871831704913751e-05
1430,592,7978,1.0631260631260631e-05
1421,548,8031,8.989248858365394e-06
1414,507,8079,6.974492884622359e-06
1409,476,8115,5.964060570999159e-06
1405,447,8148,1.1145875627950672e-05
1398,406,8196,7.047365342466719e-06
1394,378,8228,1.1386668488533625e-05
1388,357,8255,1.6144786444837303e-05
1380,338,8282,1.0719492324843496e-05
1375,307,8318,1.4213799230085875e-05
1369,294,8337,2.4845584691144535e-06
1368,271,8361,1.3486976975032908e-05
1363,260,8377,5.643659348721711e-06
1361,239,8400,6.148567844834742e-06
1359,211,8430,1.394948195111404e-05
1355,198,8447,3.727310000372731e-06
1354,182,8464,1.21739412729073e-05
1351,173,8476,4.278569075358437e-06
1350,158,8492,1.4064697609001406e-05
1347,148,8505,0.0
1347,136,8517,5.45875365736495e-06
1346,125,8529,5.943536404160476e-06
1345,109,8546,0.0
1345,104,8551,1.4297969688304261e-05
1343,101,8556,0.0
1343,88,8569,2.5384146754213768e-05
1340,84,8576,0.0
1340,76,8584,0.0
1340,63,8597,0.0
1340,61,8599,0.0
1340,58,8602,0.0
1340,53,8607,0.0
1340,47,8613,1.587805652588123e-05
1339,46,8615,0.0
1339,44,8617,1.697331794419173e-05
1338,43,8619,0.0
1338,41,8621,0.0
1338,38,8624,0.0
1338,36,8626,0.0
1338,35,8627,2.1353833013025838e-05
1337,34,8629,0.0
1337,29,8634,0.0
1337,23,8640,3.2519267666092156e-05
1336,23,8641,0.0
1336,20,8644,0.0
1336,19,8645,0.0
1336,17,8647,4.4029587883057415e-05
1335,17,8648,0.0
1335,15,8650,0.0
1335,15,8650,0.0
1335,14,8651,0.0
1335,10,8655,0.0
1335,10,8655,0.0
1335,10,8655,0.0
1335,8,8657,0.0
1335,7,8658,0.0
1335,7,8658,0.0
1335,7,8658,0.0
1335,6,8659,0.0
1335,4,8661,0.00018726591760299626
1334,5,8661,0.0
1334,5,8661,0.0
1334,5,8661,0.0
1334,5,8661,0.0
1334,5,8661,0.0
1334,4,8662,0.0
1334,3,8663,0.0
1334,3,8663,0.0
1334,3,8663,0.0
1334,2,8664,0.0
1334,2,8664,0.0
1334,2,8664,0.0
1334,2,8664,0.0
1334,1,8665,0.0
1334,1,8665,0.0
1334,1,8665,0.0
1334,1,8665,0.0
1334,1,8665,0.0
1334,1,8665,0.0
1334,1,8665,0.0
1334,1,8665,0.0
1334,0,8666,
1334,0,8666,
1334,0,8666,
1334,0,8666,
1334,0,8666,
1334,0,8666,
1334,0,8666,
1334,0,8666,
1334,0,8666,
1334,0,8666,
1334,0,8666,
1334,0,8666,
1334,0,8666,
1334,0,8666,
1334,0,8666,
1334,0,8666,
1334,0,8666,
1334,0,8666,
1334,0,8666,
1334,0,8666,
1334,0,8666,
1334,0,8666,
1334,0,8666,
1334,0,8666,
1334,0,8666,
1334,0,8666,
1334,0,8666,
1334,0,8666,
1334,0,8666,
1334,0,8666,
1334,0,8666,
1334,0,8666,
1334,0,8666,
1334,0,8666,
1334,0,8666,
1334,0,8666,
1334,0,8666,
1334,0,8666,
1334,0,8666,
1334,0,8666,
1334,0,8666,
1334,0,8666,
1334,0,8666,
1334,0,8666,
1334,0,8666,
1334,0,8666,
1334,0,8666,
1334,0,8666,
1334,0,8666,
1334,0,8666,
1334,0,8666,
1334,0,8666,
1334,0,8666,
1334,0,8666,
1334,0,8666,
1334,0,8666,
1334,0,8666,
1334,0,8666,
1334,0,8666,
1334,0,8666,
1334,0,8666,
1334,0,8666,
1334,0,8666,
1334,0,8666,
1334,0,8666,
1334,0,8666,
1334,0,8666,
1334,0,8666,
1334,0,8666,
1334,0,8666,
1334,0,8666,
1334,0,8666,
1334,0,8666,
1334,0,8666,
1334,0,8666,
1334,0,8666,
1334,0,8666,
1334,0,8666,
1334,0,8666,
1334,0,8666,
1334,0,8666,
1334,0,8666,
1334,0,8666,
1334,0,8666,
1334,0,8666,
1334,0,8666,
1334,0,8666,
1334,0,8666,
1334,0,8666,
1334,0,8666,
1334,0,8666,
1334,0,8666,
1334,0,8666,
1334,0,8666,
1334,0,8666,
1334,0,8666,
1334,0,8666,
1334,0,8666,
1334,0,8666,
1334,0,8666,
1334,0,8666,
1334,0,8666,
1334,0,8666,
1334,0,8666,
1334,0,8666,
1334,0,8666,
1334,0,8666,
1334,0,8666,
1334,0,8666,
1334,0,8666,
1334,0,8666,
1334,0,8666,
1334,0,8666,
1334,0,8666,
