S,I,R,Beta
9910,90,0,3.587846171095414e-05
9878,115,7,4.665616169441094e-05
9825,153,22,6.8519350064029e-05
9722,243,35,6.0530484083022424e-05
9579,370,51,5.332611032579714e-05
9390,533,77,4.995134738764443e-05
9140,754,106,4.8029763943142046e-05
8809,1030,161,3.824420523141051e-05
8462,1302,236,3.45812725254785e-05
8081,1583,336,3.384869072404382e-05
7648,1914,438,3.1970986739418425e-05
7180,2233,587,3.0873938279566944e-05
6685,2558,757,2.7485010435532154e-05
6215,2798,987,2.409490286418813e-05
5796,2962,1242,2.4056731481209654e-05
5383,3155,1462,2.3552458538104785e-05
4983,3308,1709,2.4266302283871573e-05
4583,3432,1985,2.098054683697276e-05
4253,3470,2277,2.0463602230939204e-05
3951,3484,2565,2.0849551669257242e-05
3664,3506,2830,1.8994263109778124e-05
3420,3482,3098,1.9901851124076706e-05
3183,3452,3365,1.765608066316967e-05
2989,3366,3645,1.6598790534594366e-05
2822,3285,3893,1.6288630212496508e-05
2671,3170,4159,1.629843617685929e-05
2533,3045,4422,1.5817481817999128e-05
2411,2922,4667,1.5897930742368072e-05
2299,2792,4909,1.557921657728351e-05
2199,2673,5128,1.6162160571235404e-05
2104,2558,5338,1.4306864024591455e-05
2027,2410,5563,1.45340803714174e-05
1956,2302,5742,1.4657832879384691e-05
1890,2182,5928,1.5034020533562239e-05
1828,2063,6109,1.670571738593177e-05
1765,1971,6264,1.2647985017886838e-05
1721,1870,6409,1.3671941757528113e-05
1677,1772,6551,1.3797076635020883e-05
1636,1664,6700,8.816061688922325e-06
1612,1536,6852,1.0500672043010754e-05
1586,1475,6939,9.831790882082629e-06
1563,1365,7072,7.968146163923515e-06
1546,1275,7179,6.595134819775258e-06
1533,1198,7269,1.2523590633225413e-05
1510,1124,7366,1.0605453559897245e-05
1492,1062,7446,8.835572519854793e-06
1478,992,7530,1.3640927146536296e-05
1458,932,7610,8.095044655209971e-06
1447,872,7681,1.1095401431623797e-05
1433,814,7753,7.715639257858379e-06
1424,751,7825,7.48066248746989e-06
1416,694,7890,6.105602500854784e-06
1410,649,7941,9.835098187063567e-06
1401,605,7994,1.1797948336784232e-05
1391,563,8046,6.384611553848452e-06
1386,528,8086,5.4659145568236475e-06
1382,481,8137,3.0086860767034426e-06
1380,442,8178,4.918355301987016e-06
1377,401,8222,9.055067487417983e-06
1372,363,8265,4.015773960115333e-06
1370,328,8302,6.67616165212747e-06
1367,295,8338,1.239879483714183e-05
1362,279,8359,1.0526371191427324e-05
1358,255,8387,1.1551012157440295e-05
1354,239,8407,6.180355123205379e-06
1352,222,8426,6.663468201929741e-06
1350,199,8451,3.7223152801042247e-06
1349,182,8469,8.146042245375085e-06
1347,166,8487,1.3416695736174094e-05
1344,157,8499,4.739156809220504e-06
1343,142,8515,1.573102052373811e-05
1340,131,8529,1.1393414606357526e-05
1338,126,8536,1.77948608441882e-05
1335,118,8547,0.0
1335,108,8557,0.0
1335,100,8565,7.49063670411985e-06
1334,95,8571,0.0
1334,88,8578,8.518468038707919e-06
1333,79,8588,9.496044897300274e-06
1332,77,8591,0.0
1332,72,8596,2.085418752085419e-05
1330,66,8604,1.139211665527455e-05
1329,62,8609,0.0
1329,57,8614,1.320079732815862e-05
1328,51,8621,1.4764942121426884e-05
1327,51,8622,1.477606867916722e-05
1326,51,8623,0.0
1326,44,8630,0.0
1326,39,8635,0.0
1326,37,8637,0.0
1326,32,8642,0.0
1326,27,8647,0.0
1326,26,8648,0.0
1326,24,8650,0.0
1326,23,8651,0.0
1326,22,8652,0.0
1326,18,8656,0.0
1326,18,8656,0.0
1326,17,8657,0.0
1326,15,8659,0.0
1326,14,8660,0.0
1326,13,8661,0.0
1326,11,8663,0.0
1326,10,8664,0.0
1326,9,8665,0.0
1326,9,8665,0.0
1326,8,8666,0.0
1326,8,8666,0.0
1326,8,8666,0.0
1326,7,8667,0.0
1326,7,8667,0.0
1326,7,8667,0.0
1326,7,8667,0.0
1326,6,8668,0.0
1326,5,8669,0.0
1326,5,8669,0.0
1326,5,8669,0.0
1326,3,8671,0.0
1326,3,8671,0.0
1326,3,8671,0.0
1326,3,8671,0.0
1326,3,8671,0.0
1326,3,8671,0.0
1326,2,8672,0.0
1326,2,8672,0.0
1326,2,8672,0.0
1326,2,8672,0.0
1326,2,8672,0.0
1326,1,8673,0.0
1326,1,8673,0.0
1326,1,8673,0.0
1326,1,8673,0.0
1326,1,8673,0.0
1326,1,8673,0.0
1326,1,8673,0.0
1326,1,8673,0.0
1326,1,8673,0.0
1326,1,8673,0.0
1326,1,8673,0.0
1326,0,8674,
1326,0,8674,
1326,0,8674,
1326,0,8674,
1326,0,8674,
1326,0,8674,
1326,0,8674,
1326,0,8674,
1326,0,8674,
1326,0,8674,
1326,0,8674,
1326,0,8674,
1326,0,8674,
1326,0,8674,
1326,0,8674,
1326,0,8674,
1326,0,8674,
1326,0,8674,
1326,0,8674,
1326,0,8674,
1326,0,8674,
1326,0,8674,
1326,0,8674,
1326,0,8674,
1326,0,8674,
1326,0,8674,
1326,0,8674,
1326,0,8674,
1326,0,8674,
1326,0,8674,
1326,0,8674,
1326,0,8674,
1326,0,8674,
1326,0,8674,
1326,0,8674,
1326,0,8674,
1326,0,8674,
1326,0,8674,
1326,0,8674,
1326,0,8674,
1326,0,8674,
1326,0,8674,
1326,0,8674,
1326,0,8674,
1326,0,8674,
1326,0,8674,
1326,0,8674,
1326,0,8674,
1326,0,8674,
1326,0,8674,
1326,0,8674,
1326,0,8674,
1326,0,8674,
1326,0,8674,
1326,0,8674,
1326,0,8674,
1326,0,8674,
1326,0,8674,
1326,0,8674,
1326,0,8674,
1326,0,8674,
1326,0,8674,
1326,0,8674,
1326,0,8674,
1326,0,8674,
1326,0,8674,
1326,0,8674,
1326,0,8674,
1326,0,8674,
1326,0,8674,
1326,0,8674,
1326,0,8674,
1326,0,8674,
1326,0,8674,
1326,0,8674,
1326,0,8674,
1326,0,8674,
1326,0,8674,
1326,0,8674,
1326,0,8674,
1326,0,8674,
1326,0,8674,
1326,0,8674,
1326,0,8674,
1326,0,8674,
1326,0,8674,
1326,0,8674,
1326,0,8674,
1326,0,8674,
1326,0,8674,
1326,0,8674,
1326,0,8674,
1326,0,8674,
1326,0,8674,
1326,0,8674,
1326,0,8674,
1326,0,8674,
1326,0,8674,
1326,0,8674,
1326,0,8674,
1326,0,8674,
1326,0,8674,
1326,0,8674,
1326,0,8674,
1326,0,8674,
1326,0,8674,
1326,0,8674,
1326,0,8674,
1326,0,8674,
1326,0,8674,
1326,0,8674,
1326,0,8674,
