S,I,R,Beta
9910,90,0,3.475725978248683e-05
9879,111,10,4.286095995783211e-05
9832,153,15,8.309534825592836e-05
9707,266,27,7.474646232352283e-05
9514,443,43,6.999308610668085e-05
9219,706,75,6.529808035935147e-05
8794,1082,124,5.317858714793358e-05
8288,1519,193,4.7023417661995674e-05
7696,1994,310,4.620149429577715e-05
6987,2540,473,4.023219725271567e-05
6273,3052,675,3.577921061764006e-05
5588,3482,930,3.155609151801041e-05
4974,3839,1187,2.8803071098652822e-05
4424,4084,1492,3.044120486067448e-05
3874,4341,1785,2.5926093745187173e-05
3438,4429,2133,2.613794979438365e-05
3040,4475,2485,2.6462805057336077e-05
2680,4487,2833,2.3450831423448837e-05
2398,4400,3202,2.3314883615133825e-05
2152,4287,3561,2.070320663404448e-05
1961,4120,3919,2.1660238732962675e-05
1786,3980,4234,2.1102151293983918e-05
1636,3764,4600,2.127347227238359e-05
1505,3590,4905,2.2025004858456953e-05
1386,3406,5208,1.9700401379790693e-05
1293,3238,5469,1.5286378356016885e-05
1229,3042,5729,1.9258453257326638e-05
1157,2854,5989,1.998741398598095e-05
1091,2711,6198,1.0819213977342537e-05
1059,2504,6437,1.206756630373461e-05
1027,2344,6629,1.910864009624108e-05
981,2206,6813,1.8021464951023204e-05
942,2054,7004,1.808908928154272e-05
907,1940,7153,1.4776253424112572e-05
881,1802,7317,1.3857726501390181e-05
859,1685,7456,1.3126850281363672e-05
840,1576,7584,1.2086052695189752e-05
824,1460,7716,1.66245511371193e-05
804,1364,7832,1.8237259450547846e-05
784,1280,7936,1.1957908163265306e-05
772,1189,8039,1.1983771794123159e-05
761,1093,8146,1.0820259854551662e-05
752,1016,8232,6.544228513988943e-06
747,932,8321,1.1490884855588305e-05
739,882,8379,9.20530593834286e-06
733,817,8450,6.679346292378365e-06
729,758,8513,1.8096861642254001e-06
728,694,8578,9.896443614022865e-06
723,654,8623,8.45948540950254e-06
719,613,8668,1.1344376705910647e-05
714,562,8724,7.476300128592362e-06
711,522,8767,5.388773030268738e-06
709,491,8800,1.7235485566717128e-05
703,454,8843,3.133205080805359e-06
702,417,8881,3.416070562353536e-06
701,387,8912,3.686133135756597e-06
700,357,8943,8.003201280512205e-06
698,329,8973,4.3546041229391835e-06
697,301,9002,9.533024781097918e-06
695,283,9022,0.0
695,256,9049,5.620503597122302e-06
694,234,9072,0.0
694,209,9097,0.0
694,191,9115,7.544095236658268e-06
693,171,9136,0.0
693,151,9156,9.556300947029424e-06
692,135,9173,1.0704345964461572e-05
691,126,9183,0.0
691,115,9194,2.5168313093814886e-05
689,111,9200,0.0
689,102,9209,0.0
689,95,9216,0.0
689,90,9221,0.0
689,83,9228,0.0
689,73,9238,0.0
689,67,9244,0.0
689,66,9245,0.0
689,63,9248,0.0
689,57,9254,0.0
689,54,9257,0.0
689,49,9262,2.9619975711619917e-05
688,44,9268,0.0
688,43,9269,0.0
688,40,9272,0.0
688,38,9274,0.0
688,38,9274,0.0
688,35,9277,0.0
688,34,9278,0.0
688,32,9280,0.0
688,29,9283,0.0
688,28,9284,0.0
688,26,9286,0.0
688,26,9286,0.0
688,23,9289,0.0
688,20,9292,0.0
688,18,9294,0.0
688,15,9297,0.0
688,14,9298,0.0
688,14,9298,0.0
688,13,9299,0.0
688,13,9299,0.0
688,12,9300,0.0
688,11,9301,0.0
688,11,9301,0.0
688,10,9302,0.0
688,9,9303,0.0
688,9,9303,0.0
688,8,9304,0.0
688,8,9304,0.0
688,8,9304,0.0
688,8,9304,0.0
688,8,9304,0.0
688,7,9305,0.0
688,6,9306,0.0
688,6,9306,0.0
688,6,9306,0.0
688,5,9307,0.0
688,5,9307,0.0
688,4,9308,0.0
688,3,9309,0.0
688,2,9310,0.0
688,2,9310,0.0
688,2,9310,0.0
688,2,9310,0.0
688,2,9310,0.0
688,2,9310,0.0
688,2,9310,0.0
688,2,9310,0.0
688,1,9311,0.0
688,1,9311,0.0
688,1,9311,0.0
688,1,9311,0.0
688,1,9311,0.0
688,1,9311,0.0
688,1,9311,0.0
688,1,9311,0.0
688,1,9311,0.0
688,1,9311,0.0
688,1,9311,0.0
688,1,9311,0.0
688,1,9311,0.0
688,0,9312,
688,0,9312,
688,0,9312,
688,0,9312,
688,0,9312,
688,0,9312,
688,0,9312,
688,0,9312,
688,0,9312,
688,0,9312,
688,0,9312,
688,0,9312,
688,0,9312,
688,0,9312,
688,0,9312,
688,0,9312,
688,0,9312,
688,0,9312,
688,0,9312,
688,0,9312,
688,0,9312,
688,0,9312,
688,0,9312,
688,0,9312,
688,0,9312,
688,0,9312,
688,0,9312,
688,0,9312,
688,0,9312,
688,0,9312,
688,0,9312,
688,0,9312,
688,0,9312,
688,0,9312,
688,0,9312,
688,0,9312,
688,0,9312,
688,0,9312,
688,0,9312,
688,0,9312,
688,0,9312,
688,0,9312,
688,0,9312,
688,0,9312,
688,0,9312,
688,0,9312,
688,0,9312,
688,0,9312,
688,0,9312,
688,0,9312,
688,0,9312,
688,0,9312,
688,0,9312,
688,0,9312,
688,0,9312,
688,0,9312,
688,0,9312,
688,0,9312,
688,0,9312,
688,0,9312,
688,0,9312,
688,0,9312,
688,0,9312,
688,0,9312,
688,0,9312,
688,0,9312,
688,0,9312,
688,0,9312,
688,0,9312,
688,0,9312,
688,0,9312,
688,0,9312,
688,0,9312,
688,0,9312,
688,0,9312,
688,0,9312,
688,0,9312,
688,0,9312,
688,0,9312,
688,0,9312,
688,0,9312,
688,0,9312,
688,0,9312,
688,0,9312,
688,0,9312,
688,0,9312,
688,0,9312,
688,0,9312,
688,0,9312,
688,0,9312,
688,0,9312,
688,0,9312,
688,0,9312,
688,0,9312,
688,0,9312,
688,0,9312,
688,0,9312,
688,0,9312,
688,0,9312,
688,0,9312,
688,0,9312,
688,0,9312,
688,0,9312,
688,0,9312,
688,0,9312,
688,0,9312,
688,0,9312,
688,0,9312,
688,0,9312,
688,0,9312,
