rmse_I,rmse_Beta,time_predict,norm_var,actual_peak_I,predicted_peak_I,actual_peak_day,predicted_peak_day
17.07095070306524,3.855095716859852e-06,0.08900856971740723,82,475,476.2201539589264,103,100
36.61662977319801,3.4073027391060136e-06,0.07000446319580078,100,480,473.6587885878091,119,107
31.348001642148187,3.055657718187043e-06,0.08800578117370605,72,403,425.98577895337985,89,98
36.77206073726482,3.4999068993487487e-06,0.0790102481842041,79,494,490.53081552061434,95,98
52.33285505587049,3.487067667713446e-06,0.05700421333312988,120,444,442.1155399846923,129,125
17.895170296062897,3.72418255926167e-06,0.08300662040710449,71,523,526.9147359863734,95,97
47.50152649113089,3.3491237611460695e-06,0.07300853729248047,91,451,420.32095287427745,102,103
21.33649787232159,3.9971074726061624e-06,0.0720055103302002,101,509,515.6292447448573,105,111
28.8258369572398,3.4830577891114473e-06,0.08100652694702148,86,412,400.1949568337725,104,103
34.51630684137697,3.2589811423337666e-06,0.0751810073852539,101,431,424.83727878447934,116,109
23.0985846836611,3.6424175790490584e-06,0.09100890159606934,66,431,440.40757221113904,88,94
23.70851612711775,3.7870953303788053e-06,0.07800507545471191,82,455,473.5790945016412,94,100
65.12981880419385,2.9524661671167536e-06,0.07700753211975098,98,444,397.4888225921857,110,108
41.71821586279415,3.372150117306594e-06,0.07537364959716797,80,392,390.3253943719694,94,102
30.21223861385803,3.630144033827122e-06,0.09419083595275879,77,472,502.8464905035915,94,101
46.032802760010846,3.5814974985134773e-06,0.0870058536529541,47,460,520.3181217639657,102,95
45.15057104343783,3.6651038819982045e-06,0.07600569725036621,84,481,438.45298803530613,106,101
30.969847869193202,3.3587097975947133e-06,0.08100771903991699,74,424,447.7682962988159,105,100
18.138160647162707,4.842260587357085e-06,0.07500576972961426,73,516,527.9183048624227,102,96
40.482908165064885,3.704137641077442e-06,0.08000731468200684,69,460,503.5393759162362,90,98
42.039078205209925,3.36064974602519e-06,0.08800745010375977,58,422,484.34224370674804,94,93
44.31181164137418,4.301590204619497e-06,0.08101010322570801,59,507,566.1065486567046,92,92
28.37300926832567,3.825923027953664e-06,0.08166646957397461,71,494,446.11977498700577,107,101
16.155984886266147,3.5050460547961884e-06,0.0850067138671875,75,553,509.3629956804938,98,100
61.942157162574304,3.7710304210632625e-06,0.09400796890258789,50,348,445.65223412614995,111,97
23.93188791010504,3.505612511360724e-06,0.08000612258911133,87,509,473.9378791329688,109,101
55.23864827044736,2.5835103713443387e-06,0.07100629806518555,94,446,416.0320478127183,117,107
29.906102945557056,3.3386899606410382e-06,0.07500410079956055,88,457,406.62222991069325,98,100
49.17563611252157,3.763502959197721e-06,0.08401250839233398,71,388,373.10321608551084,107,101
36.25125902424806,3.3339659571234265e-06,0.07100534439086914,100,389,373.1398852052574,112,108
