rmse_I,rmse_Beta,time_predict,norm_var,actual_peak_I,predicted_peak_I,actual_peak_day,predicted_peak_day
369.22301336914103,3.553163220112799e-07,0.003988027572631836,97,4324,4368.932460252981,105,108
397.4575514161623,3.4419593544582636e-07,0.003988981246948242,93,4219,4273.722928187455,99,105
251.0370011554534,2.9678144064990866e-07,0.003989696502685547,91,4649,4679.6308081484185,98,99
245.84005162239004,2.7984405319384665e-07,0.0029921531677246094,81,4693,4817.190415386746,95,96
382.874947222202,3.4442922283085256e-07,0.002991914749145508,99,4172,4148.7007085583045,110,109
135.20910581725445,2.3967305067438696e-07,0.00399017333984375,79,4296,4393.315400756811,92,97
168.01466451254277,2.7803928127519995e-07,0.003988027572631836,89,4675,4576.476091025967,99,100
258.81017546103584,2.7220051071043354e-07,0.003988742828369141,84,4179,4333.572236415974,93,102
214.30152158979627,2.9990828803641074e-07,0.003990888595581055,85,4475,4542.09290010094,95,98
525.6152082615887,3.4016814979372013e-07,0.003989696502685547,96,4293,4279.725317798124,102,107
118.80082242759055,2.4273356808363056e-07,0.003989219665527344,72,4310,4509.864184719371,89,90
358.08863805389274,3.266254625642115e-07,0.003990888595581055,90,4385,4456.315670136516,102,103
135.07521518937475,2.3659508840405662e-07,0.00399017333984375,80,4555,4635.834252617789,91,95
144.11350766671018,2.2622984396389442e-07,0.003988981246948242,72,4594,4765.409075009151,85,91
166.1353704438898,2.8386076847059306e-07,0.00399017333984375,91,4611,4572.505854477151,95,93
191.58185485646652,2.4196994189451914e-07,0.002991914749145508,85,4611,4684.48098498143,90,96
245.65106816220663,2.571730935051364e-07,0.0039899349212646484,80,4380,4533.448554225632,88,96
94.95092545937284,2.520006034632077e-07,0.003988504409790039,77,4712,4764.362992191274,84,90
106.16388341095167,2.391812967042484e-07,0.003990650177001953,85,4402,4403.058516702107,96,95
196.6950370976493,2.5992925558055646e-07,0.003989219665527344,84,4609,4628.40563177947,94,97
142.30772060032956,2.574440262216096e-07,0.003988027572631836,85,4205,4286.657404166981,93,96
100.83061534860171,2.8699141997385333e-07,0.00399017333984375,83,4501,4512.237092515362,89,95
199.32320799623767,2.718418136343645e-07,0.0029921531677246094,74,4437,4663.986664396402,89,94
123.87016268409616,2.4281861659016614e-07,0.003989458084106445,78,4329,4511.477215001537,92,95
436.39190487923355,3.453651908833732e-07,0.002991914749145508,89,4278,4364.494631139829,96,104
109.27164550664288,2.24627725449991e-07,0.003989458084106445,76,4261,4384.0031928261105,93,90
273.86961683465125,2.9249197843389895e-07,0.003989458084106445,87,4367,4440.709240790914,95,99
251.3913932832878,3.05675502304115e-07,0.003988742828369141,96,4389,4378.76,100,97
145.0524853305662,2.281525977297494e-07,0.00399017333984375,72,4603,4738.203488220576,82,89
127.77553974962449,2.6941369597608454e-07,0.0039882659912109375,90,4370,4344.2315763009365,93,95
136.04867024594196,2.2510191211130878e-07,0.003989696502685547,76,4643,4680.569530631074,92,88
244.39812657591017,3.097337915699839e-07,0.003989219665527344,88,4330,4350.940038088905,96,98
233.43477328668885,2.2524238332082123e-07,0.003988981246948242,69,4490,4592.585984432644,78,84
194.78076334144367,2.2882806428485724e-07,0.003989458084106445,69,4592,4687.424641757956,83,84
69.67626936293865,2.3035323926122993e-07,0.0039865970611572266,73,4848,4768.78781844152,85,88
98.74179877707321,2.434211646507854e-07,0.003989696502685547,77,4211,4370.858409070326,87,92
57.52831505479177,2.4682910979110145e-07,0.003989458084106445,78,4590,4570.1050563291,88,90
170.82344985553198,2.0769292978048508e-07,0.003989219665527344,73,4464,4704.480886189055,85,91
172.5210647258383,2.375600149240231e-07,0.003989219665527344,68,4534,4725.080579442478,86,87
116.15167563165775,2.8571651122854864e-07,0.003988742828369141,84,4541,4524.290483533601,96,93
116.97454256499415,2.3730937402166647e-07,0.003928422927856445,82,4520,4522.489955565505,88,92
88.42852251097969,2.2252890669184068e-07,0.0029926300048828125,79,4578,4560.304966393549,90,89
200.91230613244767,2.2570241854910533e-07,0.003989219665527344,72,4620,4686.0078888997905,82,86
140.3269505014113,2.3339190880158316e-07,0.003988981246948242,75,4666,4749.2284694137725,88,89
61.52853036139397,2.4405451946877196e-07,0.0039882659912109375,81,4574,4562.827756171297,86,88
111.64994917536507,2.1887656455501925e-07,0.003989696502685547,82,4260,4342.189987447446,91,92
149.96393107860757,2.392611041064674e-07,0.003989458084106445,79,4508,4631.199023662657,88,90
59.04222894651378,2.634582795346349e-07,0.0039899349212646484,81,4430,4408.887841314887,85,90
87.94607390289129,2.0945997009621304e-07,0.003989696502685547,79,4485,4459.060249257004,87,88
106.19905016377197,2.4667562203062335e-07,0.003987789154052734,79,4748,4777.681086109318,85,88
172.68521660207549,2.1592161209835917e-07,0.003989458084106445,68,4607,4711.799549553392,82,84
59.85156375624895,2.4581359609113166e-07,0.003989458084106445,84,4578,4458.835187143353,90,91
302.8955439770588,2.3169222415100763e-07,0.003989696502685547,68,4355,4441.608872011804,79,83
81.98236240562277,2.1012655478375017e-07,0.003989219665527344,77,4696,4673.569507549355,82,86
116.88418681673706,2.2585697984386087e-07,0.003989696502685547,77,4812,4826.301647218624,84,86
139.3134739067756,2.656532094392107e-07,0.003989219665527344,80,4547,4610.57629901715,87,92
231.2145342852708,2.280358369807077e-07,0.003989219665527344,67,4605,4775.931357382859,74,83
165.22075891179364,2.1109399565282013e-07,0.002992868423461914,76,4361,4444.374986400988,80,87
97.54938374516512,2.340961557646186e-07,0.003989219665527344,77,4654,4715.976110975051,80,86
125.10041312545039,2.4276869542316853e-07,0.00399017333984375,72,4716,4860.311796402,85,86
693.1161823548258,6.317161937893027e-07,0.003989458084106445,55,12665,13635.783480436141,70,73
975.7412845506975,6.928692606345597e-07,0.003989458084106445,46,13052,14771.503201665715,67,71
609.5383910839132,5.576125040588053e-07,0.0039899349212646484,58,12693,13425.594449951046,70,73
1296.65702597853,1.0296264458372664e-06,0.004986286163330078,44,13213,15906.070208572073,68,71
962.7911496126201,5.712104167186086e-07,0.003989219665527344,46,12957,14766.522653239288,66,69
865.4033519997346,6.874218175121679e-07,0.003983736038208008,47,12822,14380.64666145331,71,72
1011.5615972405797,6.542428611706769e-07,0.003988981246948242,47,12857,14902.078382381524,68,73
711.3345537268618,6.691274993982397e-07,0.004990100860595703,58,13139,13871.009919217948,74,76
923.8904603362198,6.865384948076308e-07,0.003989458084106445,50,12987,14563.376971416963,70,72
962.926106413033,6.522280846040561e-07,0.003988981246948242,49,12821,14407.826362188871,66,71
758.5253402981094,6.307728513995023e-07,0.003989219665527344,46,13075,14453.899730399688,64,68
841.8165471414459,6.905835606560878e-07,0.003989219665527344,50,12967,14418.571369568763,68,72
1223.4972692475476,8.127539169061909e-07,0.00498652458190918,41,12895,15556.47051080257,66,70
836.3165292510839,6.301014966647928e-07,0.003989696502685547,51,12677,13963.213958501545,69,73
1069.967326723375,8.361435453724961e-07,0.004986763000488281,50,13253,14997.724652625338,68,73
787.3436330470182,6.167232081458516e-07,0.003986835479736328,49,12285,13572.89443458096,69,71
808.7864370311315,7.289844864872953e-07,0.003988981246948242,53,13034,14129.281273802831,67,71
781.2728688050686,5.960124879907244e-07,0.003989219665527344,53,13007,14006.251175374588,66,70
1071.4068091425834,7.523949921222483e-07,0.003989219665527344,46,12722,14909.452232848733,67,71
974.1423134229786,6.468828501541832e-07,0.00399017333984375,49,12482,14210.747776562726,66,71
929.6296893530438,5.941394879007749e-07,0.003987789154052734,46,12815,14540.486104234311,62,68
615.7937980024948,6.633190164481548e-07,0.003987789154052734,55,12882,13646.05379387455,69,71
985.0015477639018,6.542210901006298e-07,0.003989219665527344,46,12807,14713.17025664092,62,68
905.020457291693,6.895205501419254e-07,0.003988981246948242,48,13543,14952.838989537815,65,69
625.4169342256871,6.152267761106582e-07,0.003989696502685547,50,13102,13930.976722447313,66,68
660.9476183879035,5.838190526184834e-07,0.004986763000488281,48,12864,14105.864895015624,67,69
1013.3277145931019,7.931493368133692e-07,0.0039899349212646484,45,12443,14474.097088477632,68,70
866.809831305209,5.826929797150802e-07,0.00498652458190918,48,12576,14133.898491511085,67,69
1305.4015167667626,8.119101469637959e-07,0.003989458084106445,41,12819,15784.860143330496,65,69
1018.5043135483165,6.472416884003152e-07,0.003989219665527344,48,12821,14617.868990806215,66,70
465.1594651373312,5.693675144836303e-07,0.003989219665527344,51,12853,13453.040152895168,67,67
652.87958536249,5.813677428628605e-07,0.003989696502685547,52,12858,13775.69553503371,66,67
903.302385363524,5.999252676199347e-07,0.003989458084106445,43,12417,14351.586081770325,63,67
