rmse_I,rmse_Beta,time_predict,norm_var,actual_peak_I,predicted_peak_I,actual_peak_day,predicted_peak_day
1.2194985210971077,1.8291847913040852e-06,0.0009970664978027344,186,23068,12.0,48,186
1.1006973699310785,1.86960893259503e-06,0.0019941329956054688,180,22759,8.0,47,180
0.69620288767541,1.812356596045442e-06,0.0009982585906982422,194,22999,9.0,47,194
0.9456954584846002,1.92326378313533e-06,0.0009984970092773438,194,22698,5.0,48,194
1.6580715607229028,1.9517588894885516e-06,0.0009982585906982422,193,23192,8.0,48,193
0.6921453210703417,2.1340247958179116e-06,0.0009970664978027344,198,23257,1.7935776596324253,47,206
1.2242800943621603,1.90375938281343e-06,0.0019960403442382812,180,22797,13.0,48,180
0.687253307805675,1.9556967125746264e-06,0.000997304916381836,176,22891,19.0,48,176
2.781660711334886,2.005803232859617e-06,0.0009961128234863281,183,22909,17.0,46,183
1.7970248542728269,2.1024182464925152e-06,0.0009989738464355469,163,23067,33.0,46,163
0.8210073047914004,1.8955004863766315e-06,0.000997781753540039,197,23059,5.0,45,197
2.252133605174539,1.995847685194548e-06,0.0009975433349609375,166,23244,25.0,47,166
2.593420349709768,1.988386171636405e-06,0.0009975433349609375,171,23396,24.0,46,171
3.001062152457861,1.9780229993574166e-06,0.0009970664978027344,173,22634,28.0,48,173
0.7383374438469772,1.9217943647991856e-06,0.000997781753540039,188,22796,9.0,46,188
0.9383737996227726,1.8945671405215826e-06,0.0009968280792236328,195,22966,11.0,46,195
0.920158219474592,1.961474906931438e-06,0.000997304916381836,185,22920,6.0,45,185
2.748591988584455,1.9695676690845763e-06,0.0010004043579101562,180,23231,25.0,47,180
1.7683266342761215,1.9917954279664237e-06,0.0009968280792236328,169,22759,24.0,48,169
1.1473690316143539,1.8108013729864738e-06,0.000997304916381836,191,23011,11.0,45,191
1.3636322477195908,2.0074495845973364e-06,0.0009970664978027344,166,23084,46.0,45,166
0.8680759202932217,1.921638663237984e-06,0.0009987354278564453,181,23018,22.0,46,181
2.4185463387971287,2.0459597591015743e-06,0.0009989738464355469,158,23289,47.0,44,158
1.2418412328789632,1.92267958128313e-06,0.0019960403442382812,191,23114,6.0,46,191
1.7150815444397398,1.8734647677765161e-06,0.0019960403442382812,179,22744,19.0,46,179
1.2904233749175702,1.974177832305844e-06,0.000997304916381836,192,22933,9.0,45,192
1.5198821344179019,1.9247452810853096e-06,0.0009989738464355469,175,22747,29.0,46,175
2.6651957114550533,1.9815593408365277e-06,0.0009984970092773438,177,22966,19.0,46,177
0.39153414686243626,2.2530283080241796e-05,0.000997781753540039,208,23114,1.0,46,208
2.1501113322985344,2.4272449157747355e-06,0.0019948482513427734,153,25895,47.0,46,153
2.139437469110635,2.4601225351435963e-06,0.0019948482513427734,152,25772,46.0,46,152
2.695288223021948,2.5041136565626534e-06,0.000997304916381836,151,25667,62.0,46,151
1.0762089588260326,2.4858534125376234e-06,0.000997304916381836,164,26041,29.0,44,164
0.9245770959222511,2.2483853749572205e-06,0.0009987354278564453,174,25903,18.0,46,174
2.3696461349123603,2.464634931045217e-06,0.0019943714141845703,149,26157,76.0,44,149
0.682263973778203,2.3558259073204334e-06,0.0009970664978027344,189,26245,5.0,46,189
1.5031040572967382,2.5131315124689734e-06,0.0019948482513427734,153,25822,53.0,46,153
1.1704731459917403,2.3542969182446342e-06,0.0009970664978027344,164,25755,31.0,45,164
1.4616109456479975,2.3772306430462376e-06,0.0009975433349609375,163,26283,23.0,45,163
0.5142044649083801,2.2771255743703935e-06,0.000997781753540039,184,25789,7.0,44,184
1.0994651671813402,2.3764424755779444e-06,0.0019943714141845703,157,26120,38.0,43,157
4.188527126345766,2.4778313789004065e-06,0.000997304916381836,143,26022,119.0,45,143
3.3185625618445207,2.46689340029246e-06,0.001994609832763672,145,26061,81.0,44,145
1.9866348748461748,2.451300089058321e-06,0.0009970664978027344,144,26107,91.0,45,144
2.020105058447202,2.3284849668002595e-06,0.0009975433349609375,154,25866,33.0,44,154
1.435963838143846,2.27566726253971e-06,0.0019943714141845703,164,25860,32.0,45,164
0.8077746647732,2.2883650969692962e-06,0.000997304916381836,173,26329,13.0,44,173
2.6456884277466775,2.5634499302681617e-06,0.0009963512420654297,143,25966,114.0,43,143
3.9142799009377414,2.3510870327637825e-06,0.001994609832763672,156,25800,39.0,45,156
0.4408017113734685,3.1915216550097952e-06,0.0009951591491699219,189,26297,1.030876833635386,42,192
0.9371390663368547,2.573065373345532e-06,0.0009970664978027344,193,26091,3.0,41,193
1.7635908715001083,2.304859424307637e-06,0.0019948482513427734,152,26099,42.0,43,152
0.5168306358287428,2.35670035884096e-06,0.0009958744049072266,180,25831,9.0,42,180
2.4820007853417017,2.236619290106276e-06,0.000997781753540039,164,25884,17.0,43,164
6.034587252678108,2.521589200751143e-06,0.0021352767944335938,137,25695,142.0,44,137
3.6644107751287356,2.469721021139951e-06,0.0019941329956054688,145,26103,80.0,45,145
1.6062390064676417,2.4793610039010906e-06,0.0009970664978027344,171,26018,11.0,43,171
0.6316627586021182,2.127581119850513e-06,0.0009984970092773438,176,25868,8.0,44,176
0.7627676119017089,2.122414289575411e-06,0.0009970664978027344,172,25964,14.0,44,172
1.4479960122243518,2.235946205694055e-06,0.000997781753540039,161,26119,21.0,42,161
1.4922677151729185,2.3445665049186585e-06,0.0019936561584472656,153,26044,46.0,43,153
0.9390494317591068,2.088506834863732e-06,0.000997781753540039,177,26012,10.0,43,177
1.1277646879258225,2.192413663598062e-06,0.001995563507080078,171,25911,8.0,43,171
2.1246635608597173,2.2807197612610336e-06,0.001994609832763672,156,25865,33.0,43,156
0.9714882571826428,2.1378197328590554e-06,0.0019948482513427734,170,25937,14.0,43,170
0.6642131297520681,2.130803430317808e-06,0.001993417739868164,182,26001,8.0,44,182
1.2830261577918858,2.263939645023043e-06,0.0019943714141845703,159,25881,33.0,43,159
1.283594047147951,2.2404864225666e-06,0.000997304916381836,157,26167,31.0,44,157
1.7510570079340817,2.3219723734917984e-06,0.0009965896606445312,147,26154,76.0,43,147
1.8728333512190136,2.2933280060592185e-06,0.0019943714141845703,153,25674,35.0,43,153
2.051394399817697,2.2836050352656124e-06,0.0009975433349609375,149,25711,67.0,43,149
3.354510184581815,2.3779459001405585e-06,0.001994609832763672,142,25858,99.0,42,142
0.8532376578717408,2.240078995636855e-06,0.000997304916381836,166,26103,12.0,41,166
2.053299907726768,2.3088256395612336e-06,0.0009968280792236328,166,25933,27.0,41,166
2.947837250933984,2.3414798189521017e-06,0.0019953250885009766,144,26363,88.0,42,144
1.752260128467707,2.2801942504591722e-06,0.0009980201721191406,159,25689,24.0,42,159
1.042862509009804,2.2150693313310196e-06,0.000997781753540039,163,25932,20.0,43,163
2.302071307667126,2.333884465647649e-06,0.0009975433349609375,148,26028,73.0,43,148
0.7418213881981194,2.0130850982465795e-06,0.0009980201721191406,181,25783,8.0,43,181
1.8467525177876531,2.194332280151422e-06,0.001994609832763672,156,25533,35.0,42,156
3.0137780381771235,2.272818912204535e-06,0.000997304916381836,150,26300,59.0,41,150
1.968526257137996,2.267997247769085e-06,0.0009980201721191406,161,26247,27.0,41,161
2.1965005907819877,2.2512158763074553e-06,0.0009987354278564453,158,25931,29.0,42,158
1.1165451900080874,2.2082095079906492e-06,0.000997304916381836,166,25809,16.0,42,166
0.661347226574438,2.1114429976390265e-06,0.000997304916381836,170,26139,9.0,41,170
1.6053298897906523,2.370472772196218e-06,0.0009975433349609375,183,25898,6.0,42,183
1.9476621113027637,2.338801409252574e-06,0.000997781753540039,146,25628,74.0,42,146
1.5126745861990973,2.3021128985569283e-06,0.0009975433349609375,157,25730,34.0,44,157
2.0258099911579266,2.4462313973938515e-06,0.0019943714141845703,137,26236,122.0,41,137
