rmse_I,rmse_Beta,time_predict,norm_var,actual_peak_I,predicted_peak_I,actual_peak_day,predicted_peak_day
19.922569174302158,4.4961489844126734e-06,17.85064458847046,82,475,470.83840435372514,103,99
14.765840304564875,3.3893157274514676e-06,15.393598794937134,100,480,472.97826342560836,119,107
22.770035183995052,3.5344668508738657e-06,19.128294229507446,72,403,415.7932034017474,89,98
33.85424536474279,3.929115274625082e-06,17.723541975021362,79,494,484.1410871542359,95,98
30.043716120905323,3.253968423244165e-06,14.265927791595459,120,444,442.0417749165093,129,125
21.98750095397992,3.6829177655184904e-06,19.855137825012207,71,523,510.8351848621654,95,97
23.290789286708563,3.848569260737372e-06,18.55272340774536,91,451,418.48138889288134,102,103
27.189967758240268,4.4156767019768475e-06,15.944094896316528,101,509,512.0287682495581,105,111
22.33823478670936,3.891097756875812e-06,17.33226203918457,86,412,394.5355203976755,104,102
12.958736204254818,3.838890286789693e-06,16.854885578155518,101,431,424.24326400379664,116,109
27.039210369471956,4.6219164960887626e-06,19.810659408569336,66,431,449.54007273835043,88,96
38.20336941705885,3.5324091157802588e-06,17.538760662078857,82,455,467.78354038742464,94,100
37.762847110488295,3.2294386662282875e-06,16.3808913230896,98,444,396.019785172375,110,107
16.189383702426184,3.7617223314566013e-06,17.473840951919556,80,392,387.93218150924855,94,101
38.263018619641954,4.345454410774735e-06,18.657264232635498,77,472,486.08992767164807,94,99
79.54307632314107,4.047406111795309e-06,20.260597229003906,47,460,573.8353783504238,102,94
22.06103249048846,3.6987729552578223e-06,16.020435571670532,84,481,433.17251395144626,106,100
45.778365765505605,3.83264540026111e-06,16.76346445083618,74,424,442.9687972935339,105,100
32.3232236912871,5.156471801295965e-06,16.96749711036682,73,516,514.2647080849415,102,95
51.307347410567495,4.464842405621052e-06,17.64733576774597,69,460,503.5999489170707,90,98
45.74637365516872,4.023772477004614e-06,18.44770383834839,58,422,484.51198472777213,94,94
45.55045419911154,4.578941074996712e-06,19.01341152191162,59,507,550.1112609401882,92,93
17.388091794560516,4.8957148496360535e-06,16.899165391921997,71,494,442.3663384213371,107,100
36.813764178851685,4.750588318493127e-06,16.742852449417114,75,553,501.8716629297854,98,99
82.12620096405844,4.926313776734624e-06,18.95665979385376,50,348,486.5710936847422,111,97
20.552741620316986,4.348100201166025e-06,15.615914344787598,87,509,471.48842965541655,109,101
31.734538266971683,2.6852857231901563e-06,16.23696756362915,94,446,412.19486390801603,117,106
15.864789649085605,3.989278787555247e-06,15.448407649993896,88,457,405.0802336105504,98,99
24.975937197270362,4.304870398193007e-06,17.039600610733032,71,388,376.1907770422439,107,100
14.337218323686646,3.824926258012629e-06,14.34408688545227,100,389,372.7406376455882,112,108
