rmse_I,rmse_Beta,time_predict,norm_var,actual_peak_I,predicted_peak_I,actual_peak_day,predicted_peak_day
45.618865551716084,4.023723089717088e-06,0.008999109268188477,82,475,487.1478164287313,103,104
28.599362800672065,3.7081394438550016e-06,0.003998756408691406,100,480,476.9844466447459,119,109
60.547653945921766,3.340104849501361e-06,0.004998683929443359,72,403,463.9003461872305,89,104
55.02131326295543,3.4624725585170006e-06,0.003998279571533203,79,494,504.8997054868777,95,101
30.95864610214211,3.895971315810745e-06,0.00599980354309082,120,444,444.99976987520074,129,127
49.48651266635565,3.906923159235323e-06,0.005999088287353516,71,523,548.7598661814637,95,99
20.65319067216821,3.3726075258183217e-06,0.004999637603759766,91,451,429.32829798534954,102,108
50.795369937928456,4.2859007104779444e-06,0.0039997100830078125,101,509,515.4527261478909,105,112
48.75920992063896,3.2707215364004294e-06,0.004998445510864258,86,412,415.8845308657937,104,109
31.045869781862613,3.4135233050162607e-06,0.005000591278076172,101,431,429.999252304028,116,112
60.98827039220685,3.841255373732619e-06,0.004000663757324219,66,431,491.30118892104144,88,99
66.15361330196404,4.106316462798725e-06,0.0049953460693359375,82,455,484.7389013251251,94,104
21.14441480734323,2.5763827668506934e-06,0.004001617431640625,98,444,405.2685975936812,110,113
30.26833140245989,3.2425265610924545e-06,0.004999399185180664,80,392,412.0488467013304,94,109
69.03101901447805,3.7741408222949183e-06,0.005002021789550781,77,472,516.1754445658634,94,103
112.55362786757819,4.046157827969611e-06,0.004998922348022461,47,460,637.996235185408,102,95
22.61209670789072,4.0187486588679295e-06,0.003999948501586914,84,481,452.174565281833,106,106
75.75552330622133,3.491684570648918e-06,0.005001544952392578,74,424,470.3800047573288,105,105
61.570258909657404,5.0460322700379615e-06,0.0060007572174072266,73,516,550.6853786084603,102,98
73.34811807760444,3.8345248769686875e-06,0.004999876022338867,69,460,524.4904124522974,90,100
89.31991517014772,3.673368724691081e-06,0.005998849868774414,58,422,560.02990618503,94,96
82.97622729237997,4.347404506792865e-06,0.004999876022338867,59,507,625.1022244052996,92,94
36.20941796408044,3.820473190101583e-06,0.004999876022338867,71,494,472.25365798760333,107,105
55.56101654894105,3.8104216799133767e-06,0.005000591278076172,75,553,517.8531877577261,98,102
123.31462928842326,4.05117144972925e-06,0.004999876022338867,50,348,562.6326795455194,111,98
37.17437360495211,3.6361319269183237e-06,0.0060002803802490234,87,509,481.02576072993986,109,104
20.766929320064072,2.7572651623872235e-06,0.00600123405456543,94,446,423.29376124573264,117,112
38.399198924119794,3.6574420192699667e-06,0.004999876022338867,88,457,419.83967347143863,98,107
30.75051550122313,3.486658709505646e-06,0.004997730255126953,71,388,415.495481221228,107,108
29.91529163519111,3.275682443372454e-06,0.004001140594482422,100,389,380.6611347923695,112,112
