rmse_I,rmse_Beta,time_predict,norm_var,actual_peak_I,predicted_peak_I,actual_peak_day,predicted_peak_day
1080.3773209639523,5.699275692031007e-07,0.0039899349212646484,97,4324,4264.451342216151,105,100
1014.0034675025006,5.801139005245653e-07,0.0029931068420410156,93,4219,4164.672848767554,99,95
1095.5630239249904,6.055690125957773e-07,0.003989219665527344,91,4649,4607.775781750824,98,93
1003.5936295071822,5.710034870984206e-07,0.002992391586303711,81,4693,4586.160727196869,95,86
1051.1758999365131,5.716865148791094e-07,0.0029931068420410156,99,4172,4080.4178456273517,110,101
1285.0051163547475,6.468984208482405e-07,0.003989458084106445,79,4296,4061.0217968990046,92,83
991.7655860221018,5.588648263086492e-07,0.0029935836791992188,89,4675,4474.4155998405895,99,93
1211.0402561780563,6.172771763765876e-07,0.003989219665527344,84,4179,4009.389930581741,93,88
1150.2137686359856,5.89112268541389e-07,0.003988027572631836,85,4475,4366.067403150398,95,88
1058.0891611562427,6.256462139838202e-07,0.0029909610748291016,96,4293,4190.0,102,97
1354.3518251526743,6.558758942367222e-07,0.0029921531677246094,72,4310,4114.353452217115,89,76
969.2092798747694,5.625984853401807e-07,0.0029926300048828125,90,4385,4317.160974361932,102,93
1134.5061232617263,6.19334340113263e-07,0.0029926300048828125,80,4555,4418.206511149599,91,84
1288.1601200761786,6.308438344880721e-07,0.002991914749145508,72,4594,4343.350139631471,85,77
1064.140932783114,6.153991927543038e-07,0.0029914379119873047,91,4611,4571.6,95,92
902.0993559806051,5.773620882126131e-07,0.003990650177001953,85,4611,4580.982483254981,90,89
1110.0407116263084,6.222974900956629e-07,0.003989219665527344,80,4380,4267.734149375912,88,84
1213.6443790604555,6.254419767491205e-07,0.002991914749145508,77,4712,4560.5594942921025,84,80
1133.5068164370648,6.320909933325033e-07,0.0029909610748291016,85,4402,4296.64734346107,96,87
992.4586459516236,5.818431414352902e-07,0.0029914379119873047,84,4609,4491.990082906955,94,87
1070.495058416744,6.361408197227038e-07,0.002992868423461914,85,4205,4164.344488707116,93,88
1156.2609350356256,5.811380126815465e-07,0.0029931068420410156,83,4501,4379.855322708547,89,86
1228.2386739421702,6.269385954022495e-07,0.002990245819091797,74,4437,4209.719460107851,89,79
1052.483311664716,5.79143274675455e-07,0.002991914749145508,78,4329,4267.338881385024,92,84
999.4611490638417,5.621037142573356e-07,0.003988027572631836,89,4278,4142.505342821886,96,93
1183.998863341021,6.364552222905066e-07,0.002991914749145508,76,4261,4185.511665904316,93,79
994.3196763526311,5.811841928821664e-07,0.003987789154052734,87,4367,4317.62355216718,95,89
973.1074906714433,6.056127442085055e-07,0.0029921531677246094,96,4389,4378.76,100,97
1166.3220235816589,6.117381153525516e-07,0.003988981246948242,72,4603,4401.058188769638,82,77
1085.4458964390572,6.123677727520512e-07,0.0029931068420410156,90,4370,4333.7,93,91
1129.8146001735668,5.955129142046948e-07,0.0029926300048828125,76,4643,4511.481524460433,92,80
997.2004980460957,5.850529271500052e-07,0.003990888595581055,88,4330,4238.331090976478,96,91
1272.6539077877703,6.479101711226476e-07,0.0029921531677246094,69,4490,4310.674979011162,78,73
1318.0005329637515,6.583642208850112e-07,0.0029914379119873047,69,4592,4390.339276128003,83,73
1208.5437918498278,6.197192206081899e-07,0.002991914749145508,73,4848,4495.771895594407,85,77
1080.0020835860803,6.070979130863201e-07,0.002992391586303711,77,4211,4160.875732923833,87,81
