rmse_I,rmse_Beta,time_predict,norm_var,actual_peak_I,predicted_peak_I,actual_peak_day,predicted_peak_day
148.21572234308542,5.61938545486851e-06,0.011995553970336914,82,475,523.6105635033216,103,120
42.43542407324192,4.0709304797603836e-06,0.010998964309692383,100,480,470.2441508300162,119,106
104.03643575579133,4.448599960484006e-06,0.014003515243530273,72,403,426.88534937854314,89,114
160.77742119038086,5.364020931652565e-06,0.014001607894897461,79,494,554.550777720946,95,119
87.83829900564923,4.771469538182639e-06,0.011001825332641602,120,444,451.22461095014665,129,131
140.0184198183532,5.8526509459203345e-06,0.013000726699829102,71,523,555.9065579989305,95,114
55.8871190344694,3.830475617405788e-06,0.011998176574707031,91,451,417.37386350907366,102,104
54.29552099439295,4.183123948474317e-06,0.013999700546264648,101,509,494.94297957875756,105,105
157.45655949008412,4.659279264727379e-06,0.012002229690551758,86,412,468.8591478471673,104,132
88.29490902802063,4.320677163504566e-06,0.01300191879272461,101,431,433.8281905190076,116,116
69.31946034643343,4.3844111178349436e-06,0.012003183364868164,66,431,389.49267401733107,88,97
170.96300186021517,6.036884282082331e-06,0.011000394821166992,82,455,525.5691878171058,94,121
68.20609436835348,3.2992303243686444e-06,0.00900125503540039,98,444,407.28657152734513,110,118
73.27534628023169,3.981045589750618e-06,0.009999275207519531,80,392,386.3931463888003,94,113
131.38904290178473,4.817149105516446e-06,0.012000799179077148,77,472,501.1609484595882,94,111
199.0323419155304,6.526897425378093e-06,0.016029834747314453,47,460,615.0254487993285,102,125
125.5074477391674,5.876010740194116e-06,0.011999130249023438,84,481,495.1238321103732,106,125
182.72701792881344,5.208590869914312e-06,0.01200103759765625,74,424,515.9510063360756,105,126
81.96574675574777,5.80957273576324e-06,0.011003732681274414,73,516,484.5813458670963,102,92
59.62900359235593,4.1483720567467885e-06,0.011000394821166992,69,460,420.6275995296317,90,90
97.65401856149174,4.682460997568539e-06,0.014999866485595703,58,422,430.3713184608834,94,108
48.77564290468809,4.451195884804468e-06,0.013000965118408203,59,507,416.8598142754264,92,75
228.06089368013812,6.313393068805203e-06,0.01300358772277832,71,494,670.9364099217918,107,133
142.5698161659611,5.298278401284445e-06,0.017000675201416016,75,553,523.9352116132994,98,115
139.38276625222994,4.577049056421952e-06,0.016998767852783203,50,348,450.0161935349749,111,130
69.9131304309,4.2850797396464345e-06,0.011000633239746094,87,509,464.5581884304062,109,100
45.593363649798015,2.8051385077791416e-06,0.010001659393310547,94,446,400.2422374181333,117,101
73.09401111357995,4.240195017719346e-06,0.010999202728271484,88,457,404.17031520833257,98,101
158.8761768818285,5.2015412301716495e-06,0.013000965118408203,71,388,499.95358299915614,107,137
28.109352554822205,3.3538510967980705e-06,0.012000560760498047,100,389,369.91063347553467,112,107
