,last_value_mean,last_value_std,rolling_mean_last_value_mean,rolling_mean_last_value_std,expanding_mean_last_value_mean,expanding_mean_last_value_std,biexponential_decay_mean,biexponential_decay_std,median_beta_mean,median_beta_std,regression_day_mean,regression_day_std,median_beta_shifted_forecast_mean,median_beta_shifted_forecast_std,regression_day_shifted_forecast_mean,regression_day_shifted_forecast_std,regression_day_incremental_learning_mean,regression_day_incremental_learning_std,regression_day_SEIR_previous_I_mean,regression_day_SEIR_previous_I_std,lstm_day_E_previous_I_mean,lstm_day_E_previous_I_std
rmse_I,244.75367671809312,115.9922278707536,273.709565671921,88.53596871193355,229.86973624157537,59.85509326536619,261.3752502211946,152.8273712866793,74.2165876694034,90.07796277274493,109.56968647581601,75.76293051961373,162.88488392019948,116.98071125969915,213.4869552011424,66.97194598362363,83.40246697266844,53.42156335544634,58.121659912860835,48.232834371362635,80.88946266329617,68.52286697161013
rmse_Beta,3.809464613162072e-05,1.6954113643777518e-05,4.318094683028811e-05,2.0185344748605942e-05,3.744651200469023e-05,2.014052452586903e-05,1.3455321492314936e-05,2.183213908528153,1.0563557814192684e-05,1.1617775032923743e-05,1.0777378002022636e-05,1.175767648408342e-05,2.3086991509958144e-05,1.093304583875126e-05,2.2948625594222934e-05,1.1772806219342609e-05,1.0691438396374073e-05,1.1873507320507813e-05,1.0372583728518438e-05,1.221859420421866e-05,1.0599621012489935e-05,1.2243146156667506e-05
time_predict,0.03127682209014885,0.011612091064366325,0.0109997987747192,0.007734629485423432,0.0014020204544067001,0.007252882046073312,0.0,0.005812375120061791,0.0,0.007139872149918887,0.0,0.016758187820394444,0.00069510936737055,0.006797250565145363,0.0,0.007229075514421845,0.0115686655044555,0.008342457361481296,0.13436770439147944,0.027426714812848495,21.175758004188538,0.8844854688144139
20,20.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0
pt_diff,-1.0,22.656057586735322,-2.0,23.14730204523292,-0.5,29.105032377563106,-8.0,20.2407648539503,-1.0,8.368548114660042,1.0,10.236466171870466,-3.0,26.2286269096424,-4.0,19.507895380147104,1.0,9.257887655129844,-1.0,5.967582436278469,-1.0,5.630483206361932
ph_fraq,1.3819295636435096,0.6750811574912908,1.4521797565943866,0.5051588824441812,1.3400958982143263,0.3917763659712003,0.7412008316790765,0.9535956671932674,0.9943138332902939,0.5153319702957683,0.9889085413474623,0.5302673281153562,1.0612844298990884,0.4259142456392153,1.274121383583711,0.4447003801968517,1.0176970846158826,0.3339147932433451,1.0034858646711386,0.247266175325178,1.116613596980434,0.21144984788947602
