,last_value_mean,last_value_std,rolling_mean_last_value_mean,rolling_mean_last_value_std,expanding_mean_last_value_mean,expanding_mean_last_value_std,biexponential_decay_mean,biexponential_decay_std,median_beta_mean,median_beta_std,regression_day_mean,regression_day_std,median_beta_shifted_forecast_mean,median_beta_shifted_forecast_std,regression_day_shifted_forecast_mean,regression_day_shifted_forecast_std,regression_day_incremental_learning_mean,regression_day_incremental_learning_std,regression_day_SEIR_previous_I_mean,regression_day_SEIR_previous_I_std,lstm_day_E_previous_I_mean,lstm_day_E_previous_I_std
rmse_I,1.0322203937277903,38.34274901308517,1.4656345425863062,87.90525451592751,1.3420130775066628,126.93557923621677,1.0299581505085378,42.916977773463,1.1059619119168538,28.247348142480725,1.0329696011263174,47.065217155876134,1.4207266352723815,29.125645145818623,1.4241566301061268,42.56568964674936,1.1099357602069029,47.57872525686495,1.0487736410317545,25.090694541205124,1.0338649606453678,12.529357714528347
rmse_Beta,0.0,5.7227274246785166e-05,1.855852434371007e-05,3.7620286781571014e-05,1.9721817240810855e-05,2.9199938067361778e-05,5.9554748296526083e-08,3.240327549724193e-05,8.498382204354473e-06,3.053269493071853e-05,4.821458834352038e-07,3.231398255315339e-05,1.7037994170893104e-05,3.55783670186671e-05,1.6981572394044284e-05,3.532423583687309e-05,1.2410315527321875e-06,4.22301062629812e-05,1.850504592580738e-07,3.242297249774055e-05,1.3513287587269097e-07,3.243177575126667e-05
time_predict,0.0023057460784911502,0.007790511889653389,0.0,0.005949635936502341,0.0,0.004484237660092801,0.0,0.00717542572097884,0.00061011314392085,0.00715160094285764,0.0,0.006863747676611325,0.00252497196197505,0.0070118190167000665,0.0,0.006410408604614377,0.0010018348693847001,0.007396716682043247,0.0730565786361694,0.047841726258066736,13.218199729919434,9.285614432047145
norm_var,155.0,51.462180049758885,155.0,51.462180049758885,155.0,51.462180049758885,155.0,51.462180049758885,155.0,51.462180049758885,155.0,51.462180049758885,155.0,51.462180049758885,155.0,51.462180049758885,155.0,51.462180049758885,155.0,51.462180049758885,155.0,51.462180049758885
pt_diff,106.5,55.22746507446023,106.5,47.15707711427942,106.5,43.45874284869331,106.5,57.81541486670824,106.5,53.29268326127121,106.5,57.44085950903872,106.5,55.581177387867804,106.5,58.45981344635673,106.5,58.71861694108438,106.5,53.25829563093158,106.5,55.278874525308844
ph_fraq,0.006649185159500693,0.399599805659619,0.006496230597568816,0.5587810681557752,0.006382830873851779,0.7341005052810874,0.006382830873851779,0.38572690534215576,0.006382830873851779,0.4421227075317559,0.006382830873851779,0.41054617080788663,0.006496230597568816,0.41082173429655366,0.006496230597568816,0.38748110017013093,0.006382830873851779,0.3976491220444207,0.006382830873851779,0.43660307057925135,0.006382830873851779,0.3962670135959211
