,last_value_mean,last_value_std,rolling_mean_last_value_mean,rolling_mean_last_value_std,expanding_mean_last_value_mean,expanding_mean_last_value_std,biexponential_decay_mean,biexponential_decay_std,median_beta_mean,median_beta_std,regression_day_mean,regression_day_std,median_beta_shifted_forecast_mean,median_beta_shifted_forecast_std,regression_day_shifted_forecast_mean,regression_day_shifted_forecast_std,regression_day_incremental_learning_mean,regression_day_incremental_learning_std,regression_day_SEIR_previous_I_mean,regression_day_SEIR_previous_I_std,lstm_day_E_previous_I_mean,lstm_day_E_previous_I_std
rmse_I,265.06467492503117,109.11919538140882,262.38556924995294,83.03338781596942,248.25444102235215,69.69599326738782,290.57466000883863,202.40468594865976,83.79774576968278,66.02764381383065,131.46467205063,74.04453738111154,161.2208385452097,159.6230433310447,196.76209838654498,87.94312961651242,120.04163050398029,59.57142772334861,64.03341946456662,60.23130044595273,94.63290531101,86.25264584113961
rmse_Beta,3.78172077231949e-05,2.1634077211769374e-05,3.683189963558399e-05,2.1654510506243672e-05,3.4835172821925933e-05,1.948024909917377e-05,1.448804608807882e-05,0.035064060809863594,1.0813549523866478e-05,1.180669308247823e-05,1.1160381649156178e-05,1.1727034659222081e-05,1.9577906473135075e-05,1.3412683674090075e-05,1.9148377561042035e-05,1.4835743308632131e-05,1.0922190424208535e-05,1.175052303990206e-05,1.0400978224207326e-05,1.2139161816178506e-05,1.0800924908335499e-05,1.2192736380599882e-05
time_predict,0.0150010585784912,0.008812032431908678,0.0050013065338134,0.008587528012525094,0.0039985179901123,0.0015413690922660046,0.0053695440292358,0.0033181804513870198,0.0100007057189941,0.005265002390772153,0.00599992275238035,0.0035852239101464784,0.01000273227691645,0.004409151239307299,0.0059993267059326,0.0051928909331107635,0.0079994201660156,0.009919003669403488,0.21466684341430659,0.05602176679418679,23.584545731544495,19.490785043350385
roll_var_seq,14.0,16.890749679903607,14.0,16.890749679903607,14.0,16.890749679903607,14.0,16.890749679903607,14.0,16.890749679903607,14.0,16.890749679903607,14.0,16.890749679903607,14.0,16.890749679903607,14.0,16.890749679903607,14.0,16.890749679903607,14.0,16.890749679903607
pt_diff,-1.0,14.122325912758711,-1.0,14.50398169296393,1.0,14.739308427873931,-9.0,13.449266328371241,0.0,5.8706789892542925,3.0,9.082195575803576,-4.0,14.664656926255434,-4.0,11.426392320919668,2.0,8.901879976308237,1.0,5.057973825517582,-1.0,5.4679322569056446
ph_fraq,1.3892887196380517,0.3965689576258732,1.4081414400957852,0.35977129469678254,1.3441152189360037,0.3569676024704106,0.7234876284030576,0.4971693406184071,0.9819653365455561,0.2860161633540224,0.9375326607287754,0.304886964809324,0.999692261648959,0.37965953123371243,1.2467890059936606,0.33243180314486115,0.9555848270885565,0.22472153214622706,0.9713596373308804,0.1939947694501236,1.1165976298216647,0.2486580534482899
