,last_value_mean,last_value_std,rolling_mean_last_value_mean,rolling_mean_last_value_std,expanding_mean_last_value_mean,expanding_mean_last_value_std,biexponential_decay_mean,biexponential_decay_std,median_beta_mean,median_beta_std,regression_day_mean,regression_day_std,median_beta_shifted_forecast_mean,median_beta_shifted_forecast_std,regression_day_shifted_forecast_mean,regression_day_shifted_forecast_std,regression_day_incremental_learning_mean,regression_day_incremental_learning_std,regression_day_SEIR_previous_I_mean,regression_day_SEIR_previous_I_std,lstm_day_E_previous_I_mean,lstm_day_E_previous_I_std
rmse_I,287.47751781800486,98.91944392723967,291.69686717023865,86.94667306844114,243.33837868727002,66.3084741259865,325.0786076137525,190.2129643450551,85.54372723634272,71.5651782773268,144.04224621233357,73.5470306738091,183.61108525010638,136.15995480100875,217.17908669138922,77.48256534547784,127.99223349323853,58.1018177650023,67.08395395531434,56.50121163024048,105.102363966535,85.4996176541177
rmse_Beta,4.1756618469798064e-05,2.132441905246751e-05,4.027622810365816e-05,2.1779210020849615e-05,3.570753925940745e-05,1.9652639248192535e-05,1.431195044735189e-05,1.319543695241907e-05,1.0813549523866478e-05,1.1773086757806064e-05,1.119633234040623e-05,1.1679576354958772e-05,1.9556298455952146e-05,1.3141787985551096e-05,2.1426962682930718e-05,1.4622936988746754e-05,1.1017140401351344e-05,1.1735405979496378e-05,1.0489359694495677e-05,1.2135705404077e-05,1.0860319165157629e-05,1.2151911487969424e-05
time_predict,0.01562988758087155,0.005849930854578217,0.0048838853836059,0.004839920264624734,0.00299942493438715,0.004949661023902066,0.00343585014343255,0.006025966533927604,0.0080020427703857,0.006300325972743209,0.0049996376037597,0.0012751570538228716,0.008999466896057049,0.006967310208837517,0.0049996376037597,0.0005207779602120299,0.0069973468780517,0.000897964047360475,0.361538290977478,0.0725824664981168,37.6254745721817,14.51886461939427
roll_var_npeople,14.0,12.240084376826799,14.0,12.240084376826799,14.0,12.240084376826799,14.0,12.240084376826799,14.0,12.240084376826799,14.0,12.240084376826799,14.0,12.240084376826799,14.0,12.240084376826799,14.0,12.240084376826799,14.0,12.240084376826799,14.0,12.240084376826799
pt_diff,-2.0,15.21725938786587,-2.0,13.977594349984159,1.0,15.514459397290953,-10.0,13.786711000922788,0.0,5.99386159429747,3.0,9.625597608458158,-4.0,16.163728542676587,-4.5,13.68307305740616,3.0,9.256281726132475,1.0,5.1825795155291745,-2.0,5.332606207400909
ph_fraq,1.4517932619933867,0.4795484048314406,1.4626881898962436,0.4685765233817303,1.3605392367398157,0.38084414354908325,0.6362224789468744,0.49520826873524626,0.9748925479987887,0.3492556231323886,0.923176637093062,0.3857355729977119,1.0034074190067592,0.380628112885243,1.2971082403253895,0.3630248706347025,0.953500252537999,0.2708887914519029,0.9727471602376866,0.2163275194673859,1.1489419124779199,0.2317841596989001
