,last_value_mean,last_value_std,rolling_mean_last_value_mean,rolling_mean_last_value_std,expanding_mean_last_value_mean,expanding_mean_last_value_std,biexponential_decay_mean,biexponential_decay_std,median_beta_mean,median_beta_std,regression_day_mean,regression_day_std,median_beta_shifted_forecast_mean,median_beta_shifted_forecast_std,regression_day_shifted_forecast_mean,regression_day_shifted_forecast_std,regression_day_incremental_learning_mean,regression_day_incremental_learning_std,regression_day_SEIR_previous_I_mean,regression_day_SEIR_previous_I_std,lstm_day_E_previous_I_mean,lstm_day_E_previous_I_std
rmse_I,154.67260941198674,134.8331403377598,199.19503556431724,124.60440668098391,220.9596326177068,74.70095408710695,205.909659020037,121.18408794476255,42.283143763187994,56.94972110986109,50.50821626692518,65.50578213337553,70.94375146841165,74.3453510043942,112.45508188306883,62.79116389821395,59.810206442670236,48.892342776678184,37.161580927188965,36.75696600357081,31.5903586581028,26.755581455542124
rmse_Beta,2.8403673257592694e-05,1.2456173631603059e-05,3.2367733778955305e-05,1.3417235632413503e-05,3.6837340834332505e-05,1.8157491726297595e-05,1.2765143063223988e-05,0.00018485303382400784,1.0727924102398238e-05,1.2172059253274016e-05,1.0648818793122478e-05,1.216191390685901e-05,1.5115717507253807e-05,1.112871515984788e-05,1.5408866671076023e-05,1.1041140478666704e-05,1.0638623433616088e-05,1.222497577524314e-05,1.0577835436424491e-05,1.2567645210860137e-05,1.0493855913077294e-05,1.263424934395666e-05
time_predict,0.03000175952911375,0.007817779778624544,0.00700044631958,0.002646482244344464,0.0049998760223388,0.001877125831420482,0.0,0.006663181678839958,0.01700246334075925,0.0035593429711264163,0.0091108083724975,0.00350924895558982,0.019000768661499,0.004731712296761749,0.009003400802612301,0.008064470493125944,0.01249933242797845,0.006288150649338657,0.2663886547088623,0.07367057979241165,22.90699601173401,352.62851174807264
30,30.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0
pt_diff,2.0,15.233183794508614,1.0,12.190459928421227,1.0,18.977769956145035,-6.0,15.543147052313925,-1.0,5.687969662821067,-1.0,8.333492083214775,-1.0,20.08085551171805,-1.0,17.165118502345216,-1.0,8.1196810048769,-1.0,5.390295379748355,-1.0,5.187467747142889
ph_fraq,1.190727528921372,0.680304489041989,1.3146786773636348,0.6338637908116466,1.3531608780853048,0.3657395931599047,0.8720891934901313,0.8801813094396728,0.9936008867179463,0.30030956791927604,1.0308506856665152,0.3424187027261175,1.0409103619553242,0.3012297390964122,1.09644312092892,0.3018726069099899,1.047797578055813,0.2197100745253206,1.0096563503182374,0.18151307675538875,1.0137671865522386,0.09943186312144886
