,last_value_mean,last_value_std,rolling_mean_last_value_mean,rolling_mean_last_value_std,expanding_mean_last_value_mean,expanding_mean_last_value_std,biexponential_decay_mean,biexponential_decay_std,median_beta_mean,median_beta_std,regression_day_mean,regression_day_std,median_beta_shifted_forecast_mean,median_beta_shifted_forecast_std,regression_day_shifted_forecast_mean,regression_day_shifted_forecast_std,regression_day_incremental_learning_mean,regression_day_incremental_learning_std,regression_day_SEIR_previous_I_mean,regression_day_SEIR_previous_I_std,lstm_day_E_previous_I_mean,lstm_day_E_previous_I_std
rmse_I,459.83268593145425,1034.8100822277534,595.5151970043403,1144.0016369700381,1498.892756529343,1190.6970470906915,1335.748705605064,534.5669917927296,114.5354476111215,300.97174760380824,112.8417618896546,370.4889973814104,304.2118137453782,224.26545671350343,286.6721619397397,260.4469172577461,92.66678821237721,297.2013632934122,81.24093853798293,268.17545910121396,80.28857861610877,84.57943587441582
rmse_Beta,1.4932724267042553e-06,1.578514983071493e-06,1.6066597361903366e-06,1.5610493036800285e-06,3.000608157879507e-06,1.7789724209332373e-06,9.969561550546684e-07,1.6331759880313138e-06,7.156411428769071e-07,1.6842596696157953e-06,7.720989439248402e-07,1.682314860332707e-06,7.786642512892237e-07,1.6521240767174063e-06,1.0767039796367112e-06,1.678809943310221e-06,7.319476644026429e-07,1.667214568721891e-06,1.6663911316219174e-06,1.810703776813273e-06,6.50060204569781e-07,1.7201807236375523e-06
time_predict,0.0099711418151855,0.0006992655991174762,0.0029919147491455,0.0006772081170509606,0.0019946098327636,0.0006412314666155628,0.0029921531677246,0.0005479278961417031,0.0029921531677246,0.0006441796738750339,0.0039889812469482,0.0007224806282520945,0.00398695468902585,0.0008122087173509075,0.0039894580841064,0.000556334264050569,0.0049872398376464,0.000754963637478268,0.1087090969085693,0.002998646490665807,13.314892888069155,1.3276048836792818
50,50.0,0.0,50.0,0.0,50.0,0.0,50.0,0.0,50.0,0.0,50.0,0.0,50.0,0.0,50.0,0.0,50.0,0.0,50.0,0.0,50.0,0.0
pt_diff,4.5,11.223273219583804,5.0,10.518560863112036,8.0,8.658693056134785,-2.0,9.122270517694227,2.0,3.648873927180117,2.0,3.974639505329309,1.5,4.743691462948679,2.0,3.8155405980989587,2.0,3.9497667966664887,2.0,4.008868374120762,0.0,3.978448070843313
ph_fraq,1.0,0.369895209151573,1.0021990295892453,0.4466757981835001,1.0934486289802627,0.5251646913863327,0.9405689190802047,0.08180358501739815,0.9995060672381127,0.15137418097796357,0.9991250532969268,0.1663620430657909,0.99760527473305,0.07487574034198438,1.001822597445742,0.09328753144704517,0.9988923469845105,0.12474375314202892,0.9917648468533045,0.13607249783135517,0.9903195273063377,0.05329402321665412
