rmse_I,rmse_Beta,time_predict,40,actual_peak_I,predicted_peak_I,actual_peak_day,predicted_peak_day
505.75879236277996,1.3030671690188578e-05,0.01983022689819336,40,421,1457.5643739152329,130,116
555.769451019109,1.5156564877407845e-05,0.014999866485595703,40,429,1663.7514941124655,94,112
306.036349083824,8.588584100450793e-06,0.013999223709106445,40,504,941.5753259273005,99,121
433.58565511798605,1.2348097757936038e-05,0.014000892639160156,40,526,1287.299246345033,84,111
389.9681253848402,1.0227707073163248e-05,0.014003992080688477,40,400,1161.024015499933,118,135
467.0093446282215,1.2213720776034255e-05,0.014999866485595703,40,417,1367.128276411313,119,128
398.23515761497873,9.410474493408599e-06,0.015000581741333008,40,392,1090.9445548213419,106,125
385.023834420381,8.879500718612338e-06,0.015001296997070312,40,352,1034.7023550841313,110,131
285.50187355056477,7.130530962981879e-06,0.013002634048461914,40,334,765.9714878754684,110,131
142.05305992717868,5.06902065771391e-06,0.0149993896484375,40,401,397.9768925161926,116,160
378.25748929800733,1.0059356255211378e-05,0.015001535415649414,40,479,1111.774076386182,94,121
387.28873951626366,1.188680478478089e-05,0.015002727508544922,40,554,1246.6890242109891,85,106
414.439499768037,1.1173458051170418e-05,0.01600027084350586,40,491,1231.7169935391137,98,121
507.884388803793,1.6448033080124258e-05,0.02000141143798828,40,523,1647.1192463511934,96,98
233.31436194588264,6.5096273597898965e-06,0.01399993896484375,40,435,691.5935165418384,110,139
389.58690632446854,8.866476964605532e-06,0.015001058578491211,40,425,1016.8029341968497,102,141
169.90526538015723,6.295727051291995e-06,0.015999794006347656,40,403,475.04419721189515,83,127
297.23106476376387,7.986303033520341e-06,0.0149993896484375,40,460,828.4212138093148,97,130
366.44453209460744,9.918261259672983e-06,0.014996767044067383,40,448,1119.9053241693932,110,130
378.77262648496776,1.1255893197033246e-05,0.014999151229858398,40,541,1210.8427823150482,87,123
344.08975644175877,8.98749953001819e-06,0.016003131866455078,40,439,961.1384357729017,106,136
591.7545934069175,1.844608731284542e-05,0.01699995994567871,40,491,1884.8096938109818,101,107
419.8044468910773,1.1547093123399462e-05,0.017005205154418945,40,472,1229.6222658904942,92,119
136.5726471879081,4.841750602862498e-06,0.01500082015991211,40,400,162.643763799158,126,175
408.82464722340586,1.056733535466829e-05,0.0149993896484375,40,415,1187.2519536545249,92,120
358.44917523636775,9.61106098500728e-06,0.014999866485595703,40,473,1046.0294754797694,80,112
146.21192203990154,4.936689425242151e-06,0.015998363494873047,40,389,379.87395046418857,106,161
432.0987166117133,1.1005908498973791e-05,0.01799917221069336,40,439,1241.1237305273892,111,127
357.48192063130847,8.425492833854843e-06,0.023003578186035156,40,413,972.0854619622577,96,125
594.1173840751186,1.73438751912401e-05,0.01699972152709961,40,401,1736.1796512524663,100,104
224.56877351338088,7.027353100752612e-06,0.029004335403442383,40,443,656.3729536576691,95,130
233.76682562965155,7.27178441150289e-06,0.03400373458862305,40,468,689.9941347431757,81,127
301.3056600518488,7.776249321826225e-06,0.015001058578491211,40,439,766.0931645431207,93,133
351.40555719735397,9.83835258980188e-06,0.014999628067016602,40,481,1099.7851430831624,101,123
508.22340739274125,1.5537620141244146e-05,0.015001535415649414,40,507,1606.3364119731807,79,96
174.16538589298932,4.363063041390817e-06,0.015002965927124023,40,490,149.83376432022334,113,56
415.66917183312995,1.1262881768479859e-05,0.014999628067016602,40,482,1223.106094426692,93,121
207.4566663469897,6.120042457196274e-06,0.014002084732055664,40,461,574.7172080698554,124,163
262.52057147369567,7.320638013997267e-06,0.014001607894897461,40,465,668.6860908478445,84,135
464.5638450386084,1.3752321201463869e-05,0.014000892639160156,40,467,1422.369837750783,110,114
460.6167558775928,1.3081823056068885e-05,0.017003536224365234,40,420,1336.3620296520226,97,111
366.746189207101,1.0591084543563393e-05,0.014001131057739258,40,524,1128.9557882455458,79,100
437.1721360296198,1.230900218307488e-05,0.014999866485595703,40,466,1334.3406531391431,73,101
487.4649119720366,1.396323182434915e-05,0.013001441955566406,40,462,1507.8786789022479,111,107
553.6353660103912,1.601600331574034e-05,0.013997793197631836,40,415,1662.024515050559,102,101
409.71397901805,1.1785536288933997e-05,0.014999151229858398,40,459,1234.3230008780472,101,121
453.44487571116474,1.2725201764870095e-05,0.01600337028503418,40,457,1338.318345720713,83,111
101.41429018525587,4.91397015139352e-06,0.015001296997070312,40,415,381.70643651296416,112,135
562.986311326546,1.4742981115341709e-05,0.015000343322753906,40,341,1562.7844416941784,89,107
289.8729800118921,9.931064801524403e-06,0.013001203536987305,40,490,855.8253148935012,70,110
243.4205642374749,1.1019215978069463e-05,0.01799631118774414,40,624,866.4131368792317,76,104
164.0759507464271,5.433743969616613e-06,0.016000032424926758,40,490,460.2937493282753,103,140
117.0843953167696,5.571766224206686e-06,0.022003173828125,40,494,438.7912184802855,87,108
177.0027206194813,5.303222930949953e-06,0.015000343322753906,40,383,441.5543034144876,108,164
394.0039658578157,1.049092116666911e-05,0.013998031616210938,40,437,1167.5221263870094,85,112
366.3143431405288,9.967993283240241e-06,0.016002178192138672,40,516,1091.0713436600518,86,110
119.63195899085288,4.6656356344579705e-06,0.014002799987792969,40,449,361.4101353021482,102,132
264.7809918263938,8.676250839719023e-06,0.01600170135498047,40,523,802.3813193051549,88,115
318.0110728537515,9.3905525737189e-06,0.01399993896484375,40,499,942.2947447187304,87,112
264.9019303887825,7.483200351559207e-06,0.015001296997070312,40,460,748.1169102823892,83,117
253.62087744752722,1.870058449789408e-05,0.01400136947631836,40,1294,1868.1306617959115,77,83
178.72440690832477,1.595354225693363e-05,0.015003442764282227,40,1267,1534.0524775178567,72,80
242.30412583036605,2.120894298341122e-05,0.014999151229858398,40,1322,1888.0219541360414,75,79
279.3694759045967,3.638071315699183e-05,0.01600193977355957,40,1239,1931.6276004429146,69,80
300.7840652698867,2.6389597882729942e-05,0.0149993896484375,40,1369,2109.104462998307,76,77
215.39047448556428,1.8926930806940603e-05,0.014000892639160156,40,1274,1701.2762775510262,76,78
246.10703910316604,1.9942272860297606e-05,0.015003681182861328,40,1291,1821.369474851023,72,84
279.1062346128346,2.2491642841949796e-05,0.015000343322753906,40,1216,1942.5012193988264,79,81
249.62971372443798,1.8605743894163217e-05,0.014000177383422852,40,1300,1836.1336033556076,73,79
190.7899328271639,1.849936766330715e-05,0.014000654220581055,40,1319,1610.9724925605296,74,81
168.15382847510202,1.5234146765580864e-05,0.01400136947631836,40,1318,1558.6925558333583,61,71
163.6233029549405,1.345220619906368e-05,0.0149993896484375,40,1227,1415.842714492785,72,78
211.75458695325028,1.8296494059494527e-05,0.015001535415649414,40,1335,1756.7735787793558,67,77
226.57051890901423,2.0015777793201628e-05,0.015001535415649414,40,1205,1697.4377613875743,68,79
265.18677441933005,2.6103296350552432e-05,0.013999700546264648,40,1331,1977.18137814932,74,77
220.9755854504605,1.6031458741864956e-05,0.01799774169921875,40,1224,1696.9981968106467,72,78
206.3835387390287,1.6311502118904588e-05,0.022002458572387695,40,1244,1625.9190884552909,71,76
312.67724117121827,2.250940705391691e-05,0.017002344131469727,40,1257,2067.630642742017,73,78
199.98990560526818,1.5947526042151118e-05,0.01600027084350586,40,1375,1589.8720178383578,68,80
239.81875748451807,1.9516771337688814e-05,0.017000913619995117,40,1329,1872.4216921500645,60,70
198.9381165675927,1.6638616650034555e-05,0.023999452590942383,40,1284,1731.345148565023,75,77
147.84435233219773,2.883413644938997e-05,0.018002748489379883,40,1278,1479.1079727922581,63,71
163.5425478155797,1.6266421403317477e-05,0.016002893447875977,40,1325,1585.266878204569,66,72
273.98966458913844,1.998411843817697e-05,0.019000530242919922,40,1296,1945.432177584913,67,74
188.7606889914478,3.1491756316397985e-05,0.014996051788330078,40,1368,1678.9517773383805,60,72
217.52314891835948,1.8987883855571187e-05,0.017000198364257812,40,1349,1804.7690897840434,75,79
184.34535111762173,1.4934291602524062e-05,0.017002105712890625,40,1239,1517.0802859386617,68,76
151.99488881272947,2.017197264903894e-05,0.015001058578491211,40,1383,1535.2725034675123,65,68
237.82776536095824,2.1147594994505192e-05,0.016000032424926758,40,1338,1855.7752398773848,71,74
210.31228040536547,1.711438959082272e-05,0.015000581741333008,40,1339,1734.9852354260104,65,72
264.980803856452,1.9719591564351187e-05,0.013004541397094727,40,1256,1852.7389316225658,67,76
193.20111162824597,1.7931824330905722e-05,0.014999151229858398,40,1372,1667.6644086732267,65,75
192.06588068297543,2.9619420763409092e-05,0.016000986099243164,40,1245,1612.59707840513,68,79
250.86656015181197,2.1562369887898476e-05,0.017000913619995117,40,1265,1851.915125650468,68,75
204.86025621646422,1.7294802958058253e-05,0.01699995994567871,40,1355,1712.737336923414,63,73
103.05285404776023,1.750245820187809e-05,0.016004085540771484,40,1290,1290.4394565912557,71,72
246.77514630502918,2.1289892180889387e-05,0.01699972152709961,40,1283,1784.6484909911405,70,78
199.26492160384035,1.4974709839329974e-05,0.013000965118408203,40,1223,1543.4400011377447,74,83
201.21846338701275,1.59325366191322e-05,0.014998435974121094,40,1320,1654.8843992588484,65,72
252.12159136560516,1.9158838554366402e-05,0.014000415802001953,40,1325,1885.6572956185346,65,75
150.5283571302471,1.7141126026616396e-05,0.013996124267578125,40,1240,1419.049748448795,71,72
139.28223423989323,1.4841921274547958e-05,0.014999866485595703,40,1368,1452.8062707248628,67,71
248.94685904484564,1.842326794893935e-05,0.01399850845336914,40,1289,1764.4890711356643,71,77
204.52827354370416,1.7300823834131675e-05,0.015003204345703125,40,1264,1708.6644391763584,66,76
105.27262700415801,1.3617569541157105e-05,0.015999317169189453,40,1325,1260.915113370013,74,74
275.2810775471244,4.315201104679506e-05,0.016001462936401367,40,1396,2046.5829841652358,69,71
116.13525159344353,1.8595471442369746e-05,0.016998291015625,40,1329,1379.7324696787737,59,64
269.4008430059109,2.1335868837107065e-05,0.014000654220581055,40,1296,1979.8720186348191,70,76
150.4414591378437,1.8137533195287567e-05,0.017000198364257812,40,1319,1556.6106973137066,66,67
159.99572543579887,1.5559746878660604e-05,0.014001131057739258,40,1310,1523.015610643321,69,70
128.2945396206862,2.9971068236051376e-05,0.014002561569213867,40,1357,1484.824297089849,62,68
139.01906048063987,1.6681633852154163e-05,0.01400136947631836,40,1288,1396.5783569145192,66,73
140.4987026055254,1.774991087712882e-05,0.016002178192138672,40,1350,1508.8163147172997,55,65
104.60686718075705,1.2646603614092893e-05,0.015001535415649414,40,1236,1244.5534647503948,63,68
152.0317247938542,1.3784275249463274e-05,0.015002250671386719,40,1229,1417.1316629857267,62,71
237.293782048657,2.2228432647691258e-05,0.014000892639160156,40,1293,1776.9480388210063,62,72
244.3757028644886,1.93501331209082e-05,0.01400136947631836,40,1274,1819.8504046829942,66,76
129.94650070799904,1.317202278572741e-05,0.017003297805786133,40,1268,1378.8062153794322,67,72
197.52070335118682,1.711590309843809e-05,0.014004945755004883,40,1292,1682.6620772692313,69,74
139.8114096904894,1.6574722625251735e-05,0.014000177383422852,40,1342,1545.6844228143946,68,71
