rmse_I,rmse_Beta,time_predict,40,actual_peak_I,predicted_peak_I,actual_peak_day,predicted_peak_day
33.85325497436987,4.346249313063168e-06,40.77533316612244,40,475,511.78612924889137,103,98
78.23267146647574,3.7976435127777712e-06,41.59406805038452,40,480,333.2974129043786,119,100
54.50783786130428,3.617901864224046e-06,40.12300252914429,40,403,487.0487516315045,89,98
35.59070655047216,3.826052315555633e-06,39.24240779876709,40,494,495.0789292807058,95,98
211.37861810343878,7.37546297271737e-06,39.09554147720337,40,444,193.43045640479554,129,96
42.72021638547513,3.670989121099355e-06,40.530662059783936,40,523,573.5396606838106,95,96
56.84589430498553,3.7727201678200235e-06,42.41956806182861,40,451,347.61329033325796,102,100
156.98129881081516,5.858763949275493e-06,40.36774396896362,40,509,238.00587840924578,105,98
47.40452397547887,4.074415819357489e-06,41.22327780723572,40,412,310.5727365192255,104,100
47.54692792431134,3.877257281286999e-06,45.99234747886658,40,431,340.6158353647313,116,101
55.62611406142349,4.5546665057344815e-06,44.19103980064392,40,431,514.4407559802438,88,94
31.71547873633598,3.4923207118595274e-06,43.73012351989746,40,455,443.3373652481355,94,100
154.19543494898318,6.1192532801047305e-06,42.965723752975464,40,444,236.62429043628055,110,97
21.70420200759873,3.732530592679892e-06,40.84771490097046,40,392,367.94663150641117,94,100
57.326708916810645,4.325016317470384e-06,34.19212245941162,40,472,359.33891829787797,94,101
120.75665505236279,4.326695629356738e-06,33.73215699195862,40,460,665.1710397750994,102,92
55.57153565554761,3.7445263438444625e-06,33.63297915458679,40,481,359.1690581226012,106,100
60.40964263734434,4.022609950652887e-06,34.115700244903564,40,424,490.3662217223082,105,99
44.23872562718175,4.9720075085659685e-06,36.20701885223389,40,516,554.6109540144442,102,96
53.80598000508532,4.355090771690745e-06,38.36477613449097,40,460,518.2857981558288,90,97
138.51540751985593,4.474225051232136e-06,39.48265862464905,40,422,685.0142743467212,94,90
94.46476100896533,4.738295359250537e-06,38.6537299156189,40,507,674.6108867441405,92,91
68.32179868749337,4.996740012267686e-06,38.62121510505676,40,494,337.556250837363,107,101
51.74919299109744,4.4475276270528165e-06,39.230437994003296,40,553,426.63924173689435,98,99
107.32153838514992,5.035425135713721e-06,42.47351431846619,40,348,541.1673943963705,111,96
48.45306943893872,4.186250619373613e-06,43.83381199836731,40,509,392.2337453008922,109,100
171.32014383929777,6.090421308707892e-06,42.481993198394775,40,446,222.7260108554645,117,97
35.101418099957776,3.822392637469498e-06,42.8839316368103,40,457,361.10844587779985,98,100
38.64818068802176,4.196220465236547e-06,43.70530390739441,40,388,438.56681738375516,107,100
17.262768646077152,3.70578371192939e-06,44.720099449157715,40,389,376.85997265552413,112,101
