rmse_I,rmse_Beta,time_predict,40,actual_peak_I,predicted_peak_I,actual_peak_day,predicted_peak_day
112.34868926552808,5.987709257732579e-06,0.012999534606933594,40,475,565.641223853259,103,111
97.45238480761378,6.284483329212202e-06,0.010997772216796875,40,480,455.17748554546847,119,123
128.6034244067865,5.347134491126455e-06,0.01699972152709961,40,403,550.013247312686,89,113
112.44042735119484,5.177941617705843e-06,0.011989355087280273,40,494,550.6291294017886,95,112
119.43207729319043,6.796148423101404e-06,0.00999760627746582,40,444,351.1159304213045,129,142
110.51439624398388,6.048026981782841e-06,0.022003173828125,40,523,584.3855125810948,95,110
100.04025412598556,5.783970745085522e-06,0.01700425148010254,40,451,465.17256545553954,102,122
146.61408574627814,6.798796186916692e-06,0.01000070571899414,40,509,386.96022184604027,105,136
121.94665921835924,5.373995128690293e-06,0.01152491569519043,40,412,439.7163632693931,104,126
100.1613648836735,5.476517289927775e-06,0.014848470687866211,40,431,466.78454420618283,116,122
139.90557231043616,4.879414224504365e-06,0.01699972152709961,40,431,632.5977494863847,88,103
136.68660183846498,7.017013303716069e-06,0.009317636489868164,40,455,505.90118346291274,94,118
93.36674141722537,5.110330986442876e-06,0.017981529235839844,40,444,405.6573267926509,110,131
103.45428128835135,4.9798381825903785e-06,0.011013507843017578,40,392,494.3045951893573,94,118
133.72226789265645,5.8223408666644134e-06,0.0180051326751709,40,472,474.3649162246478,94,121
149.47789789425266,5.402501847695038e-06,0.010015010833740234,40,460,671.2791777173474,102,102
88.14031683135173,5.969487666593027e-06,0.01699972152709961,40,481,516.8457996718628,106,116
139.60436886491368,5.7706578248134955e-06,0.010998725891113281,40,424,527.8786658893443,105,115
121.22493281844118,6.605266301736699e-06,0.01600193977355957,40,516,598.4346725094975,102,108
127.74844083384973,4.978343794242907e-06,0.0169985294342041,40,460,576.8727607482508,90,111
165.2793370820492,4.9852409303927685e-06,0.01600027084350586,40,422,694.4028899335552,94,100
130.64833911850343,5.594404545578155e-06,0.015999555587768555,40,507,686.4482667972856,92,100
125.96455659920967,5.853209534668379e-06,0.016999483108520508,40,494,446.8948050648386,107,125
110.96161208420266,5.258923012680666e-06,0.011374711990356445,40,553,552.5123924166921,98,112
164.48910477460433,4.735458851586612e-06,0.010006904602050781,40,348,615.8942780796748,111,107
105.57132316269909,5.216193117888928e-06,0.014004707336425781,40,509,499.55400553426733,109,118
128.88886628080573,6.703466434774856e-06,0.008553028106689453,40,446,373.7214316869778,117,137
112.99283112427327,5.688735245569859e-06,0.013997793197631836,40,457,506.70515221936483,98,117
112.369429069003,5.172164710292235e-06,0.01700139045715332,40,388,529.9978391295871,107,115
115.40281282534238,5.7145243098972324e-06,0.01737356185913086,40,389,482.6336212695194,112,120
