rmse_I,rmse_Beta,time_predict,40,actual_peak_I,predicted_peak_I,actual_peak_day,predicted_peak_day
156.5135788027928,7.602727219212418e-06,0.01608419418334961,40,421,436.3117186667228,130,85
159.5286258636081,8.345813556947627e-06,0.004997730255126953,40,429,352.36100460389457,94,83
250.92280821879078,1.8100697009645035e-05,0.004998922348022461,40,504,218.58617471593732,99,57
135.06696177432164,9.33932567157057e-06,0.004998445510864258,40,526,451.8866397685473,84,75
249.91262077374387,1.9752170080241818e-05,0.004999637603759766,40,400,81.0644757537375,118,54
237.58463752840265,1.6282338146945114e-05,0.004998445510864258,40,417,101.52800254424045,119,63
183.530550298965,1.329689969317256e-05,0.004998207092285156,40,392,240.5583583238938,106,70
209.34556477825856,2.019519230160197e-05,0.0049991607666015625,40,352,123.66468752351985,110,53
187.8487616765,1.6507573072284657e-05,0.005998849868774414,40,334,214.04251924571287,110,61
204.31148716476253,1.2153898526295584e-05,0.005999088287353516,40,401,229.4411938228129,116,71
140.85703299918043,8.682234247304687e-06,0.004998207092285156,40,479,454.2725314880061,94,79
182.92213562503423,1.2554327968808204e-05,0.0049974918365478516,40,554,442.58535942119954,85,69
191.42633354506066,1.0246278349102458e-05,0.004998445510864258,40,491,297.4599288629662,98,75
221.2237246801622,1.4342250509717516e-05,0.004998922348022461,40,523,328.33251026435113,96,63
239.85973551988528,1.798430978265867e-05,0.004998683929443359,40,435,168.01298938106095,110,58
228.442776354522,1.6663281184253717e-05,0.005999326705932617,40,425,108.11314849459089,102,62
176.13275237932837,1.5398497555185997e-05,0.0060024261474609375,40,403,286.5308401757733,83,62
198.97254076424056,1.3006171838542045e-05,0.005002021789550781,40,460,272.92291396506687,97,68
255.2484653384932,1.7076041761211355e-05,0.005997657775878906,40,448,126.5793098785858,110,60
265.03754628098557,1.3648190877581655e-05,0.005001068115234375,40,541,195.851728858321,87,67
232.23506493524593,1.649746458280996e-05,0.0049991607666015625,40,439,137.93851027908715,106,61
200.78508405716786,9.747177667781244e-06,0.004998445510864258,40,491,250.20086376300983,101,78
203.20087369650068,1.2124466760637068e-05,0.004998922348022461,40,472,261.81093578394797,92,70
223.13815997549008,1.627866112352229e-05,0.004998922348022461,40,400,129.65103802013402,126,63
196.74146458079778,1.2559629681206929e-05,0.004997968673706055,40,415,267.20317097724757,92,70
176.42207777891488,1.3414196597131782e-05,0.004998922348022461,40,473,368.7713974033907,80,66
218.41893549763424,1.777784204051537e-05,0.005998373031616211,40,389,144.6430477946693,106,58
213.76715674102775,1.3109847522554677e-05,0.004998922348022461,40,439,171.92544630686734,111,70
188.37948923537564,1.4672767963533621e-05,0.004998922348022461,40,413,237.85024213537704,96,65
182.80071309516532,1.3221026741928233e-05,0.004998445510864258,40,401,235.93871140772964,100,68
219.17690202810925,1.7930108521915378e-05,0.004998922348022461,40,443,216.72269559888588,95,56
219.1261371277052,1.622327973974829e-05,0.004998445510864258,40,468,254.98802895302418,81,60
208.59003942784122,1.776971479323469e-05,0.004999876022338867,40,439,182.2692313770786,93,57
251.81054502044123,1.6745913493608322e-05,0.004998683929443359,40,481,180.0615880490569,101,61
129.33297450196537,1.028972004817352e-05,0.0049991607666015625,40,507,596.5066352388267,79,72
254.00871100959426,1.777597966914765e-05,0.004998207092285156,40,490,172.9508618099678,113,57
209.91621211112346,1.2298080088259998e-05,0.004997730255126953,40,482,237.57202101793578,93,70
