rmse_I,rmse_Beta,time_predict,40,actual_peak_I,predicted_peak_I,actual_peak_day,predicted_peak_day
554.3557985979451,1.4130860279653792e-07,0.009197473526000977,40,4324,3385.8208352382308,105,99
263.20033443800145,1.2474222586882386e-07,0.005983829498291016,40,4219,3656.329838557581,99,97
188.48743273641557,1.148692815954881e-07,0.005984067916870117,40,4649,4232.581174190161,98,94
296.8698755091965,1.3635583158098308e-07,0.005984067916870117,40,4693,4082.2954981321864,95,95
445.65149412727584,1.2125878907631824e-07,0.0059850215911865234,40,4172,3375.1271002945514,110,99
65.9837258688366,1.1460037414455728e-07,0.005980491638183594,40,4296,4315.483054787276,92,93
450.3638426244158,1.272685002271713e-07,0.005983591079711914,40,4675,3721.507967260413,99,97
227.25335346000205,1.0685737162652782e-07,0.005983591079711914,40,4179,3745.912676707145,93,97
161.9821047820087,1.093241442478626e-07,0.00598454475402832,40,4475,4080.807320918157,95,94
171.18411879133507,1.15139007966812e-07,0.005984067916870117,40,4293,3939.6617598409025,102,95
411.02163354466563,1.3108060908934566e-07,0.00698089599609375,40,4310,5073.236157671021,89,88
294.7280366826029,1.179849302040561e-07,0.005983829498291016,40,4385,3748.449233597286,102,96
106.58747046922657,1.0170987335022169e-07,0.005983829498291016,40,4555,4329.885969135142,91,93
194.95604417692877,1.1396313235232127e-07,0.005984306335449219,40,4594,4874.476692823284,85,90
65.56902850761328,1.0938909561342351e-07,0.00698089599609375,40,4611,4568.537532365089,95,91
229.55840457364081,1.2722342422150404e-07,0.0059833526611328125,40,4611,4175.187170182417,90,94
125.27640316483114,1.0679374065347677e-07,0.00598454475402832,40,4380,4446.418484077456,88,92
211.9415819770746,1.2592860638412588e-07,0.006980419158935547,40,4712,4959.086355515322,84,89
88.14908115698812,1.0850191667035054e-07,0.005983829498291016,40,4402,4490.402597378288,96,92
227.93205823524625,1.2519590064251717e-07,0.005983829498291016,40,4609,4094.7740892216966,94,94
232.64678923534115,1.266678965570168e-07,0.005983591079711914,40,4205,4644.51971852085,93,91
74.94983578822382,1.1952552469076545e-07,0.006139278411865234,40,4501,4549.387794710613,89,91
186.1256585313443,1.2241020736673658e-07,0.005983829498291016,40,4437,4682.88164093177,89,91
69.71532834365729,1.0391185282637586e-07,0.005983829498291016,40,4329,4275.779895065845,92,93
136.42390911966342,1.0703124939702559e-07,0.00598454475402832,40,4278,4009.4499873311156,96,94
380.08947827315956,1.1728643349278248e-07,0.005983114242553711,40,4261,4919.884364998503,93,89
56.4578794722205,1.197984330621352e-07,0.009972810745239258,40,4367,4309.5844941164505,95,93
113.06137822830532,1.001097712814224e-07,0.005984783172607422,40,4389,4609.5774711720205,100,91
239.1334983574499,1.3202526112733098e-07,0.004986763000488281,40,4603,4862.852890651044,82,90
79.1905478309794,1.0211603535661927e-07,0.005984783172607422,40,4370,4457.746467239231,93,92
239.87952058483654,1.1383911130934637e-07,0.005984067916870117,40,4643,4990.940120103959,92,89
207.93448319450266,1.2021848152603554e-07,0.005984306335449219,40,4330,4667.437904058585,96,91
486.14712890599185,1.4921487345170644e-07,0.005982637405395508,40,4490,5355.032839227528,78,87
574.9225265220382,1.5299143566322657e-07,0.005984067916870117,40,4592,5655.043694276104,83,85
272.53016100634954,1.4356661169808122e-07,0.005969524383544922,40,4848,5090.234284610439,85,88
259.7125033093246,1.2121993413975156e-07,0.005982637405395508,40,4211,4722.177244507908,87,90
212.16258520499227,1.2326595943901635e-07,0.005984067916870117,40,4590,4885.844845731777,88,89
191.66692269369696,1.255263231761865e-07,0.0059850215911865234,40,4464,4649.964664243718,85,91
390.70401895281736,1.4407677893041452e-07,0.005982875823974609,40,4534,5192.9950936639425,86,87
180.6313404490137,1.1717475023074487e-07,0.0059850215911865234,40,4541,4777.093411185007,96,90
235.24501161040132,1.1625628414795413e-07,0.0059833526611328125,40,4520,4823.795691540783,88,89
294.879196690859,1.345060154983383e-07,0.0059850215911865234,40,4578,5030.325511463128,90,89
304.05420033607766,1.2588626358837378e-07,0.0059833526611328125,40,4620,5174.90734973299,82,88
343.5323363279511,1.188471875980287e-07,0.005983591079711914,40,4666,5150.308418904466,88,88
372.20816272381944,1.3472995822544237e-07,0.005982875823974609,40,4574,5243.475912469095,86,87
414.7256383902571,1.32058126812352e-07,0.007980108261108398,40,4260,5038.976054385521,91,88
310.78144023360056,1.4341882608343552e-07,0.005983829498291016,40,4508,4968.37005640593,88,89
403.892915046365,1.4730524016340423e-07,0.00598454475402832,40,4430,5155.448652917378,85,88
483.18119148866145,1.2697184791253338e-07,0.005982875823974609,40,4485,5329.019090641415,87,87
382.4783734321443,1.3292562274938446e-07,0.005985260009765625,40,4748,5371.931719052012,85,87
562.2482317648254,1.447704839631354e-07,0.005981922149658203,40,4607,5500.4326109818285,82,86
432.8626061235888,1.268980150306971e-07,0.005983829498291016,40,4578,5357.2337249608045,90,86
601.7454727486002,1.4527764994719487e-07,0.0059816837310791016,40,4355,5454.302140486658,79,86
529.8300949195973,1.5174221228695693e-07,0.005984306335449219,40,4696,5671.906477280791,82,85
549.7423080680843,1.467328359556595e-07,0.0059833526611328125,40,4812,5725.147009202268,84,85
334.84671581710387,1.37099413386948e-07,0.005984783172607422,40,4547,5113.596340377904,87,88
619.2888180916596,1.5775885311560052e-07,0.005984306335449219,40,4605,5641.2653786042,74,85
431.8871915003099,1.4529453277823217e-07,0.005984306335449219,40,4361,5205.554372088083,80,87
503.1522970606597,1.4961518370634573e-07,0.005983591079711914,40,4654,5565.6298085896515,80,86
467.16436249649405,1.4281134232428311e-07,0.005983591079711914,40,4716,5473.97468394952,85,86
815.7256702831513,4.841792831981559e-07,0.0059833526611328125,40,12665,10716.756646971297,70,67
643.9955597958175,5.207200782320836e-07,0.006981849670410156,40,13052,11403.246623440271,67,65
858.7829375163359,4.0717523822178383e-07,0.0059833526611328125,40,12693,10648.73768860352,70,68
656.5748197330616,9.03176248929564e-07,0.005984783172607422,40,13213,11544.70781487394,68,65
456.23027098727,4.7268151662566397e-07,0.005983829498291016,40,12957,11841.744536939052,66,63
773.1216141679961,6.05176630681112e-07,0.005983591079711914,40,12822,10950.05752762964,71,66
843.9200449280083,5.266436644961186e-07,0.005984306335449219,40,12857,10868.411606389325,68,67
1245.0058768924046,4.841500035867795e-07,0.0059816837310791016,40,13139,9996.5630435214,74,70
815.3366544976434,5.420819380864988e-07,0.00598454475402832,40,12987,11025.866015896892,70,66
539.2577872323945,4.689901499571263e-07,0.005982637405395508,40,12821,11391.048904907819,66,65
446.01747273474035,4.696725304470636e-07,0.005983829498291016,40,13075,12029.073425447807,64,63
813.5805560104066,5.388605331462803e-07,0.0059816837310791016,40,12967,11021.858066641378,68,66
559.7127099071859,7.260803662594736e-07,0.005983591079711914,40,12895,11539.794117903411,66,64
760.9060459961797,4.715186778154624e-07,0.006981611251831055,40,12677,10801.310353411956,69,67
837.068039663272,6.548681051489459e-07,0.0059833526611328125,40,13253,11099.019596615746,68,66
521.4263630751323,4.7174343850884614e-07,0.005983114242553711,40,12285,11005.787988992113,69,65
715.8266734846911,5.300348355069887e-07,0.004990816116333008,40,13034,11222.93020722513,67,65
569.5565138996595,4.355201903004175e-07,0.005983829498291016,40,13007,11490.847156748427,66,65
631.3311990181769,6.04810568170156e-07,0.005984783172607422,40,12722,11242.053857391986,67,66
509.9182829665714,5.690111077566455e-07,0.005982875823974609,40,12482,11232.974739863957,66,65
392.04761881310577,5.254962086118403e-07,0.005984306335449219,40,12815,11870.228719872974,62,63
712.7609824672212,4.632674244239607e-07,0.005984067916870117,40,12882,11128.58646960153,69,66
357.363232619653,5.088420524729291e-07,0.005982875823974609,40,12807,11985.189424045986,62,63
549.956696504988,4.7537488443905686e-07,0.005982398986816406,40,13543,12035.870667435529,65,63
523.1997901735185,4.550224669359721e-07,0.0059833526611328125,40,13102,11780.80332677646,66,63
518.3418118052939,5.326403262886085e-07,0.005983591079711914,40,12864,11774.607216802744,67,64
