rmse_I,rmse_Beta,time_predict,25,actual_peak_I,predicted_peak_I,actual_peak_day,predicted_peak_day
2343.0507951154023,8.943179130692782e-07,0.003989219665527344,25,4324,1112.023730949645,105,56
2186.6003436950473,8.893878347452025e-07,0.003988981246948242,25,4219,1168.42757535674,99,55
1565.8461392131196,3.944875672941956e-07,0.003989696502685547,25,4649,2646.5256067322994,98,73
2158.2457986176605,6.878209401469003e-07,0.003989458084106445,25,4693,1522.5894673274156,95,62
2160.201674535654,7.841508467855417e-07,0.003988981246948242,25,4172,1252.7637769744924,110,59
1912.048111127782,6.606628855656438e-07,0.003990888595581055,25,4296,1921.5595618351124,92,62
2469.4306737574802,9.95694836196702e-07,0.003989458084106445,25,4675,878.438506713494,99,52
2135.434651983206,8.254694373795385e-07,0.004984617233276367,25,4179,1343.9169304712075,93,57
1830.4921111516128,5.308574373323186e-07,0.004987478256225586,25,4475,2054.0332462252854,95,67
1760.0401421229471,5.222993320643075e-07,0.004986286163330078,25,4293,1958.502691870325,102,69
1143.7639245026921,4.014594305505331e-07,0.003989458084106445,25,4310,3529.564490954753,89,69
2213.924270923973,8.648643247177069e-07,0.004986763000488281,25,4385,1306.2949106593114,102,55
1887.613568597285,5.884099683630048e-07,0.0039899349212646484,25,4555,2060.4939103320085,91,65
1606.616418206594,4.887672649263794e-07,0.003988981246948242,25,4594,2673.7952114775553,85,67
1462.2991926351294,4.0831228798413774e-07,0.00498652458190918,25,4611,2888.463539996082,95,71
2346.779962754404,9.481958101574536e-07,0.004986286163330078,25,4611,1153.5808976499459,90,53
1806.0011168895753,5.986320354791223e-07,0.0049860477447509766,25,4380,2007.645235529931,88,64
1630.6968345089638,5.095354702942475e-07,0.004983663558959961,25,4712,2771.0018346959096,84,66
1480.0315233991857,4.318199232343414e-07,0.004986763000488281,25,4402,2688.2242078535446,96,71
2281.0749289859327,8.555052881834363e-07,0.00498652458190918,25,4609,1268.100928081463,94,55
1799.8377818571462,6.600931550575129e-07,0.004985332489013672,25,4205,2162.8220692282953,93,61
2099.0446628809977,7.315610452519007e-07,0.003989219665527344,25,4501,1869.2589381827136,89,58
888.6808252710663,2.9473369528444886e-07,0.003989219665527344,25,4437,3771.303791565799,89,77
2287.8233570810985,9.816722922449045e-07,0.0049860477447509766,25,4329,1238.2984637108302,92,51
2132.494388496033,8.43875676078887e-07,0.003990650177001953,25,4278,1475.2489522276112,96,55
1507.8526306384135,5.306136747208065e-07,0.003989458084106445,25,4261,2708.9237560879296,93,65
2234.3462733055426,9.341079734416503e-07,0.003988027572631836,25,4367,1359.6719079694346,95,52
2174.8416248089998,8.216768025128034e-07,0.003988981246948242,25,4389,1543.582232983953,100,56
1584.0157194731619,4.882183868929749e-07,0.004985809326171875,25,4603,2635.3861882436026,82,67
2102.961301947537,7.91940223293449e-07,0.004984617233276367,25,4370,1677.2732541227126,93,57
1883.6592153889867,6.164746139137697e-07,0.0049860477447509766,25,4643,2262.747850366677,92,61
1948.756803802556,7.116767687472868e-07,0.003989219665527344,25,4330,1916.5000500417198,96,58
1289.8804898109704,4.5248202513233505e-07,0.003991127014160156,25,4490,3329.6971475112505,78,67
1243.452271267054,4.597713422721758e-07,0.00498652458190918,25,4592,3663.9005013347355,83,66
1562.7974123260344,4.894026330023158e-07,0.004987239837646484,25,4848,2911.9380175984957,85,66
2045.961056337126,8.352736383795511e-07,0.003989219665527344,25,4211,1657.1958624818071,87,55
1652.8743494072244,5.327974495930142e-07,0.003989696502685547,25,4590,2677.1304632261267,88,64
2036.117717267983,7.749836704080805e-07,0.003988981246948242,25,4464,1733.9841479672652,85,57
1446.1739639595796,5.096956180485846e-07,0.003989458084106445,25,4534,3205.5017777243656,86,64
2094.4916709923104,7.741061835517961e-07,0.004989147186279297,25,4541,1770.4238303300826,96,56
2138.1814702808756,9.195519186712332e-07,0.0039904117584228516,25,4520,1768.4254788155718,88,52
1997.0777953985519,7.382471501215399e-07,0.004983425140380859,25,4578,2002.163491002262,90,57
1788.3899918126654,5.875812908432127e-07,0.0049860477447509766,25,4620,2543.9750405914147,82,62
2111.4476387391574,8.452889885929288e-07,0.004984617233276367,25,4666,1870.1833521297544,88,53
1780.7095202168096,6.182530678750449e-07,0.003989219665527344,25,4574,2495.996809271904,86,61
1863.4052954023678,7.633866432376928e-07,0.004987955093383789,25,4260,2182.042971038676,91,57
2045.7845267009857,8.390264593191021e-07,0.00399017333984375,25,4508,1895.7164170262315,88,54
1788.6484370862934,6.77371582761894e-07,0.003990888595581055,25,4430,2463.189963582875,85,58
1798.5790081855782,7.102798410321456e-07,0.00498509407043457,25,4485,2541.2735484607874,87,57
1775.5840206413989,6.061224974553592e-07,0.00498652458190918,25,4748,2630.5634979527117,85,61
1849.2402802354877,7.684586530081384e-07,0.004987001419067383,25,4607,2457.5785843594863,82,55
1954.203447132259,7.653310268605524e-07,0.0039882659912109375,25,4578,2325.4710663557375,90,55
1144.8270398631994,4.447530329675581e-07,0.003988981246948242,25,4355,3655.4163387364597,79,66
1662.2409792642175,6.125927224850126e-07,0.003989458084106445,25,4696,3040.7198930633344,82,60
1566.6473116311336,5.572380427234005e-07,0.003989696502685547,25,4812,3048.6710630238153,84,62
2061.529138671966,8.338356581116069e-07,0.003987550735473633,25,4547,2024.506152894392,87,54
1632.0672222962426,6.024201269404275e-07,0.004986286163330078,25,4605,2763.397055211165,74,60
1588.4652126129108,6.133357736909883e-07,0.004987478256225586,25,4361,2963.9351242098915,80,61
1588.9072140436208,5.687418630724287e-07,0.004986763000488281,25,4654,3097.7071643910476,80,62
1381.3554585835375,4.932793292885911e-07,0.0059816837310791016,25,4716,3503.6422751335194,85,64
2791.896427901897,1.1732050865136836e-06,0.004986286163330078,25,12665,20473.03545881087,70,69
3135.28083063586,1.3514984356275405e-06,0.003989219665527344,25,13052,21970.04280939254,67,65
3307.4163760082342,1.3942139097375868e-06,0.00498652458190918,25,12693,22195.251401941863,70,68
2787.0802234909206,1.376745654253158e-06,0.0049877166748046875,25,13213,21013.12682241245,68,66
3074.5824630293137,1.2054508491523082e-06,0.004987001419067383,25,12957,21729.482504948755,66,64
2959.9090032361837,1.220387500347217e-06,0.003989219665527344,25,12822,21058.93769506827,71,67
2594.129364411429,1.043392439313705e-06,0.00498509407043457,25,12857,20004.407933083286,68,69
2167.4772293066653,1.0117922859990955e-06,0.003988742828369141,25,13139,18879.323239990154,74,73
2861.8394432994332,1.2253156953303158e-06,0.003989696502685547,25,12987,21122.09658330329,70,67
3028.6717996553966,1.258061350969144e-06,0.004984140396118164,25,12821,21292.09207606496,66,66
3275.544552286888,1.4191333252538297e-06,0.00498652458190918,25,13075,22520.59476318117,64,63
1746.9162318635981,8.1807471036557e-07,0.003989696502685547,25,12967,17525.324285153816,68,70
2682.2570805586524,1.1546503583948324e-06,0.004986763000488281,25,12895,20367.00477620623,66,66
2118.902837268396,8.767965324376637e-07,0.003988504409790039,25,12677,18303.45303266031,69,69
2188.544193382637,1.0713191059924551e-06,0.004986763000488281,25,13253,19087.15001243537,68,70
2163.8538998492163,8.295390100603138e-07,0.003988981246948242,25,12285,17999.208391394237,69,67
2585.447008964189,1.1619535062605865e-06,0.003989219665527344,25,13034,20184.70416025354,67,67
2386.3983629984155,9.762832621741082e-07,0.003989219665527344,25,13007,19440.7142874977,66,67
2987.090130373332,1.2664776533839012e-06,0.003989219665527344,25,12722,21164.708662598874,67,66
2812.5056807150645,1.0893070730707942e-06,0.003989219665527344,25,12482,20281.432141469348,66,66
2868.8839795159615,1.0970721323216044e-06,0.003991127014160156,25,12815,20885.000687256554,62,64
2253.900464272266,1.0109673293586563e-06,0.004987001419067383,25,12882,18974.910012652446,69,69
2847.441765599123,1.1602955506116475e-06,0.004985332489013672,25,12807,20878.941801171666,62,65
2330.064730058589,1.0413526145012825e-06,0.003989696502685547,25,13543,19828.97981286126,65,66
2453.968391714672,1.0273089034627524e-06,0.004986763000488281,25,13102,19843.518616748133,66,65
2975.086561201962,1.20631881839844e-06,0.004987001419067383,25,12864,21422.32531283372,67,65
2485.456990452916,1.0569178557183793e-06,0.004986286163330078,25,12443,19223.33684246135,68,67
2597.996931360832,9.71418438384016e-07,0.00399017333984375,25,12576,19731.40744526311,67,65
2150.7072834935757,9.473515451604643e-07,0.003988504409790039,25,12819,18684.557572520614,65,66
2228.4442864891053,8.98721684351897e-07,0.004987001419067383,25,12821,18790.22541197082,66,67
2493.7204900445304,1.0000761374824883e-06,0.004987001419067383,25,12853,19744.62420487577,67,64
2456.5271242918784,9.88065485850703e-07,0.003988981246948242,25,12858,19631.431525306507,66,65
2646.4360698268315,9.63606356045771e-07,0.0039904117584228516,25,12417,19807.491804545272,63,64
2482.8349030942463,1.0018427846141839e-06,0.0049860477447509766,25,13047,19843.920070158456,66,64
2637.0313579231224,1.1284464889171647e-06,0.003989219665527344,25,13086,20425.682957594872,64,64
1802.7143685528051,7.619542378174518e-07,0.00399017333984375,25,12930,17662.04130560359,64,66
2545.733665669171,9.912430567265095e-07,0.004986763000488281,25,12944,20046.34019379432,63,63
2397.3282771530544,1.1211894842895948e-06,0.003989219665527344,25,13116,19717.760022933886,64,64
1713.8809075811291,7.751005396122917e-07,0.004986763000488281,25,12973,17405.559296845175,65,66
2052.6664300160696,8.37934177865311e-07,0.004986763000488281,25,13002,18436.381758665313,65,67
2415.383947298475,9.84685729957618e-07,0.003988504409790039,25,12991,19746.118168209814,63,62
2691.093458706113,1.0550001881546247e-06,0.00399017333984375,25,12719,20316.384032512033,63,62
2044.6003402421177,7.962736311237556e-07,0.003989219665527344,25,12933,18515.812750712175,64,64
2123.6068809047765,8.812140807916516e-07,0.00399017333984375,25,12978,18678.27531636795,64,64
2167.2496137199823,9.384550794210025e-07,0.003988742828369141,25,13122,19004.38804221675,66,64
2078.943574598136,8.942062172630868e-07,0.0049855709075927734,25,13037,18558.010621255093,62,66
2307.1115633785457,1.0691642238897994e-06,0.004986286163330078,25,13221,19476.070092095277,65,64
2292.3631535323902,1.042219104908248e-06,0.004986286163330078,25,13608,19869.407819243526,66,64
2283.044788580915,8.566760292597319e-07,0.003989458084106445,25,12958,19204.478654513452,65,65
2372.563987311642,9.556384834984403e-07,0.004987001419067383,25,13012,19507.423436465604,62,61
1818.882196767637,6.595440541467187e-07,0.003988981246948242,25,12565,17442.734677793942,65,64
2346.2824130618656,8.596447697041333e-07,0.004986763000488281,25,12641,18964.349693420958,65,63
2050.2417803665057,9.887652466473791e-07,0.004988193511962891,25,12885,18343.559678716694,61,64
