rmse_I,rmse_Beta,time_predict,25,actual_peak_I,predicted_peak_I,actual_peak_day,predicted_peak_day
377.07913496051833,3.835617468431248e-07,0.005983829498291016,25,4324,4925.404629088964,105,102
619.3623850943784,3.8149199529250265e-07,0.005982637405395508,25,4219,5215.43062088419,99,100
692.7315936343813,3.616623289230783e-07,0.005983591079711914,25,4649,5843.860247716104,98,97
578.5337544507577,3.8840686959457895e-07,0.008975744247436523,25,4693,5264.514453453988,95,100
495.8305943308403,3.796326147407896e-07,0.006982326507568359,25,4172,4950.272175430602,110,102
948.1021596112796,3.4897517660742693e-07,0.005983591079711914,25,4296,6075.430968504832,92,96
451.1838487140124,3.94011329810625e-07,0.00498652458190918,25,4675,4466.074949499666,99,105
711.5065111633941,3.5130386744514083e-07,0.005984067916870117,25,4179,5458.804488301663,93,99
715.7621454375064,3.902087287584618e-07,0.00498652458190918,25,4475,5671.326452320014,95,98
659.6940099573904,3.5204201561145437e-07,0.00498652458190918,25,4293,5327.634673038145,102,100
1510.9144059944274,3.8420183267445267e-07,0.008973836898803711,25,4310,7395.784743505918,89,89
624.3211153632785,4.004252637391308e-07,0.00498652458190918,25,4385,5376.52273829934,102,99
760.5428392553832,3.616907233326358e-07,0.005983829498291016,25,4555,5847.798662700658,91,97
1031.0152764076408,3.5536113217411054e-07,0.005982875823974609,25,4594,6524.657538600509,85,93
928.2142711180268,3.84529410666072e-07,0.005983829498291016,25,4611,6297.848333276885,95,94
595.9064849801222,3.6581846541098686e-07,0.00598454475402832,25,4611,5243.081599574398,90,100
885.0127984262007,3.687777091151833e-07,0.006981611251831055,25,4380,5878.893985616314,88,96
1150.6681709666166,3.839406096898274e-07,0.0069806575775146484,25,4712,6919.528310006851,84,91
908.3306772603586,3.5261165551577297e-07,0.00598597526550293,25,4402,6092.196383805127,96,95
571.8886352978194,3.741461977210706e-07,0.005981922149658203,25,4609,5258.242634016289,94,100
1143.7660954780438,3.7089671339178763e-07,0.005984067916870117,25,4205,6462.094454291928,93,93
877.6780161365554,4.0795434294374836e-07,0.00598454475402832,25,4501,6193.091359322534,89,94
1059.0326702999682,4.0005385804623535e-07,0.009978055953979492,25,4437,6409.97440388488,89,93
690.0354370984579,3.842445706800945e-07,0.007978200912475586,25,4329,5559.284324115501,92,98
821.2353701915293,4.0247033311050203e-07,0.007977485656738281,25,4278,5757.310988026337,96,97
1352.422189266934,3.73729324850243e-07,0.012966394424438477,25,4261,6926.1280761707285,93,91
766.903887464185,3.8743496469175966e-07,0.006981611251831055,25,4367,5741.698116480455,95,97
765.6830191820237,3.8272764655296563e-07,0.006982326507568359,25,4389,5825.44785361221,100,96
1035.3655395526862,3.774561261651568e-07,0.012964963912963867,25,4603,6448.32133083914,82,93
911.2563972014289,3.7780008958124334e-07,0.010970354080200195,25,4370,6097.119092169,93,95
1010.4554878580029,3.99604061150384e-07,0.00897526741027832,25,4643,6505.286592293671,92,92
1007.2239048555637,4.190725382075116e-07,0.0069806575775146484,25,4330,6221.634521856748,96,94
1393.0122298293686,3.985186706919966e-07,0.005982398986816406,25,4490,7252.599167570111,78,89
1592.5394895230638,3.983874646606433e-07,0.006982326507568359,25,4592,7861.593485477555,83,86
1158.9144888679332,3.93020594149277e-07,0.009973526000976562,25,4848,6934.749464297065,85,90
987.0390472530329,3.9932888480685393e-07,0.029918432235717773,25,4211,6094.563751667104,87,95
1126.1415842610245,3.9455605762012034e-07,0.009974002838134766,25,4590,6748.80220473591,88,91
898.6357958037364,3.678534744867549e-07,0.007978439331054688,25,4464,5983.354226485535,85,95
1475.913966694991,4.0324918233075944e-07,0.007979631423950195,25,4534,7495.937821207528,86,88
947.7652660136649,4.137739947997003e-07,0.005984306335449219,25,4541,6265.438502365259,96,94
1162.6013329595578,3.8450354172229513e-07,0.005984067916870117,25,4520,6721.823992636671,88,91
1005.8179759977542,4.040169399929615e-07,0.005983829498291016,25,4578,6385.70783716639,90,93
1111.9966994485192,4.1403579914128576e-07,0.00498652458190918,25,4620,6800.483929847462,82,91
1128.6160405192861,4.021823413040998e-07,0.005984067916870117,25,4666,6712.447968409373,88,91
1168.359322298501,4.021304193345807e-07,0.004986763000488281,25,4574,6845.757801308576,86,90
1328.79888579027,3.6925785345543946e-07,0.005983829498291016,25,4260,6911.427524470604,91,90
1143.3152989245093,3.8403433677095497e-07,0.005983114242553711,25,4508,6640.774475285126,88,91
1374.2733668013452,4.130974578340267e-07,0.005982637405395508,25,4430,7186.313137930069,85,89
1494.6734017633255,3.8178260504997473e-07,0.0059816837310791016,25,4485,7475.793911013253,87,87
1203.8306283009804,4.0653793526138427e-07,0.005982875823974609,25,4748,7048.535677416895,85,90
1524.8292827471898,3.9951241721210567e-07,0.005983829498291016,25,4607,7571.465699682778,82,87
1359.1613471151845,4.0132401306616333e-07,0.005984067916870117,25,4578,7294.204023830664,90,88
1568.528464808081,4.2082982266056386e-07,0.005982875823974609,25,4355,7510.255092594036,79,87
