rmse_I,rmse_Beta,time_predict,25,actual_peak_I,predicted_peak_I,actual_peak_day,predicted_peak_day
2812.8281773063104,6.960923080528484e-07,0.001994609832763672,25,4324,7969.092138721817,105,144
3047.0074338838403,7.356218988190365e-07,0.0019941329956054688,25,4219,8380.15672608486,99,139
3643.9116822104024,9.675677661266357e-07,0.001994609832763672,25,4649,11231.450355219065,98,120
3238.253219073767,8.00476266644901e-07,0.0029921531677246094,25,4693,8857.63805201874,95,136
2929.3770445353884,7.184997998371349e-07,0.0029916763305664062,25,4172,8245.473502977306,110,142
3517.732970664076,8.782538735513787e-07,0.0019941329956054688,25,4296,10486.176898083671,92,122
2781.0473197929896,6.554220860490581e-07,0.0029916763305664062,25,4675,6519.099586529466,99,159
3225.483117293158,7.856302277047055e-07,0.002991199493408203,25,4179,9288.67848617319,93,132
3474.2417261923256,8.946422613085533e-07,0.0029916763305664062,25,4475,10293.619770950909,95,125
3583.8611511381123,8.929174937054716e-07,0.002991199493408203,25,4293,10505.268072040204,102,127
4293.539930733149,1.165754783855632e-06,0.002990245819091797,25,4310,13215.372152050822,89,104
2827.9029442183923,6.922801317043027e-07,0.001990795135498047,25,4385,7759.563742317226,102,140
3168.749037652137,7.868682558087229e-07,0.0029916763305664062,25,4555,9148.357018258479,91,129
3612.4167819274544,9.517706513352218e-07,0.0029935836791992188,25,4594,11010.025518473813,85,116
3516.552529288735,9.265724149245223e-07,0.0029914379119873047,25,4611,10730.701696779719,95,118
2905.8657407996993,6.933702810667019e-07,0.0029909610748291016,25,4611,7324.447223909501,90,144
3360.013804710661,8.263736999750742e-07,0.0029921531677246094,25,4380,9560.17245523019,88,127
3772.088143186071,1.0253363391649433e-06,0.0019953250885009766,25,4712,11738.939685950123,84,111
3514.530775461811,8.946301535504358e-07,0.001995086669921875,25,4402,10420.835658222833,96,121
2891.987857139676,6.971311184396854e-07,0.0029914379119873047,25,4609,7502.876793950603,94,143
3267.2342959556054,8.137236423173976e-07,0.0029914379119873047,25,4205,9543.31433328568,93,122
2842.699770072089,7.560097443102736e-07,0.0029921531677246094,25,4501,8456.295785490986,89,129
3647.8634349943827,9.460856118356935e-07,0.0029921531677246094,25,4437,10964.222364366773,89,116
2618.984035797583,6.375725933828169e-07,0.00200653076171875,25,4329,6863.400113311712,92,143
2827.125250592683,7.07422255835902e-07,0.0029909610748291016,25,4278,7961.432761888952,96,135
3780.533046450329,9.760927951388993e-07,0.002992391586303711,25,4261,11230.730499145095,93,112
2600.3894755401006,6.464775677059843e-07,0.001994609832763672,25,4367,6963.901477798354,95,141
2843.051918932173,7.1737815697917e-07,0.00598454475402832,25,4389,7970.66553817531,100,134
3487.731166540434,9.104300005145e-07,0.001993894577026367,25,4603,10305.615038568532,82,119
3112.0918813422636,7.912299140954333e-07,0.002991199493408203,25,4370,9152.327972664374,93,126
3079.864455556905,8.094495450144713e-07,0.002993345260620117,25,4643,9001.626248265859,92,123
2865.994585522694,7.405511574298147e-07,0.0019965171813964844,25,4330,8104.575782980865,96,130
3594.6565074797027,9.519186080555363e-07,0.002991914749145508,25,4490,10847.69770354662,78,111
3876.769210932928,1.062572714550529e-06,0.002992868423461914,25,4592,12098.828681031764,83,104
