rmse_I,rmse_Beta,time_predict,25,actual_peak_I,predicted_peak_I,actual_peak_day,predicted_peak_day
3816.405629193538,9.910905541186295e-07,0.0049855709075927734,25,4324,11871.240171123796,105,123
3603.845141685156,8.953035363334628e-07,0.003988981246948242,25,4219,10505.765978893724,99,127
5483.849155678556,1.6654279003502917e-06,0.0039899349212646484,25,4649,17875.131420699345,98,97
4488.533912249922,1.2360931213551218e-06,0.003989219665527344,25,4693,14088.086190538077,95,112
4495.480727875871,1.1849489838006513e-06,0.002991914749145508,25,4172,13867.203330197464,110,114
4472.253371512079,1.1800551055192695e-06,0.003990888595581055,25,4296,13798.665963782561,92,108
3860.6213042728214,9.92118121517785e-07,0.003989219665527344,25,4675,11569.581064150963,99,127
3802.113334229539,9.53343652997529e-07,0.003988742828369141,25,4179,11368.229113052257,93,122
4217.267775215406,1.13468076831273e-06,0.003988027572631836,25,4475,13048.994618243425,95,113
5830.7827757426785,1.711061403675893e-06,0.003989696502685547,25,4293,18393.554997279807,102,98
5042.067331646942,1.4432494640055011e-06,0.003989696502685547,25,4310,15809.635491597168,89,96
3950.83695876577,1.0279746332537632e-06,0.0029926300048828125,25,4385,12053.21796694851,102,118
4779.226579000805,1.3264641097774846e-06,0.006980180740356445,25,4555,15140.039180680364,91,104
4847.184072341216,1.3793940011685418e-06,0.0039904117584228516,25,4594,15441.531611145188,85,101
5026.096768782288,1.4627831146481716e-06,0.003989219665527344,25,4611,16139.188355263128,95,99
3368.8864171963737,8.315305092245985e-07,0.003989219665527344,25,4611,9408.00807944176,90,132
4886.819803028306,1.3351874652970806e-06,0.0039899349212646484,25,4380,15138.003155205999,88,104
4697.410923084912,1.3597717522173708e-06,0.003987789154052734,25,4712,15113.186143912542,84,100
5175.292605976187,1.4828206480174361e-06,0.00399017333984375,25,4402,16420.975879773458,96,99
4236.257879483494,1.132110457445854e-06,0.003989696502685547,25,4609,13062.517394459084,94,115
4931.931612961637,1.3567312083979329e-06,0.003989219665527344,25,4205,15298.517559537999,93,101
4410.29782553695,1.2357947247928294e-06,0.003988981246948242,25,4501,14027.891943317476,89,106
5365.263428800909,1.5738055916429545e-06,0.003988742828369141,25,4437,17045.16093263708,89,96
3766.484815038366,9.685760226812855e-07,0.0029916763305664062,25,4329,11331.395022699504,92,120
4295.517401069245,1.1475862707696721e-06,0.00399017333984375,25,4278,13251.868020859134,96,111
4805.406167852314,1.32767015673245e-06,0.003989219665527344,25,4261,14821.417199846945,93,100
4043.226267522369,1.0708220861266188e-06,0.003989219665527344,25,4367,12427.344621101323,95,114
3446.1394125535544,8.9041532086425e-07,0.003989458084106445,25,4389,10298.78076191462,100,123
5054.89978659238,1.4720882574741995e-06,0.0029926300048828125,25,4603,16093.249129170867,82,98
4327.111531227696,1.1683600291099604e-06,0.003992319107055664,25,4370,13465.580612360334,93,109
4337.960717563266,1.2205242037952776e-06,0.003989219665527344,25,4643,13677.715731931812,92,105
4369.515118910857,1.1979635021844155e-06,0.003988981246948242,25,4330,13480.125197823423,96,107
4909.157053049602,1.4131572179859118e-06,0.0029921531677246094,25,4490,15510.78303451572,78,96
5208.602351646118,1.5713095345551885e-06,0.0029916763305664062,25,4592,16809.630356524798,83,91
4897.786342242106,1.4606409145533391e-06,0.003988981246948242,25,4848,15873.27436082127,85,97
4248.130071998489,1.1247821748952502e-06,0.003988981246948242,25,4211,12880.680376813454,87,110
4285.136200611847,1.1996369250401666e-06,0.003989458084106445,25,4590,13511.81019205236,88,104
4544.110075763436,1.2284663836886127e-06,0.0029916763305664062,25,4464,14054.242811208658,85,106
4839.599247030736,1.4014736139627975e-06,0.003989458084106445,25,4534,15376.59399777267,86,96
4036.3220538738747,1.112410953579317e-06,0.002992391586303711,25,4541,12494.374889790315,96,111
3493.2829223943404,9.090801347121008e-07,0.003988742828369141,25,4520,10564.51672770842,88,115
4454.597939998426,1.2445453227680922e-06,0.002992868423461914,25,4578,13989.983706369425,90,104
4551.690934701114,1.3204950637544375e-06,0.003988981246948242,25,4620,14577.073210393413,82,100
3844.882619909322,1.0466755774894314e-06,0.003988742828369141,25,4666,11818.895014565247,88,110
4517.325878560329,1.2872416552755857e-06,0.003989458084106445,25,4574,14328.037892808354,86,101
4215.645666125663,1.114164236931182e-06,0.003988981246948242,25,4260,12894.740011964757,91,105
4111.836882103603,1.1011478826576169e-06,0.0029976367950439453,25,4508,12648.522682676823,88,107
4084.6883489198253,1.1235264649252797e-06,0.002992868423461914,25,4430,12647.878972802053,85,105
4036.0717908065617,1.0898023093635444e-06,0.003988504409790039,25,4485,12511.419359614427,87,104
4699.2379991361,1.373770622956361e-06,0.003988742828369141,25,4748,15130.821991572497,85,98
4001.9881791934736,1.093734752741934e-06,0.002991914749145508,25,4607,12329.623020509463,82,103
3906.6851070962216,1.0793771013830002e-06,0.006976127624511719,25,4578,12243.459686959794,90,105
4717.915509124769,1.3232354143777536e-06,0.00299072265625,25,4355,14644.615061808629,79,97
4350.9293463881495,1.2545478746243038e-06,0.0039899349212646484,25,4696,13990.485537235687,82,97
4653.395944095167,1.3621294449238755e-06,0.00399017333984375,25,4812,14975.31572790129,84,96
3702.0306219361178,1.0071587078123318e-06,0.003988504409790039,25,4547,11448.273333360195,87,110
4501.56873005291,1.2842692023970196e-06,0.003988981246948242,25,4605,14035.944986279577,74,99
3848.2784126622246,1.028176978767872e-06,0.003988981246948242,25,4361,11924.34257189339,80,105
4154.921434678028,1.1763271730018136e-06,0.003989458084106445,25,4654,13217.661542626262,80,101
4339.61871655906,1.257127964975319e-06,0.0029921531677246094,25,4716,13872.52027728966,85,98
4510.044579362002,3.085453444068123e-06,0.003989219665527344,25,12665,26337.682213051045,70,65
4182.166491537906,2.919794259965669e-06,0.002992391586303711,25,13052,25664.100128081882,67,64
4726.780205625823,3.263397760871171e-06,0.003988981246948242,25,12693,27081.959772708364,70,64
3791.1663696666224,2.715125082019231e-06,0.002991914749145508,25,13213,24494.707223636207,68,66
3892.9825415337846,2.6091343156394017e-06,0.003989696502685547,25,12957,24601.234300080883,66,64
4359.7198327477645,2.928399757995852e-06,0.003988504409790039,25,12822,25791.59606477942,71,64
3964.1583339281165,2.597657098859366e-06,0.002991914749145508,25,12857,24592.938406642836,68,67
4276.455439849556,2.9565595553301156e-06,0.0039882659912109375,25,13139,25878.88596739747,74,68
3826.06598849273,2.6286105432268248e-06,0.002991199493408203,25,12987,24457.349489809003,70,66
4212.4154177019045,2.885187770069396e-06,0.003989696502685547,25,12821,25459.99502307907,66,65
4082.2923966706617,2.898363352411654e-06,0.003988504409790039,25,13075,25390.257180279346,64,62
3543.822666023731,2.4219541118854416e-06,0.003988742828369141,25,12967,23374.746286379806,68,68
3655.3776322135313,2.4741294824602283e-06,0.003989219665527344,25,12895,23649.434574259063,66,66
3632.5879413350635,2.4064113563304255e-06,0.002991914749145508,25,12677,23282.140780411002,69,68
4036.560922305801,2.902454576554958e-06,0.0029916763305664062,25,13253,25446.478860127998,68,66
3488.6139543097975,2.2330359137254085e-06,0.002992868423461914,25,12285,22184.679174705398,69,68
3743.534652741753,2.6407106455968003e-06,0.003991127014160156,25,13034,24141.159982225694,67,67
3428.9059383347226,2.330310845593195e-06,0.00498509407043457,25,13007,22869.67286686585,66,68
4296.810891563042,2.93923989687995e-06,0.003989219665527344,25,12722,25678.01798636478,67,64
3937.292160331757,2.551989989155527e-06,0.002991914749145508,25,12482,24132.352252599707,66,66
3868.5508906468435,2.5638597471588745e-06,0.0029921531677246094,25,12815,24327.617741317037,62,64
3678.41157356997,2.56662042807122e-06,0.002991914749145508,25,12882,23735.178935460593,69,67
3794.2067890470184,2.591051318042482e-06,0.0039899349212646484,25,12807,24141.366772949616,62,64
3640.211360108716,2.6483944756904812e-06,0.003991127014160156,25,13543,24279.169417698227,65,65
3711.3897738895453,2.6049627185310195e-06,0.002992391586303711,25,13102,24073.29133260689,66,64
4051.42762780516,2.7634978147920243e-06,0.0039899349212646484,25,12864,25156.794769693428,67,64
4258.895378421935,2.8380225087837127e-06,0.0029900074005126953,25,12443,25226.41909667786,68,64
3904.7380829541144,2.555121797759997e-06,0.00299072265625,25,12576,24149.555635571433,67,64
3823.5536657968196,2.6242812318197193e-06,0.0029897689819335938,25,12819,24250.562724296713,65,64
3691.8743690197075,2.512690171363463e-06,0.0029921531677246094,25,12821,23684.42882081191,66,66
3474.162905461274,2.389410351047259e-06,0.0029897689819335938,25,12853,22949.190151728646,67,65
3748.891057265535,2.6038830054998484e-06,0.003988981246948242,25,12858,24003.00705582627,66,64
3948.788462741138,2.5797140468472396e-06,0.0029926300048828125,25,12417,24190.163801768227,63,63
3810.9792023380287,2.664326336819889e-06,0.003989219665527344,25,13047,24372.45029412424,66,63
3576.9152538089998,2.555234600612642e-06,0.003988504409790039,25,13086,23615.24974504851,64,64
3367.9823529274213,2.277156102796182e-06,0.003988981246948242,25,12930,22682.748167843558,64,66
3500.000838174696,2.3487980368934245e-06,0.003989696502685547,25,12944,23195.117537802413,63,64
3408.4534799669186,2.4371326141878108e-06,0.0029916763305664062,25,13116,23030.673520918866,64,65
3212.1917656798114,2.2596096509679554e-06,0.003988981246948242,25,12973,22083.94702770458,65,67
3675.6029322865306,2.5364624710059175e-06,0.002991914749145508,25,13002,23853.458348307886,65,65
3342.099202637331,2.359006574999132e-06,0.003990650177001953,25,12991,22731.629988416254,63,63
