rmse_I,rmse_Beta,time_predict,50,actual_peak_I,predicted_peak_I,actual_peak_day,predicted_peak_day
18.78976488733749,4.284225717138813e-06,41.12146830558777,50,475,475.165551954167,103,98
74.43360495912029,3.640093406880589e-06,41.861377239227295,50,480,343.0678125956217,119,100
22.767206884582265,3.5459583674303515e-06,42.59332203865051,50,403,413.0405798011245,89,99
32.74397536867441,3.820578201849006e-06,42.04530930519104,50,494,481.54862671977,95,98
214.38850727124893,7.331446687454843e-06,41.43540978431702,50,444,197.35554526348753,129,96
29.695707333350278,3.575415588593944e-06,42.57980012893677,50,523,538.2130818005154,95,97
41.76053256694582,3.6532180067952122e-06,41.0862979888916,50,451,377.3684743517898,102,101
155.9546975774964,5.7866284983596625e-06,39.40051484107971,50,509,242.6393528189077,105,98
49.70230567902603,4.183052539198761e-06,40.255369663238525,50,412,308.88199175402497,104,100
84.16661333110645,4.371701889315765e-06,41.42598485946655,50,431,291.12910405714246,116,99
24.581409691466074,4.502445379888213e-06,41.22377061843872,50,431,446.60065741498636,88,95
34.73150333810295,3.453632719320008e-06,38.11012506484985,50,455,461.00114058327006,94,100
104.22071713760306,4.394334151871557e-06,35.58471345901489,50,444,286.51467039737844,110,99
29.095792847170152,3.747189431940216e-06,35.97660541534424,50,392,353.97537174036194,94,100
35.40226247488938,4.2356058991117966e-06,36.317535400390625,50,472,417.6619569062018,94,101
50.003513971634376,3.861366182661343e-06,22.106226682662964,50,460,510.1548969207567,102,96
26.151847464447194,3.6220845229161034e-06,19.666000366210938,50,481,421.2484943804961,106,100
63.88759016805059,3.8165768355738885e-06,20.292418956756592,50,424,494.9449936634128,105,99
42.81587640043485,4.9643109594810754e-06,20.10060214996338,50,516,551.3274070808751,102,96
42.37529388694272,4.332983837912315e-06,19.93828558921814,50,460,488.5803030997555,90,98
85.5353276150149,4.127952114474351e-06,20.21955108642578,50,422,566.1504710047294,94,93
60.179808820627166,4.58778783824524e-06,19.61845874786377,50,507,589.1794776246195,92,92
17.8693473550676,4.7518037050381395e-06,20.289592504501343,50,494,471.63618885829675,107,100
39.49742300572895,4.559280891588907e-06,19.180508613586426,50,553,461.4685829896113,98,99
82.12620096405844,4.926313776734624e-06,19.660356998443604,50,348,486.5710936847422,111,97
19.936043170936212,4.114026487864683e-06,19.988162994384766,50,509,476.6954952998874,109,99
151.91219729938754,5.23761145304592e-06,20.134804248809814,50,446,243.37794790908816,117,98
66.69242772672641,4.1203913947059565e-06,19.97061800956726,50,457,312.17245060377013,98,99
24.507533840406627,4.2081818569420455e-06,19.756457328796387,50,388,395.24044805722036,107,100
19.86222445270386,3.6673506176689427e-06,19.41285014152527,50,389,366.0892840328907,112,100
