S,E,I,R,Beta
99300,0,700,0,3.0067616170335202e-06
99091,209,639,61,2.8585349433549717e-06
98910,367,611,112,2.7964386278520987e-06
98741,502,604,153,3.051665501779993e-06
98559,641,606,194,3.3485831157005452e-06
98359,773,619,249,3.153526428464938e-06
98167,892,642,299,3.6335817465608784e-06
97938,1019,690,353,4.779717188721288e-06
97615,1236,743,406,5.018755184639521e-06
97251,1475,813,461,5.640923855331653e-06
96805,1765,889,541,5.7750644916092785e-06
96308,2095,982,615,5.815523802748599e-06
95758,2423,1129,690,5.679359529561076e-06
95144,2794,1279,783,4.6265413121048665e-06
94581,3072,1446,901,5.198731720041847e-06
93870,3456,1659,1015,5.573737627089084e-06
93002,3977,1857,1164,4.950646570075673e-06
92147,4438,2100,1315,5.224571298344725e-06
91136,5033,2340,1491,4.867338303082685e-06
90098,5554,2680,1668,4.824762952976908e-06
88933,6175,3016,1876,4.529830983841113e-06
87718,6785,3394,2103,4.369952713013765e-06
86417,7370,3844,2369,4.181380419558206e-06
85028,7997,4281,2694,4.156537818609613e-06
83515,8709,4738,3038,4.179996935511316e-06
81861,9489,5227,3423,4.071164069461472e-06
80119,10303,5738,3840,3.5477899333002875e-06
78488,10898,6318,4296,3.3495521836273147e-06
76827,11415,6946,4812,3.279362263807259e-06
75077,12027,7526,5370,3.192753641384198e-06
73273,12707,8077,5943,3.2492657162162866e-06
71350,13309,8766,6575,3.231252301327947e-06
69329,13887,9470,7314,2.99446056780547e-06
67363,14486,10031,8120,2.8355013224720452e-06
65447,14922,10679,8952,2.762879495788886e-06
63516,15367,11295,9822,2.7696729647663866e-06
61529,15827,11933,10711,2.5877606436954904e-06
59629,16077,12652,11642,2.653672743785797e-06
57627,16453,13252,12668,2.4473825710879784e-06
55758,16686,13771,13785,2.4314853213992125e-06
53891,16913,14337,14859,2.3944027395788032e-06
52041,17084,14879,15996,2.3220432812362775e-06
50243,17116,15410,17231,2.2525180445875358e-06
48499,17160,15839,18502,2.26120155608523e-06
46762,17235,16220,19783,2.1121199772745382e-06
45160,17146,16614,21080,2.12051837571118e-06
43569,17011,17027,22393,2.062413309641138e-06
42039,16831,17342,23788,1.994402674602074e-06
40585,16626,17612,25177,2.0383808221969237e-06
39128,16396,17869,26607,1.900802884263708e-06
37799,16065,18110,28026,1.8947033167051814e-06
36502,15685,18320,29493,1.9200957822733407e-06
35218,15391,18429,30962,1.918239776588576e-06
33973,15113,18456,32458,1.8373039065636036e-06
32821,14767,18477,33935,1.8699491060700879e-06
31687,14373,18469,35471,1.8403108988766538e-06
30610,14054,18373,36963,1.7887703027429726e-06
29604,13640,18330,38426,1.758067373122268e-06
