S,E,I,R,Beta
99100,0,900,0,3.0608812647157755e-06
98827,273,832,68,3.052634323693852e-06
98576,496,795,133,2.9986759888484982e-06
98341,675,783,201,2.727237202351767e-06
98131,823,782,264,3.1405380891105397e-06
97890,984,799,327,4.500466731642155e-06
97538,1238,829,395,4.5387648984339434e-06
97171,1501,878,450,5.46203814335806e-06
96705,1829,950,516,5.13770854933207e-06
96233,2099,1073,595,5.103720332240766e-06
95706,2418,1203,673,5.298159667736947e-06
95096,2778,1360,766,4.91763122343242e-06
94460,3135,1544,861,5.293245818335803e-06
93688,3556,1775,981,5.562364022749768e-06
92763,4130,1988,1119,4.81528282270838e-06
91875,4615,2253,1257,5.140236298691692e-06
90811,5216,2538,1435,5.35842161083456e-06
89576,5946,2842,1636,5.082981599386636e-06
88282,6641,3204,1873,4.783360641974089e-06
86929,7347,3598,2126,4.5720418261128954e-06
85499,8058,4046,2397,4.472016528573089e-06
83952,8790,4529,2729,4.179174734130845e-06
82363,9480,5065,3092,3.976809424017165e-06
80704,10219,5592,3485,4.017312173616098e-06
78891,10920,6252,3937,3.7974437271351007e-06
77018,11688,6869,4425,3.6008847946679657e-06
75113,12431,7448,5008,3.6161056189126177e-06
73090,13203,8078,5629,3.356926553868289e-06
71108,13896,8724,6272,3.3997145903331347e-06
68999,14556,9434,7011,3.2445557836429794e-06
66887,15173,10165,7775,3.0886606435675983e-06
64787,15740,10935,8538,2.9712927457426193e-06
62682,16247,11625,9446,2.857228138756715e-06
60600,16738,12298,10364,2.7064423794794504e-06
58583,17008,13092,11317,2.744571161316693e-06
56478,17416,13763,12343,2.6231601545127012e-06
54439,17675,14465,13421,2.4648866828033143e-06
52498,17890,15021,14591,2.367569373060706e-06
50631,18014,15548,15807,2.338636649882903e-06
48790,18090,16053,17067,2.2573309535855856e-06
47022,18094,16493,18391,2.2706939343560257e-06
45261,18023,17040,19676,2.291093504310368e-06
43494,17995,17500,21011,2.2019457527803507e-06
41818,17850,18012,22320,2.0073661415768573e-06
40306,17612,18296,23786,2.054408393194771e-06
38791,17398,18598,25213,2.054239069387674e-06
37309,17178,18819,26694,1.8985410788550976e-06
35976,16776,19048,28200,1.9539719278996673e-06
34637,16520,19182,29661,1.9250250630286168e-06
33358,16151,19304,31187,1.8138256099106637e-06
32190,15702,19378,32730,1.822764393899097e-06
31053,15315,19374,34258,1.8549889883964155e-06
29937,14872,19375,35816,1.7654278285474766e-06
28913,14387,19304,37396,1.8812600540808157e-06
27863,13958,19196,38983,1.6826891454591807e-06
26963,13471,19105,40461,1.6791939224672294e-06
26098,12974,18957,41971,1.7322237350848512e-06
25241,12514,18728,43517,1.647932808545781e-06
24462,11992,18546,45000,1.7193028591927196e-06
23682,11521,18282,46515,1.5521267781587048e-06
23010,11040,17946,48004,1.5474498244843179e-06
22371,10597,17557,49475,1.5327128000438386e-06
21769,10157,17193,50881,1.4294324583771912e-06
21234,9676,16860,52230,1.435733175302127e-06
20720,9224,16477,53579,1.350308596773366e-06
20259,8792,16061,54888,1.3799258631910335e-06
19810,8410,15587,56193,1.4217312495913332e-06
19371,7965,15251,57413,1.3573567607558956e-06
18970,7589,14784,58657,1.376347251413145e-06
18584,7222,14405,59789,1.453105484401118e-06
18195,6881,13938,60986,1.4156044802659412e-06
17836,6518,13503,62143,1.4283370816386155e-06
17492,6210,13081,63217,1.2761520930651221e-06
17200,5903,12600,64297,1.2919896640826874e-06
16920,5567,12201,65312,1.1770922160199636e-06
16677,5233,11879,66211,1.2468067424259758e-06
16430,4932,11493,67145,1.2603930127836155e-06
16192,4694,10977,68137,1.3165328439161869e-06
15958,4472,10556,69014,1.0863587018234347e-06
15775,4232,10109,69884,1.2416169301366297e-06
15577,4040,9706,70677,1.3360640012225117e-06
15375,3834,9345,71446,1.2875891198719372e-06
15190,3642,8967,72201,1.2187177723483656e-06
15024,3424,8647,72905,1.2700853608206286e-06
14859,3223,8393,73525,1.0664606489210982e-06
14726,3036,8036,74202,1.3520578015526626e-06
14566,2865,7736,74833,1.1093108130577349e-06
14441,2707,7412,75440,1.3266478751043615e-06
14299,2562,7081,76058,1.3333172808517001e-06
14164,2429,6801,76606,1.152296614353231e-06
14053,2283,6545,77119,1.1959526570181193e-06
13943,2186,6256,77615,1.2381429469966596e-06
13835,2052,6000,78113,1.2046741356463077e-06
13735,1914,5757,78594,1.2267239407633978e-06
13638,1833,5458,79071,1.0344428633142013e-06
13561,1719,5182,79538,9.107325303499481e-07
13497,1606,4927,79970,9.774477392904472e-07
13432,1509,4707,80352,1.0280837038547003e-06
13367,1421,4486,80726,1.3174491875691099e-06
13288,1365,4290,81057,9.472766847842104e-07
13234,1299,4057,81410,1.3596487323287107e-06
13161,1229,3884,81726,1.1933332034360798e-06
13100,1162,3687,82051,7.867543690747562e-07
13062,1073,3535,82330,8.446280680302429e-07
13023,1005,3363,82609,9.58984046820889e-07
12981,946,3203,82870,8.417884367755434e-07
12946,895,3044,83115,8.37401412477951e-07
12913,846,2870,83371,7.555252505982815e-07
12885,807,2708,83600,1.0317379798226441e-06
12849,771,2554,83826,9.446511808474959e-07
12818,719,2431,84032,1.187398505508149e-06
12781,678,2309,84232,9.487881755511586e-07
12753,632,2190,84425,9.667346603377772e-07
12726,596,2077,84601,7.944944711129755e-07
12705,548,1973,84774,8.377559868137208e-07
12684,512,1857,84947,9.76471784975139e-07
12661,478,1772,85089,7.131621019240578e-07
12645,451,1667,85237,7.590415487483761e-07
12629,427,1572,85372,4.02966072070079e-07
12621,400,1486,85493,9.597539958557822e-07
12603,372,1417,85608,9.519302653964782e-07
12586,356,1351,85707,1.4702694462835882e-06
12561,350,1275,85814,9.366058341177407e-07
12546,333,1206,85915,1.0574683836780812e-06
12530,317,1158,85995,1.3094652281846538e-06
12511,311,1099,86079,1.0182122534717219e-06
12497,287,1065,86151,1.2021664542213136e-06
12481,272,1023,86224,1.174806233333905e-06
12466,257,955,86322,1.259971625438995e-06
12451,253,906,86390,1.063772637746589e-06
12439,240,855,86466,6.581826917697545e-07
12432,230,795,86543,6.070760787741919e-07
12426,218,760,86596,7.412301879759756e-07
12419,205,718,86658,8.971786199643326e-07
12411,190,682,86717,7.088593956123021e-07
12405,182,647,86766,7.475671362011255e-07
12399,166,626,86809,5.153461051558574e-07
12395,150,591,86864,5.460419128121226e-07
12391,144,552,86913,8.772145280761282e-07
12385,132,509,86974,4.758909670342396e-07
12382,119,482,87017,1.3404547224554985e-06
12374,115,448,87063,1.2627283012768708e-06
12367,112,429,87092,9.424283702605042e-07
12362,105,400,87133,6.066979453162919e-07
12359,98,370,87173,1.0934148000253673e-06
12354,97,346,87203,7.018390991754794e-07
12351,92,322,87235,5.028888449699298e-07
12349,89,293,87269,1.10550466702614e-06
12345,80,277,87298,1.7546091388817e-06
12339,73,275,87313,8.841146696726566e-07
12336,69,255,87340,1.9073777370870527e-06
12330,68,244,87358,3.3238934758618856e-07
12329,62,219,87390,7.407267492354774e-07
12327,59,199,87415,8.153039065694335e-07
12325,55,188,87432,0.0
12325,48,174,87453,0.0
12325,43,162,87470,1.0016778103323065e-06
12323,42,155,87480,0.0
12323,35,153,87489,0.0
12323,30,146,87501,0.0
12323,27,136,87514,2.386737377739378e-06
12319,30,125,87526,0.0
12319,28,118,87535,6.87927288837279e-07
12318,26,112,87544,1.4496787511887365e-06
12316,27,107,87550,2.276500745174577e-06
12313,26,101,87560,8.041086736790304e-07
12312,23,96,87569,0.0
12312,20,88,87580,9.229724142004844e-07
12311,16,85,87588,9.556255285803705e-07
12310,15,80,87595,0.0
12310,13,76,87601,1.0688785326435503e-06
12309,13,72,87606,1.128352334786651e-06
12308,13,65,87614,0.0
12308,13,59,87620,0.0
12308,11,51,87630,0.0
12308,9,51,87632,3.1861948549325484e-06
12306,9,47,87638,1.7289611364115758e-06
12305,9,44,87642,0.0
12305,9,41,87645,0.0
12305,9,37,87649,0.0
12305,8,35,87652,0.0
12305,8,34,87653,0.0
12305,6,34,87655,2.390228744890886e-06
12304,7,33,87656,0.0
12304,7,32,87657,5.079648894668401e-06
12302,9,29,87660,5.606041069856878e-06
12300,8,27,87665,0.0
12300,8,24,87668,0.0
12300,7,25,87668,0.0
12300,6,25,87669,0.0
12300,4,25,87671,0.0
12300,4,24,87672,0.0
12300,4,23,87673,0.0
12300,4,20,87676,0.0
12300,3,20,87677,0.0
12300,2,19,87679,0.0
12300,2,18,87680,0.0
12300,2,16,87682,5.08130081300813e-06
12299,3,15,87683,0.0
12299,2,16,87683,0.0
12299,1,15,87685,0.0
12299,1,14,87686,0.0
12299,1,13,87687,0.0
12299,1,11,87689,0.0
12299,1,11,87689,0.0
