S,E,I,R,Beta
99500,0,500,0,4.984924623115578e-06
99252,248,464,36,4.516542357523934e-06
99044,439,450,67,4.397596578849356e-06
98848,584,464,104,5.864978343621973e-06
98579,789,483,149,5.73364906627525e-06
98306,1000,511,183,6.051634054662897e-06
98002,1201,574,223,6.506302545059345e-06
97636,1452,656,256,7.915787759213165e-06
97129,1810,750,311,8.565927786757818e-06
96505,2256,868,371,8.857973262291274e-06
95763,2782,1022,433,8.378479544238505e-06
94943,3320,1222,515,9.265616222175375e-06
93868,4052,1433,647,8.846738828895775e-06
92678,4845,1723,754,8.360251359630497e-06
91343,5716,2032,909,8.194646793374906e-06
89822,6700,2413,1065,7.6081770897201e-06
88173,7690,2891,1246,6.9476007284710396e-06
86402,8707,3440,1451,6.937554740065771e-06
84340,9907,4040,1713,6.697314265455476e-06
82058,11146,4773,2023,6.176230650468101e-06
79639,12448,5498,2415,5.785017221971147e-06
77106,13748,6299,2847,5.799987594573924e-06
74289,15193,7146,3372,5.6906673699359546e-06
71268,16726,8046,3960,5.29103917278924e-06
68234,18047,9111,4608,5.205250507232842e-06
64998,19451,10227,5324,4.819969142990802e-06
61794,20685,11409,6112,4.554559887062574e-06
58583,21838,12571,7008,4.379134504679076e-06
55358,22833,13761,8048,4.259751994639702e-06
52113,23826,14939,9122,4.0654264844901915e-06
48948,24596,16081,10375,3.771917578918082e-06
45979,25098,17346,11577,3.82420333374888e-06
42929,25677,18416,12978,3.5303174402751244e-06
40138,25892,19500,14470,3.493077089170567e-06
37404,26039,20465,16092,3.3730784393845133e-06
34822,25960,21484,17734,3.197365764132295e-06
32430,25688,22422,19460,3.158927788671059e-06
30133,25376,23234,21257,3.020953323682985e-06
28018,24874,24039,23069,2.979846164573189e-06
26011,24308,24721,24960,2.951706178781506e-06
24113,23895,25056,26936,2.7938909812616513e-06
22425,23266,25427,28882,2.618377334743539e-06
20932,22413,25694,30961,2.6551298275931235e-06
19504,21560,25889,33047,2.659726919598788e-06
18161,20721,25986,35132,2.5745248339364735e-06
16946,19875,25996,37183,2.5015423756647635e-06
15844,19009,25867,39280,2.4399959371139652e-06
14844,18011,25726,41419,2.571510350994299e-06
13862,17192,25381,43565,2.2425512636560358e-06
13073,16300,25066,45561,2.3925210426955816e-06
12289,15487,24648,47576,2.363822122358881e-06
11573,14624,24275,49528,2.2247172673566433e-06
10948,13724,23794,51534,2.1612556860218644e-06
10385,12936,23256,53423,2.1075421189601113e-06
9876,12076,22795,55253,2.149931801853401e-06
9392,11378,22163,57067,2.262738033315344e-06
8921,10694,21456,58929,2.142010309903126e-06
8511,9993,20867,60629,2.0608219852002914e-06
8145,9327,20208,62320,1.9867047530726485e-06
7818,8681,19589,63912,2.0829687321841694e-06
7499,8140,18881,65480,1.9281210730644955e-06
7226,7634,18160,66980,1.8060698578676366e-06
6989,7140,17414,68457,1.9390920346158166e-06
6753,6667,16732,69848,1.8939528704519598e-06
6539,6215,16063,71183,2.0945208315662795e-06
6319,5805,15396,72480,1.9838144587058432e-06
6126,5464,14702,73708,1.9874655985249317e-06
5947,5084,14059,74910,1.7342656921114102e-06
5802,4724,13452,76022,1.7296936274396751e-06
5667,4334,12929,77070,1.7333472383267697e-06
5540,4028,12278,78154,1.5583624374670317e-06
5434,3752,11697,79117,1.793538597847395e-06
5320,3500,11083,80097,1.7299406596433338e-06
5218,3209,10635,80938,1.441612097143752e-06
5138,2956,10065,81841,1.5856450394351855e-06
5056,2758,9543,82643,1.6373257885360998e-06
4977,2552,9113,83358,1.6977029924175954e-06
4900,2348,8668,84084,1.3891112513302505e-06
4841,2148,8191,84820,1.5635784672144453e-06
4779,1991,7749,85481,1.5661930849820958e-06
4721,1831,7349,86099,1.7293743074756615e-06
4661,1695,6999,86645,1.6553074259941937e-06
4607,1566,6632,87195,1.505549718095634e-06
4561,1460,6269,87710,1.6437641934229217e-06
4514,1366,5878,88242,1.0929665267317753e-06
4485,1258,5557,88700,1.5648105405638012e-06
4446,1172,5229,89153,9.463125083501325e-07
