S,E,I,R,Beta
99400,0,600,0,2.2635814889336014e-06
99265,135,548,52,1.8199459457670816e-06
99166,218,519,97,1.6126790302024472e-06
99083,282,491,144,2.3021699616851086e-06
98971,371,472,186,2.4189588835216068e-06
98858,451,469,222,2.3078050267962046e-06
98751,517,473,259,3.1899481607733016e-06
98602,611,487,300,3.2487022788022134e-06
98446,714,489,351,3.718314301588194e-06
98267,825,494,414,3.7079840601181222e-06
98087,918,542,453,4.326304643249722e-06
97857,1046,591,506,3.821315494948454e-06
97636,1170,646,548,3.218500205540082e-06
97433,1239,726,602,2.940496314497843e-06
97225,1317,804,654,3.914600307795044e-06
96919,1498,855,728,3.4513658207019076e-06
96633,1642,940,785,3.7540587319736374e-06
96292,1813,1040,855,3.2653084048838627e-06
95965,1957,1133,945,3.586921147378818e-06
95575,2172,1208,1045,3.681100623102068e-06
95150,2378,1323,1149,3.82099473759259e-06
94669,2623,1436,1272,3.383729223277315e-06
94209,2823,1579,1389,3.2805397020225285e-06
93721,3025,1744,1510,3.0590502417432806e-06
93221,3230,1910,1639,3.3585673317771973e-06
92623,3527,2062,1788,3.2567384405393857e-06
92001,3811,2234,1954,3.3717667056224924e-06
91308,4107,2459,2126,3.2824651885436425e-06
90571,4441,2642,2346,3.2220509376414795e-06
89800,4776,2881,2543,3.0458367508807028e-06
89012,5088,3119,2781,2.85993767180067e-06
88218,5358,3424,3000,3.0325258392389455e-06
87302,5733,3696,3269,2.7923421717378327e-06
86401,6084,3969,3546,2.779028705205706e-06
85448,6445,4255,3852,2.750416935703283e-06
84448,6818,4537,4197,2.6021780580086614e-06
83451,7106,4880,4563,2.656904188990064e-06
82369,7512,5168,4951,2.429037615860396e-06
81335,7812,5507,5346,2.4692358827884983e-06
80229,8128,5865,5778,2.3355990875947098e-06
79130,8384,6213,6273,2.280148294661632e-06
78009,8676,6546,6769,2.2109210279100992e-06
76880,8915,6959,7246,2.224266137966705e-06
75690,9244,7288,7778,2.182627474508579e-06
74486,9530,7620,8364,2.225223954784295e-06
73223,9840,7993,8944,2.0622909637659597e-06
72016,10027,8414,9543,1.917673314231151e-06
70854,10170,8760,10216,2.02841704331745e-06
69595,10394,9118,10893,1.8957802751894476e-06
68392,10545,9445,11618,1.814346976582725e-06
67220,10665,9741,12374,1.8830464153989397e-06
65987,10820,10067,13126,1.8245012571889998e-06
64775,10934,10342,13949,1.8002605003813611e-06
63569,11132,10496,14803,1.665117393084296e-06
62458,11139,10733,15670,1.7393594766063862e-06
61292,11201,10957,16550,1.719833997036382e-06
60137,11285,11161,17417,1.6567612186204043e-06
59025,11246,11374,18355,1.6533841086103553e-06
57915,11245,11534,19306,1.613792724133167e-06
56837,11212,11737,20214,1.5814818364585017e-06
55782,11153,11902,21163,1.554410316642961e-06
54750,11043,12075,22132,1.4884143055673729e-06
53766,10919,12208,23107,1.4107781942711899e-06
52840,10756,12278,24126,1.4165277061721396e-06
51921,10608,12347,25124,1.5614553891719545e-06
50920,10568,12402,26110,1.4805786715849115e-06
49985,10436,12506,27073,1.409346520572196e-06
49104,10268,12548,28080,1.3714037347157135e-06
48259,10022,12680,29039,1.4756731602604583e-06
47356,9901,12710,30033,1.3823014508383492e-06
46524,9768,12682,31026,1.2694541561359598e-06
45775,9491,12700,32034,1.3692444643218068e-06
44979,9360,12617,33044,1.4378853536051626e-06
44163,9274,12535,34028,1.394550978113579e-06
43391,9159,12425,35025,1.2779773754416058e-06
42702,8957,12335,36006,1.3099711185541518e-06
42012,8780,12204,37004,1.1955972810814958e-06
41399,8531,12040,38030,1.3060645774501913e-06
40748,8361,11922,38969,1.2556668243784198e-06
40138,8163,11751,39948,1.2572572204822813e-06
39545,7941,11646,40868,1.276759095556885e-06
38957,7727,11511,41805,1.2041905107258955e-06
38417,7419,11426,42738,1.1413531940878488e-06
37916,7200,11254,43630,1.2116051695878834e-06
37399,7000,11043,44558,1.1017024991288257e-06
36944,6785,10812,45459,1.191672727173679e-06
36468,6582,10583,46367,1.1737550120504996e-06
36015,6380,10396,47209,1.0336208829237658e-06
35628,6108,10243,48021,1.0988179776617376e-06
35227,5911,9976,48886,1.0528575704067483e-06
34857,5679,9764,49700,1.1576531148737305e-06
34463,5532,9498,50507,1.1670195128778678e-06
34081,5376,9272,51271,1.0569652631087807e-06
33747,5148,9079,52026,1.1129641910495008e-06
33406,4973,8862,52759,1.0133629743354478e-06
33106,4767,8656,53471,1.0224537259079193e-06
