S,E,I,R,Beta
9950,0,50,0,8.040201005025125e-06
9946,4,43,7,1.8705661736165993e-05
9938,12,40,10,1.257798349768565e-05
9933,17,33,17,1.220297203383884e-05
9929,20,33,18,0.0
9929,17,35,19,8.632720889745767e-06
9926,19,33,22,9.158683347681937e-06
9923,19,34,24,1.4819996324640911e-05
9918,22,35,25,1.440382565609426e-05
9913,24,37,26,8.179267737423693e-06
9910,23,39,28,2.5873890656938085e-06
9909,22,37,32,5.455046326980932e-06
9907,22,38,33,5.312564746882853e-06
9905,21,39,35,5.177390336400937e-06
9903,21,38,38,7.972065881152441e-06
9900,22,34,44,5.941770647653001e-06
9898,23,33,46,9.184591928580613e-06
9895,20,39,46,1.554786799860069e-05
9889,25,38,48,1.3305586749764492e-05
9884,27,38,51,7.987390572749154e-06
9881,28,38,53,7.989815648320275e-06
9878,29,35,58,2.0247013565499087e-05
9871,36,33,60,9.209714406756247e-06
9868,34,32,66,1.2667207134171058e-05
9864,34,33,69,1.2288333456216668e-05
9860,32,36,72,1.9720531890917287e-05
9853,34,40,73,1.7761087993504517e-05
9846,39,39,76,1.3021036787033131e-05
9841,38,43,78,1.4178933413365535e-05
9835,42,41,82,2.4799434572891738e-05
9825,49,42,84,2.4233612019871563e-05
9815,55,42,88,2.9109962884797322e-05
9803,61,45,91,2.9469436793725276e-05
9790,68,47,95,3.477278160519853e-05
9774,77,52,97,2.9513151060112387e-05
9759,81,59,101,1.91044859069681e-05
9748,80,64,108,1.7631821912187115e-05
9737,83,69,111,3.125683743318851e-05
9716,100,67,117,1.0753150673147233e-05
9709,101,68,122,1.666131485038139e-05
9698,103,71,128,1.88800362496696e-05
9685,109,74,132,1.5348337495988502e-05
9674,103,89,134,2.6713558640907052e-05
9651,120,88,141,1.530693945987698e-05
9638,126,86,150,1.8096970808379623e-05
9623,131,88,158,1.6532360915609384e-05
9609,138,87,166,1.9139145174004736e-05
9593,137,97,173,1.934400190860819e-05
9575,140,107,178,1.854517947341451e-05
9556,139,119,186,1.8466993327259743e-05
9535,143,124,198,2.19902904409899e-05
9509,153,129,209,1.875008661724796e-05
9486,163,128,223,2.5531045751633988e-05
9455,173,136,236,1.9441938594581142e-05
9430,177,147,246,1.4427828395409065e-05
9410,183,141,266,1.5073748313624407e-05
9390,186,143,281,1.8618229480849288e-05
9365,199,139,297,2.5350781841158146e-05
9332,207,157,304,1.8428474313436953e-05
9305,213,166,316,1.8774722749137333e-05
9276,221,171,332,1.7652295176636432e-05
9248,229,180,343,2.162629757785467e-05
9212,251,184,353,1.2979289773263607e-05
9190,250,196,364,1.2768981368390664e-05
9167,250,209,374,1.5136465677020183e-05
9138,246,226,390,1.501073994232002e-05
9107,250,236,407,1.1631953814629463e-05
9082,250,242,426,1.6379688458325522e-05
9046,257,257,440,1.3764494658085652e-05
9014,264,262,460,1.6090322602499588e-05
8976,266,281,477,1.2290584302307141e-05
8945,272,286,497,1.5244677066924133e-05
8906,282,295,517,1.370243636931111e-05
8870,293,291,546,1.4334584703835857e-05
8833,299,299,569,1.2494949957725419e-05
8800,303,297,600,1.071319253137435e-05
8772,307,297,624,1.381807127361163e-05
8736,310,308,646,1.449443413729128e-05
8697,310,325,668,8.490991588611458e-06
8673,300,337,690,1.5054052602281169e-05
8629,309,341,721,1.1214995196243724e-05
8596,312,347,745,1.0057623477443432e-05
8566,318,342,774,1.604329915769266e-05
8519,323,361,797,1.1380785137605073e-05
8484,326,362,828,1.3675400689240195e-05
8442,330,356,872,1.4973287654823794e-05
8397,340,359,904,1.1610460427735996e-05
8362,342,361,935,9.60684166136082e-06
8333,324,377,966,1.1777659435289878e-05
8296,334,379,991,1.1449711594486837e-05
8260,350,359,1031,9.77965427236e-06
8231,351,360,1058,9.786849174529894e-06
8202,349,370,1079,9.556008092950302e-06
8173,340,369,1118,1.1605401750824067e-05
8138,339,387,1136,1.04781663589896e-05
8105,339,390,1166,1.1072620572929024e-05
8070,338,400,1192,9.913258983890955e-06
