S,E,I,R,Beta
99200,0,800,0,2.986391129032258e-06
98963,237,738,62,2.6836560717294167e-06
98767,414,705,114,3.303139052029251e-06
98537,603,692,168,3.6810209668021186e-06
98286,783,716,215,3.4530398516608183e-06
98043,942,719,296,4.1280743141896084e-06
97752,1146,755,347,4.308781947992189e-06
97434,1342,815,409,4.117936181056209e-06
97107,1546,861,486,5.095137520093949e-06
96681,1825,955,539,4.92795679167485e-06
96226,2077,1084,613,5.387838884520245e-06
95664,2432,1214,690,5.639934719348582e-06
95009,2862,1348,781,5.614023822137981e-06
94290,3308,1522,880,5.665134920100693e-06
93477,3788,1736,999,5.718649635542078e-06
92549,4375,1929,1147,5.506169287393195e-06
91566,4953,2187,1294,5.158427080629591e-06
90533,5492,2523,1452,5.100370944068461e-06
89368,6164,2795,1673,4.956290958460196e-06
88130,6797,3161,1912,4.451162189473554e-06
86890,7329,3631,2150,4.716359323061707e-06
85402,8090,4071,2437,4.538766650046957e-06
83824,8879,4521,2776,3.9660308900134295e-06
82321,9489,5065,3125,4.041195103467366e-06
80636,10196,5621,3547,3.986718680247591e-06
78829,10958,6249,3964,3.6337620841697e-06
77039,11634,6863,4464,3.3987830317854663e-06
75242,12295,7495,4968,3.370933217769964e-06
73341,12994,8125,5540,3.2220407726604806e-06
71421,13637,8750,6192,3.115530246206098e-06
69474,14237,9361,6928,3.170619391138547e-06
67412,14882,10043,7663,3.033889538734702e-06
65358,15465,10732,8445,2.8998232698858844e-06
63324,15990,11356,9330,2.7339451006913927e-06
61358,16346,12060,10236,2.6433236860127147e-06
59402,16691,12727,11180,2.4814511066818236e-06
57526,16890,13372,12212,2.5622770071510486e-06
55555,17166,13981,13298,2.448776365311754e-06
53653,17306,14647,14394,2.3528498829309574e-06
51804,17439,15242,15515,2.339169235092217e-06
49957,17519,15805,16719,2.2809872738577955e-06
48156,17534,16353,17957,2.2298552351060565e-06
46400,17545,16785,19270,2.2405575585754934e-06
44655,17530,17280,20535,2.043703371942091e-06
43078,17331,17659,21932,2.100656955880796e-06
41480,17170,17995,23355,1.993482063886277e-06
39992,17046,18141,24821,1.994500658579431e-06
38545,16779,18370,26306,1.9687273173555245e-06
37151,16484,18661,27704,1.8636188413313058e-06
35859,16144,18728,29269,1.9074780752593824e-06
34578,15772,18892,30758,1.971687377528057e-06
33290,15434,19030,32246,1.8152868303150375e-06
32140,15107,19016,33737,1.9159838935620062e-06
30969,14777,19016,35238,1.815228720924434e-06
29900,14384,18887,36829,1.7034951576999133e-06
28938,13982,18769,38311,1.7380503268011474e-06
27994,13578,18567,39861,1.735400993970736e-06
27092,13186,18407,41315,1.6984756736292886e-06
26245,12693,18334,42728,1.6937675360792748e-06
25430,12217,18253,44100,1.6050022988157086e-06
24685,11740,18038,45537,1.6080202299724954e-06
23969,11265,17829,46937,1.6099468469262374e-06
23281,10835,17518,48366,1.5815158973561168e-06
22636,10424,17152,49788,1.535082802984547e-06
22040,9957,16881,51122,1.5132080214324012e-06
21477,9515,16443,52565,1.6027351337672617e-06
20911,9105,16027,53957,1.5217493928376573e-06
20401,8666,15704,55229,1.6106009806487415e-06
19885,8264,15395,56456,1.4275001035100904e-06
19448,7863,14987,57702,1.5988078191007003e-06
18982,7504,14570,58944,1.4173742751052599e-06
18590,7175,14119,60116,1.424912755525623e-06
18216,6858,13605,61321,1.4243710614929637e-06
17863,6525,13230,62382,1.3709788903525357e-06
17539,6227,12840,63394,1.3188232579676906e-06
17242,5906,12405,64447,1.2249458253682633e-06
16980,5549,12015,65456,1.3773517300469036e-06
16699,5278,11638,66385,1.270949034933408e-06
16452,5021,11186,67341,1.2823851703413958e-06
16216,4737,10823,68224,1.1794484156213032e-06
16009,4447,10453,69091,1.4521153576933314e-06
15766,4243,10024,69967,1.3098083817409827e-06
15559,4056,9618,70767,1.249611901950612e-06
15372,3800,9252,71576,1.2375041611077417e-06
15196,3566,8931,72307,1.0831483949553401e-06
15049,3363,8526,73062,1.145682723791935e-06
14902,3195,8149,73754,1.1034582893343064e-06
14768,3052,7735,74445,1.050507710376425e-06
14648,2847,7439,75066,1.1012561735503375e-06
14528,2681,7175,75616,1.2279543814947275e-06
14400,2541,6851,76208,1.2771858122901766e-06
14274,2430,6540,76756,1.2318970056975772e-06
14159,2290,6281,77270,9.445346856131479e-07
14075,2133,6025,77767,1.1910114015757318e-06
13974,2028,5727,78271,1.14958186833494e-06
13882,1918,5465,78735,1.252222200106953e-06
13787,1820,5216,79177,8.899643613771487e-07
