S,E,I,R,Beta
99300,0,700,0,1.0070493454179254e-06
99230,70,651,49,1.0062117320263107e-06
99165,128,606,101,1.015076549252263e-06
99104,176,571,149,9.365879753696448e-07
99051,205,541,203,1.1383444787521565e-06
98990,245,519,246,1.2651868651803251e-06
98925,287,498,290,1.6847780304944822e-06
98842,339,498,321,1.8487173842574929e-06
98751,385,497,367,1.8337689655263049e-06
98661,435,500,404,1.8244291057256668e-06
98571,477,509,443,2.1127052934169957e-06
98465,539,512,484,2.162094399025034e-06
98356,589,533,522,1.869381792389205e-06
98258,633,534,575,2.3632654626362773e-06
98134,698,554,614,2.354402464058759e-06
98006,759,577,658,2.0159342983669763e-06
97892,801,598,709,2.3573860046707676e-06
97754,861,628,757,1.8895735805816473e-06
97638,882,671,809,2.2437576144662105e-06
97491,927,733,849,2.1970055430169976e-06
97334,990,764,912,1.9633373378243017e-06
97188,1034,809,969,2.2257525625534403e-06
97013,1107,851,1029,2.3256359587797015e-06
96821,1183,880,1116,2.3356127662011717e-06
96622,1244,952,1182,2.1090591439324587e-06
96428,1313,992,1267,2.080358803559935e-06
96229,1388,1034,1349,1.809030935695322e-06
96049,1415,1106,1430,2.080387803866761e-06
95828,1500,1155,1517,2.141282351659277e-06
95591,1582,1209,1618,2.0593665359116014e-06
95353,1648,1280,1719,1.9909572850356046e-06
95110,1718,1342,1830,2.1153637932139444e-06
94840,1806,1424,1930,1.9473957321378643e-06
94577,1880,1509,2034,2.017983978930902e-06
94289,1967,1595,2149,1.7886713998192245e-06
94020,2052,1647,2281,1.8081905088855128e-06
93740,2107,1748,2405,1.5928472492443436e-06
93479,2162,1826,2533,1.6052243232447484e-06
93205,2203,1918,2674,1.5159381316000994e-06
92934,2282,1936,2848,1.6840797174641134e-06
92631,2390,1980,2999,1.4939257741343436e-06
92357,2424,2065,3154,1.6149565530807773e-06
92049,2466,2156,3329,1.546929580601088e-06
91742,2537,2240,3481,1.5085005465638109e-06
91432,2571,2347,3650,1.691590804799443e-06
91069,2653,2421,3857,1.5194256367898104e-06
90734,2740,2481,4045,1.6214219315947053e-06
90369,2833,2568,4230,1.5081812888376073e-06
90019,2919,2628,4434,1.3738009613157433e-06
89694,2951,2737,4618,1.5316151560456367e-06
89318,3044,2787,4851,1.4743143941942125e-06
88951,3123,2837,5089,1.4622317023269382e-06
88582,3188,2938,5292,1.294889257305162e-06
88245,3224,3002,5529,1.3400702249645722e-06
87890,3231,3120,5759,1.298242850182775e-06
87534,3236,3233,5997,1.3180332080904963e-06
87161,3264,3358,6217,1.2573173907583715e-06
86793,3314,3406,6487,1.2279403808762554e-06
86430,3349,3447,6774,1.2822052964409975e-06
86048,3412,3499,7041,1.2189372280939644e-06
85681,3427,3573,7319,1.1955384347918696e-06
85315,3434,3631,7620,1.304156532485369e-06
84911,3551,3644,7894,1.295991188345837e-06
84510,3593,3724,8173,1.2106182083841888e-06
84129,3592,3808,8471,1.211125251726765e-06
83741,3598,3880,8781,1.1633809055584616e-06
83363,3606,3966,9065,1.2068320924346998e-06
82964,3661,3995,9380,1.2792616777432424e-06
82540,3735,4018,9707,1.0975567542376244e-06
82176,3695,4128,10001,1.1526357117414088e-06
81785,3722,4185,10308,1.0664088586729973e-06
81420,3752,4176,10652,1.102908997478662e-06
81045,3719,4248,10988,1.0834231151255277e-06
80672,3712,4270,11346,1.0218613297017e-06
80320,3723,4244,11713,1.0296936664275979e-06
79969,3729,4252,12050,1.1734321273388075e-06
79570,3736,4290,12404,1.042901633576511e-06
79214,3697,4363,12726,9.808724604177599e-07
78875,3685,4357,13083,9.66075684900739e-07
78543,3619,4423,13415,9.931038608829714e-07
78198,3628,4389,13785,1.0576583405879081e-06
77835,3631,4400,14134,1.001535883015937e-06
77492,3626,4407,14475,1.0014428859377285e-06
77150,3605,4376,14869,8.797174477886213e-07
76853,3521,4404,15222,1.0134118648937502e-06
76510,3481,4436,15573,9.634695936656854e-07
76183,3489,4405,15923,9.237569319576884e-07
75873,3441,4390,16296,9.186913979591901e-07
75567,3401,4377,16655,9.160810527835654e-07
75264,3343,4400,16993,8.998627860235004e-07
74966,3304,4342,17388,9.37013141028662e-07
74661,3295,4329,17715,8.168128070084915e-07
74397,3220,4305,18078,8.992157574073249e-07
74109,3183,4318,18390,8.718677471501784e-07
73830,3133,4319,18718,8.749598623923341e-07
73551,3120,4271,19058,1.0154827018554153e-06
73232,3125,4246,19397,9.390786490975428e-07
72940,3127,4177,19756,9.124615264536053e-07
72662,3096,4145,20097,8.732203859839961e-07
72399,3048,4168,20385,8.516729335213403e-07
72142,3014,4127,20717,7.355656970771044e-07
71923,2922,4119,21036,8.168753291994919e-07
71681,2888,4080,21351,8.821765058752956e-07
71423,2847,4031,21699,9.273856578376993e-07
71156,2811,4013,22020,8.755063946496781e-07
70906,2808,3928,22358,8.114354433737837e-07
70680,2753,3891,22676,8.472238039490665e-07
70447,2697,3897,22959,8.195767109212957e-07
70222,2625,3907,23246,9.185100976006643e-07
69970,2615,3835,23580,9.950250610291354e-07
69703,2621,3788,23888,8.673093764960613e-07
69474,2583,3772,24171,9.005711177806289e-07
69238,2558,3747,24457,8.094519753415026e-07
69028,2511,3686,24775,8.64653411854763e-07
68808,2488,3601,25103,8.434983358141063e-07
68599,2441,3582,25378,9.156703501765156e-07
68374,2460,3488,25678,9.140901512270746e-07
68156,2428,3434,25982,8.331634819199081e-07
67961,2380,3407,26252,7.601175741225954e-07
67785,2309,3378,26528,7.59899226881147e-07
67611,2250,3307,26832,7.15596863444131e-07
67451,2193,3257,27099,8.557594387751165e-07
67263,2141,3225,27371,7.929074429230533e-07
67091,2094,3168,27647,9.503901605673825e-07
66889,2089,3120,27902,8.289661670636121e-07
66716,2065,3078,28141,7.548020702496916e-07
66561,1998,3058,28383,7.664207939630096e-07
66405,1976,2978,28641,7.888585262636034e-07
66249,1930,2929,28892,7.627162802475433e-07
66101,1885,2892,29122,6.329640610538929e-07
65980,1812,2887,29321,7.454684182304617e-07
65838,1766,2820,29576,7.971425241281038e-07
65690,1716,2810,29784,7.476072504901432e-07
65552,1702,2718,30028,8.250531670996007e-07
65405,1691,2645,30259,7.225591194258719e-07
65280,1661,2585,30474,7.288940721356241e-07
65157,1640,2526,30677,8.992227568101512e-07
65009,1616,2500,30875,7.629712808995678e-07
64885,1591,2426,31098,6.733963526439479e-07
64779,1540,2411,31270,7.939446659880873e-07
64655,1491,2378,31476,8.195143804936325e-07
64529,1455,2344,31672,6.875761391404463e-07
64425,1429,2276,31870,7.979196801774246e-07
64308,1411,2237,32044,6.117185986561266e-07
64220,1350,2238,32192,7.72311666581782e-07
64109,1326,2193,32372,7.255085542899865e-07
64007,1304,2132,32557,6.595197974799367e-07
63917,1265,2107,32711,6.757101987071377e-07
63826,1241,2041,32892,5.910852098766255e-07
63749,1208,2015,33028,7.707024996100751e-07
63650,1168,2006,33176,7.910283289957308e-07
63549,1165,1965,33321,9.449541390933253e-07
63431,1187,1901,33481,8.127227197158761e-07
63333,1149,1871,33647,8.270318359913504e-07
63235,1122,1865,33778,7.122671697194875e-07
63151,1107,1812,33930,7.602927116453039e-07
63064,1086,1767,34083,7.448349198137648e-07
62981,1074,1718,34227,7.393622545846421e-07
62901,1056,1668,34375,6.862445370645821e-07
62829,1024,1643,34504,6.877975711387817e-07
62758,1003,1624,34615,8.339956894393147e-07
62673,983,1571,34773,8.63301025663573e-07
62588,978,1547,34887,6.919797971644032e-07
62521,947,1540,34992,8.101174109395347e-07
62443,929,1500,35128,6.726134234421793e-07
62380,906,1450,35264,7.849553902112746e-07
62309,890,1411,35390,6.938283479358987e-07
62248,864,1380,35508,8.032386582701452e-07
62179,853,1359,35609,8.283900047361423e-07
62109,849,1337,35705,8.670548109782578e-07
62037,840,1308,35815,5.299195276529016e-07
61994,793,1293,35920,7.110934393995318e-07
61937,762,1277,36024,7.712386252891497e-07
61876,750,1246,36128,8.041765714414382e-07
61814,745,1219,36222,7.033723892575341e-07
61761,715,1206,36318,7.652674275358203e-07
61704,716,1163,36417,6.828149903586523e-07
61655,697,1125,36523,9.226970868362483e-07
61591,693,1113,36603,8.752635254363177e-07
61531,679,1102,36688,8.406191664532428e-07
61474,658,1093,36775,7.887951558809546e-07
61421,642,1066,36871,6.414683050663197e-07
61379,621,1043,36957,6.404419036638854e-07
61338,618,991,37053,5.593397080292788e-07
61304,574,1000,37122,6.851102701291922e-07
61262,559,976,37203,7.526126697961082e-07
61217,553,947,37283,5.347363066063445e-07
61186,529,939,37346,7.136186673174869e-07
61145,519,913,37423,6.26954923821842e-07
61110,489,891,37510,7.162664665528354e-07
61071,469,878,37582,6.154381197671674e-07
61038,454,862,37646,6.462065508770962e-07
61004,436,838,37722,6.455228335901602e-07
60971,422,808,37799,4.668669783118772e-07
60948,394,798,37860,5.756992731220977e-07
60920,374,777,37929,6.971609072725291e-07
60887,368,749,37996,6.797595221316873e-07
60856,360,721,38063,5.469814192235161e-07
60832,351,690,38127,5.7178144226151e-07
60808,339,674,38179,5.611865063826914e-07
60785,338,649,38228,9.125599041710705e-07
60749,348,611,38292,5.118860065426037e-07
60730,336,595,38339,6.918624522096011e-07
60705,326,580,38389,7.668515630991028e-07
60678,321,556,38445,6.817447258449544e-07
60655,312,537,38496,6.140293109961751e-07
60635,294,535,38536,8.014864490990599e-07
60609,288,525,38578,7.542491332027539e-07
60585,281,523,38611,5.996347593121305e-07
60566,266,519,38649,6.998845890312687e-07
60544,259,507,38690,7.167102426494198e-07
60522,248,503,38727,6.569748423966626e-07
60502,248,489,38761,8.112087964237049e-07
60478,249,471,38802,8.074386018421255e-07
60455,251,454,38840,7.286885027892375e-07
60435,251,440,38874,7.145167234519431e-07
60416,239,434,38911,9.153128173084433e-07
60392,243,420,38945,6.702243753508822e-07
60375,233,413,38979,6.015670822492594e-07
60360,219,408,39013,4.8727244376876e-07
60348,204,411,39037,7.660355017943777e-07
60329,205,393,39073,1.0966162345513662e-06
60303,211,387,39099,5.570490898653445e-07
60290,191,386,39133,9.453444792312115e-07
60268,191,379,39162,7.442570064792389e-07
60251,194,361,39194,5.517086393573035e-07
60239,189,344,39228,4.343164842987835e-07
60230,176,340,39254,8.789835044095673e-07
60212,166,335,39287,6.444889747766846e-07
60199,160,329,39312,4.54419892362065e-07
60190,148,321,39341,6.728433687921789e-07
60177,152,307,39364,6.49549626646994e-07
60165,142,303,39390,3.8398255183284474e-07
60158,135,295,39412,7.888830599196128e-07
60144,131,289,39436,3.4519229972633156e-07
60138,124,278,39460,4.187012556970287e-07
60131,115,273,39481,6.091705880500346e-07
60121,108,269,39502,8.038312327883502e-07
60108,111,260,39521,4.479117076441892e-07
60101,106,254,39539,3.9303917146294553e-07
60095,103,236,39566,4.935687985548305e-07
60088,100,227,39585,5.865112959143037e-07
60080,99,222,39599,4.49850649584338e-07
60074,92,219,39615,9.121170647525586e-07
60062,94,214,39630,7.780122533817859e-07
60052,92,202,39654,2.4731041678070427e-07
60049,79,205,39667,5.686413006613705e-07
60042,80,188,39690,1.0630856272949361e-06
60030,84,184,39702,5.432066575407948e-07
60024,81,180,39715,5.553334221866809e-07
60018,78,178,39726,
