S,E,I,R,Beta
99100,0,900,0,4.686624060993385e-06
98682,418,826,74,4.576050848978888e-06
98309,750,796,145,4.510953592076179e-06
97956,1023,806,215,4.9776741813587846e-06
97563,1332,812,293,6.1599707027754054e-06
97075,1687,893,345,7.85576084802996e-06
96394,2211,976,419,8.758452757245962e-06
95570,2831,1092,507,8.221348600128552e-06
94712,3388,1298,602,8.752509106839307e-06
93636,4151,1508,705,7.924755866528924e-06
92517,4849,1815,819,9.111570917902334e-06
90987,5914,2143,956,8.703227288483485e-06
89290,7030,2553,1127,8.040977135330171e-06
87457,8161,3049,1333,7.395284912595364e-06
85485,9300,3646,1569,6.901346455581076e-06
83334,10505,4296,1865,6.790448469708332e-06
80903,11867,4993,2237,6.31763422600523e-06
78351,13223,5781,2645,5.92563638514359e-06
75667,14535,6682,3116,5.605145091237621e-06
72833,15910,7588,3669,5.352327119815935e-06
69875,17263,8614,4248,5.078889339773461e-06
66818,18582,9686,4914,4.853220233225647e-06
63677,19856,10742,5725,4.562743196880451e-06
60556,21034,11837,6573,4.631687563231952e-06
57236,22287,12941,7536,4.3175894831491126e-06
54038,23298,14110,8554,4.086685042410112e-06
50922,24056,15335,9687,3.954467938568519e-06
47834,24680,16576,10910,3.8882760247270846e-06
44751,25297,17661,12291,3.6667419411588356e-06
41853,25778,18737,13632,3.446826279615033e-06
39150,25880,19881,15089,3.3738419200886397e-06
36524,25895,20922,16659,3.122402654346906e-06
34138,25670,21900,18292,3.2569926361202222e-06
31703,25489,22703,20105,3.2677867504999204e-06
29351,25248,23470,21931,2.9613802482353765e-06
27311,24701,24210,23778,2.9597732036350734e-06
25354,24183,24730,25733,2.9840300009368355e-06
23483,23675,25135,27707,2.9174315782878745e-06
21761,22921,25633,29685,2.660453143689588e-06
20277,22106,25901,31716,2.6333097495026115e-06
18894,21268,26103,33735,2.6399557645605696e-06
17592,20507,26023,35878,2.553535694986439e-06
16423,19608,26032,37937,2.5331938684189776e-06
15340,18746,25901,40013,2.4262477318736516e-06
14376,17862,25659,42103,2.5672737968280228e-06
13429,17018,25406,44147,2.3975812637453878e-06
12611,16080,25098,46211,2.429616336914651e-06
11842,15303,24606,48249,2.275346026593091e-06
11179,14487,24151,50183,2.326063516890475e-06
10551,13662,23579,52208,2.182633537408765e-06
10008,12826,23092,54074,2.2240998124763656e-06
9494,12057,22531,55918,2.08499570056122e-06
9048,11341,21922,57689,2.15275749379421e-06
8621,10612,21361,59406,2.1503837069205988e-06
8225,9931,20758,61086,2.0616799587429724e-06
7873,9268,20040,62819,2.205673753471084e-06
7525,8668,19395,64412,2.062387213199278e-06
7224,8114,18741,65921,2.0164717824245562e-06
6951,7608,18053,67388,2.0480306539665496e-06
6694,7092,17386,68828,1.684110905095848e-06
6498,6568,16717,70217,1.914808230206641e-06
6290,6110,16043,71557,1.8432180525965245e-06
6104,5677,15415,72804,2.0830419554407566e-06
5908,5302,14750,74040,1.7557348266642186e-06
5755,4924,14133,75188,1.9179836975074144e-06
5599,4572,13557,76272,2.186925680874609e-06
5433,4265,12917,77385,1.7811834385107904e-06
5308,3971,12308,78413,1.7755773136568346e-06
5192,3673,11700,79435,1.4815692781794476e-06
5102,3424,11123,80351,1.5154306256476483e-06
5016,3171,10568,81245,1.6034986302726054e-06
4931,2947,9967,82155,1.587066563219769e-06
4853,2717,9470,82960,1.5013737569876436e-06
4784,2534,8914,83768,1.5007770273058876e-06
4720,2347,8457,84476,1.4279615923425185e-06
4663,2160,8006,85171,1.3125476501673712e-06
4614,2008,7558,85820,1.2617351404592235e-06
4570,1840,7174,86416,1.2810666282753365e-06
4528,1695,6783,86994,1.4651573852527807e-06
4483,1578,6406,87533,1.2883861598355155e-06
4446,1470,6005,88079,1.423315328394429e-06
4408,1360,5645,88587,1.2458224759234759e-06
4377,1263,5289,89071,1.2095056953247379e-06
4349,1166,5027,89458,9.605522681543578e-07
4328,1082,4734,89856,1.1713744204625055e-06
4304,994,4485,90217,8.806720460187407e-07
4287,908,4257,90548,8.219286621812375e-07
4272,824,4000,90904,7.02247191011236e-07
4260,759,3741,91240,1.0039744839884895e-06
4244,694,3521,91541,6.692041101981085e-07
4234,642,3292,91832,9.326800172875828e-07
4221,591,3122,92066,5.311898759459164e-07
4214,535,2938,92313,1.2923306957940775e-06
4198,501,2755,92546,6.917130186442598e-07
4190,458,2575,92777,5.561090900665014e-07
4184,412,2403,93001,1.0940753630937745e-06
4173,382,2245,93200,4.2696793524177326e-07
4169,349,2123,93359,7.908901208446209e-07
4162,324,1998,93516,9.620384440182614e-07
4154,301,1875,93670,1.540683678382282e-06
4142,283,1782,93793,9.483753246830665e-07
4135,265,1673,93927,8.673208675232424e-07
4129,239,1586,94046,9.16227208466428e-07
4123,226,1486,94165,8.16089631450658e-07
4118,204,1393,94285,8.716307548984777e-07
4113,177,1296,94414,7.504059696295696e-07
4109,166,1196,94529,6.104553915827155e-07
4106,150,1113,94631,2.188194341416961e-07
4105,133,1036,94726,9.405612328876641e-07
4101,123,968,94808,1.2595194479878925e-06
4096,117,899,94888,1.3578455228031146e-06
4091,110,832,94967,1.7627813399018483e-06
4085,108,761,95046,1.2867176957459504e-06
4081,97,706,95116,6.941585860822592e-07
4079,86,670,95165,3.65907652226731e-07
4078,82,623,95217,1.1808262162313224e-06
4075,72,586,95267,1.6750769488473378e-06
4071,69,544,95316,4.5154391896773446e-07
4070,58,524,95348,9.377871973291821e-07
4068,57,483,95392,5.08946257311013e-07
4067,53,456,95424,1.0784275663340797e-06
4065,50,423,95462,5.815660993489367e-07
4064,46,395,95495,6.229442838632513e-07
4063,43,376,95518,0.0
4063,40,353,95544,6.972338640909918e-07
4062,40,317,95581,0.0
4062,35,295,95608,2.503567583806925e-06
4059,35,270,95636,0.0
4059,34,246,95661,0.0
4059,31,234,95676,3.1585397439055974e-06
4056,30,223,95691,1.1055978631004503e-06
4055,30,210,95705,0.0
4055,29,196,95720,0.0
4055,28,176,95741,2.8023764152000897e-06
4053,29,169,95749,1.4599456608225042e-06
4052,27,160,95761,0.0
4052,23,154,95771,0.0
4052,18,144,95786,0.0
4052,16,141,95791,1.7502957999901984e-06
4051,16,128,95805,0.0
4051,14,121,95814,0.0
4051,12,114,95823,0.0
4051,10,108,95831,2.2856724905601725e-06
4050,10,101,95839,0.0
4050,9,93,95848,0.0
4050,8,83,95859,0.0
4050,7,76,95867,0.0
4050,6,74,95870,0.0
4050,6,65,95879,0.0
4050,6,61,95883,4.047763610605141e-06
4049,7,55,95889,0.0
4049,6,53,95892,0.0
4049,3,48,95900,5.145303367086523e-06
4048,3,42,95907,0.0
4048,2,36,95914,0.0
4048,2,32,95918,0.0
4048,1,31,95920,0.0
4048,1,26,95925,0.0
4048,1,24,95927,0.0
4048,1,21,95930,0.0
4048,1,19,95932,0.0
4048,0,18,95934,0.0
4048,0,15,95937,0.0
4048,0,14,95938,0.0
4048,0,13,95939,0.0
4048,0,12,95940,2.0586297760210805e-05
4047,1,12,95940,0.0
4047,1,12,95940,0.0
4047,1,10,95942,0.0
4047,1,10,95942,0.0
4047,1,10,95942,0.0
4047,1,10,95942,0.0
4047,1,10,95942,0.0
4047,1,9,95943,0.0
4047,1,8,95944,0.0
4047,1,8,95944,0.0
4047,1,8,95944,0.0
4047,1,7,95945,0.0
4047,1,6,95946,0.0
4047,1,6,95946,0.0
4047,1,6,95946,0.0
4047,1,6,95946,0.0
4047,1,6,95946,0.0
4047,1,5,95947,0.0
4047,1,5,95947,0.0
4047,0,6,95947,0.0
4047,0,5,95948,0.0
4047,0,4,95949,0.0
4047,0,4,95949,0.0
4047,0,3,95950,0.0
4047,0,2,95951,0.0
4047,0,2,95951,0.0
4047,0,2,95951,0.0
4047,0,2,95951,0.0
4047,0,2,95951,0.0
4047,0,2,95951,0.0
4047,0,2,95951,0.0
4047,0,1,95952,0.0
4047,0,1,95952,0.0
4047,0,1,95952,0.0
4047,0,1,95952,0.0
4047,0,1,95952,0.0
4047,0,1,95952,0.0
4047,0,1,95952,0.0
4047,0,1,95952,0.0
4047,0,1,95952,0.0
4047,0,1,95952,0.0
4047,0,0,95953,
4047,0,0,95953,
4047,0,0,95953,
4047,0,0,95953,
4047,0,0,95953,
4047,0,0,95953,
4047,0,0,95953,
4047,0,0,95953,
4047,0,0,95953,
4047,0,0,95953,
4047,0,0,95953,
4047,0,0,95953,
4047,0,0,95953,
4047,0,0,95953,
4047,0,0,95953,
4047,0,0,95953,
4047,0,0,95953,
4047,0,0,95953,
4047,0,0,95953,
4047,0,0,95953,
4047,0,0,95953,
4047,0,0,95953,
4047,0,0,95953,
4047,0,0,95953,
4047,0,0,95953,
4047,0,0,95953,
4047,0,0,95953,
4047,0,0,95953,
4047,0,0,95953,
4047,0,0,95953,
4047,0,0,95953,
4047,0,0,95953,
4047,0,0,95953,
4047,0,0,95953,
4047,0,0,95953,
4047,0,0,95953,
4047,0,0,95953,
4047,0,0,95953,
4047,0,0,95953,
4047,0,0,95953,
4047,0,0,95953,
4047,0,0,95953,
4047,0,0,95953,
4047,0,0,95953,
