S,E,I,R,Beta
99100,0,900,0,9.978697163359121e-07
99011,89,817,83,8.900757994731913e-07
98939,147,769,145,1.1171849316041642e-06
98854,220,719,207,1.2803191894831036e-06
98763,292,676,269,1.4229270514129605e-06
98668,359,651,322,1.1987632250828345e-06
98591,399,619,391,1.03231592918044e-06
98528,428,604,440,1.3778985608555285e-06
98446,461,602,491,1.1811457018816595e-06
98376,489,595,540,1.3496493986713983e-06
98297,517,608,578,1.5895703836332747e-06
98202,556,608,634,1.5073655912249618e-06
98112,606,596,686,1.5733286051388468e-06
98020,641,608,731,1.4094867857257917e-06
97936,665,627,772,1.6936491024832283e-06
97832,703,643,822,1.5260871240595648e-06
97736,740,649,875,1.7972380046344778e-06
97622,797,659,922,1.84975344962697e-06
97503,844,673,980,1.9811178439147045e-06
97373,898,699,1030,2.4682750622809707e-06
97205,972,728,1095,1.879453810938817e-06
97072,1021,749,1158,1.8567694126755017e-06
96937,1058,788,1217,1.9113361030077152e-06
96791,1103,837,1269,2.1107445451417714e-06
96620,1174,869,1337,1.905606269825749e-06
96460,1209,920,1411,2.039592892751219e-06
96279,1282,937,1502,1.7846568132106018e-06
96118,1301,1011,1570,1.8626132744146563e-06
95937,1365,1058,1640,1.9704172198859314e-06
95737,1409,1132,1722,1.7624107209787887e-06
95546,1465,1175,1814,1.8616408894724209e-06
95337,1547,1211,1905,1.8882125017215864e-06
95119,1620,1253,2008,1.7787606530457958e-06
94907,1666,1325,2102,1.7097174175076257e-06
94692,1707,1396,2205,1.7928734596266684e-06
94455,1766,1483,2296,1.7204851925299675e-06
94214,1835,1542,2409,1.755255586276429e-06
93959,1894,1627,2520,1.537240873602083e-06
93724,1939,1691,2646,1.6846777436100172e-06
93457,1990,1783,2770,1.7523452365444325e-06
93165,2072,1859,2904,1.5300784407703893e-06
92900,2099,1954,3047,1.6140885137495001e-06
92607,2165,2011,3217,1.6001488288760409e-06
92309,2242,2057,3392,1.5272835004145494e-06
92019,2293,2125,3563,1.6109205068262757e-06
91704,2340,2214,3742,1.7632631471855444e-06
91346,2459,2260,3935,1.5258525931453082e-06
91031,2527,2318,4124,1.6065600119971646e-06
90692,2616,2372,4320,1.2876448791079033e-06
90415,2606,2476,4503,1.4830198250268887e-06
90083,2673,2536,4708,1.4707782108130143e-06
89747,2740,2603,4910,1.4468469461647643e-06
89409,2822,2660,5109,1.442219110168469e-06
89066,2897,2710,5327,1.5784969113248495e-06
88685,2956,2804,5555,1.363237482323153e-06
88346,2996,2881,5777,1.2297425163547701e-06
88033,3022,2924,6021,1.3558216253409386e-06
87684,3075,2995,6246,1.3175251637786592e-06
87338,3118,3073,6471,1.3934962341360421e-06
86964,3171,3144,6721,1.4410338319047056e-06
86570,3210,3243,6977,1.1861233822639506e-06
86237,3255,3279,7229,1.2306772923202629e-06
85889,3287,3319,7505,1.2909309703393842e-06
85521,3336,3366,7777,1.3825988457606284e-06
85123,3400,3431,8046,1.4106834681624303e-06
84711,3464,3480,8345,1.1838764307095782e-06
84362,3463,3559,8616,1.2123458453131032e-06
83998,3450,3665,8887,1.2830812869025953e-06
83603,3505,3712,9180,1.1407052296011486e-06
83249,3521,3760,9470,1.1085686800148133e-06
82902,3501,3822,9775,1.2497970500017667e-06
82506,3584,3847,10063,1.1468157925431907e-06
82142,3576,3928,10354,1.1126477565227688e-06
81783,3570,3976,10671,1.1470950841077178e-06
81410,3600,3999,10991,1.0781469473743575e-06
81059,3570,4077,11294,1.0711771722413222e-06
80705,3548,4080,11667,1.0963433759601357e-06
80344,3551,4138,11967,1.0768100262154515e-06
79986,3535,4196,12283,1.141167292455398e-06
79603,3557,4238,12602,1.0582245397978596e-06
79246,3558,4249,12947,1.051330299011939e-06
78892,3552,4275,13281,1.067415280583449e-06
78532,3566,4282,13620,1.1240832565764877e-06
78154,3627,4258,13961,9.946519218904834e-07
77823,3615,4239,14323,9.82140511405475e-07
77499,3565,4270,14666,8.400803418994029e-07
77221,3500,4279,15000,1.0713356434376353e-06
76867,3510,4277,15346,8.516847079393218e-07
