S,E,I,R,Beta
9950,0,50,0,1.0050251256281408e-05
9945,5,47,3,1.4975984938438005e-05
9938,11,42,9,1.4374838283069316e-05
9932,17,41,10,7.367169926230072e-06
9929,18,39,14,5.164875746001741e-06
9927,18,41,14,1.474176119821035e-05
9921,22,39,18,1.0338081097077165e-05
9917,25,37,21,1.6351937295771118e-05
9911,27,34,28,1.780552802293352e-05
9905,27,36,32,1.9630938358853554e-05
9898,31,36,35,1.6838418535731125e-05
9892,37,31,40,9.783076581923484e-06
9889,34,33,44,2.1450218639014272e-05
9882,38,35,45,1.1565038887443259e-05
9878,38,39,45,1.8170396789550463e-05
9871,40,42,47,1.6884476412386452e-05
9864,43,42,51,1.689645850229792e-05
9857,43,43,57,9.437278666323779e-06
9853,45,41,61,9.90165184306872e-06
9849,44,45,62,4.512584469940546e-06
9847,43,47,63,1.2964311411402976e-05
9841,41,53,65,1.725549443702032e-05
9832,49,51,68,1.7948595223280523e-05
9823,54,46,77,1.7704677133081633e-05
9815,58,44,83,2.5471217524197657e-05
9804,64,44,88,2.0863469455880718e-05
9795,65,47,93,1.954970512528103e-05
9786,68,51,95,1.2021976172443227e-05
9780,68,52,100,2.3596035865974516e-05
9768,74,52,106,1.3781263781263782e-05
9761,71,59,109,6.945662347043492e-06
9757,67,59,117,1.3897019610431798e-05
9749,65,63,123,2.6050697914478816e-05
9733,75,64,128,3.852871673687455e-05
9709,89,71,131,2.7562636090515697e-05
9690,98,77,135,2.6804980365351884e-05
9670,106,84,140,1.6004333481065643e-05
9657,107,85,151,1.5837338352551334e-05
9644,104,94,158,1.98558027480431e-05
9626,107,99,168,1.4690852006455581e-05
9612,111,101,176,1.8541179960692697e-05
9594,119,108,179,6.755765563353639e-06
9587,114,112,187,1.9557734432043392e-05
9566,119,115,200,1.999836377023698e-05
9544,126,124,206,1.7744639428926805e-05
9523,133,123,221,1.792835317831284e-05
9502,139,127,232,2.1545401962620386e-05
9476,152,131,241,1.5305842965273458e-05
9457,153,137,253,1.4664918196770785e-05
9438,156,143,263,1.7041657219661033e-05
9415,164,147,274,1.6618437072120405e-05
9392,171,150,287,1.9875070982396364e-05
9364,180,160,296,1.6018795386586928e-05
9340,191,152,317,1.0565761298320748e-05
9325,186,156,333,1.5810820100364337e-05
9302,187,165,346,2.0197676615651243e-05
9271,201,166,362,1.8843576224864945e-05
9242,207,171,380,1.64517186351148e-05
9216,210,181,393,1.6186118784530386e-05
9189,214,193,404,1.1841145952273415e-05
9168,218,197,417,1.7164093160053507e-05
9137,230,196,437,1.3401442441921498e-05
9113,228,212,447,1.915157488058734e-05
9076,245,219,460,1.0565272251972687e-05
9055,245,232,468,1.3328509682210249e-05
9027,250,236,487,1.0796236525827413e-05
9004,251,238,507,1.446602630390228e-05
8973,254,249,524,1.2084446109412576e-05
8946,263,253,538,1.0603807297009991e-05
8922,260,250,568,1.434655906747366e-05
8890,270,255,585,1.8085974547299234e-05
8849,282,262,607,1.6821670452261394e-05
8810,295,271,624,1.4240778049097176e-05
8776,300,290,634,1.257347625184673e-05
8744,300,291,665,1.336213265925304e-05
8710,307,288,695,1.3952672534762087e-05
8675,308,300,717,8.069164265129683e-06
8654,301,304,741,1.2923746852687531e-05
8620,304,314,762,1.7364446480559208e-05
8573,327,315,785,1.5182401744865293e-05
8532,338,316,814,1.0385325238714119e-05
8504,334,319,843,1.2533286935596599e-05
8470,333,338,859,9.78042936084894e-06
8442,319,352,887,1.211475092072107e-05
8406,320,355,919,7.372332974769866e-06
