S,E,I,R,Beta
99100,0,900,0,5.26964906379639e-06
98630,470,826,74,5.106275588148433e-06
98214,845,808,133,4.990113526594886e-06
97818,1157,805,220,5.676659746729539e-06
97371,1497,843,289,6.286262276531142e-06
96855,1878,905,362,6.9363812340084615e-06
96247,2284,1040,429,9.171115023764977e-06
95329,2975,1196,500,8.56916187211681e-06
94352,3645,1400,603,7.941386661498583e-06
93303,4317,1662,718,8.318845966352163e-06
92013,5177,1955,855,8.105159609521429e-06
90555,6117,2335,993,7.940564472926116e-06
88876,7130,2801,1193,7.519833681846024e-06
87004,8277,3300,1419,7.153972718774337e-06
84950,9529,3863,1658,6.780190933223956e-06
82725,10820,4490,1965,6.429115168794561e-06
80337,12154,5155,2354,6.176696475988207e-06
77779,13509,5972,2740,5.987132019262125e-06
74998,14980,6842,3180,5.731420498408069e-06
72057,16448,7748,3747,5.215855866529229e-06
69145,17697,8774,4384,5.155945681452918e-06
66017,19030,9859,5094,4.796718665857448e-06
62895,20269,10916,5920,4.553122397630559e-06
59769,21339,12083,6809,4.252350472877088e-06
56698,22333,13194,7775,4.2054696097125825e-06
53552,23144,14478,8826,4.1427742608393035e-06
50340,24016,15736,9908,3.962632139075032e-06
47201,24714,16893,11192,3.8075339591677574e-06
44165,25257,18091,12487,3.710939630377772e-06
41200,25677,19191,13932,3.5096852134875116e-06
38425,25837,20270,15468,3.4177510568932937e-06
35763,25900,21266,17071,3.2924150050509513e-06
33259,25800,22142,18799,3.2046895884841534e-06
30899,25553,22965,20583,3.1454538394185357e-06
28667,25174,23752,22407,2.997509538072413e-06
26626,24702,24377,24295,2.8672145253697967e-06
24765,24109,24836,26290,2.902139183863833e-06
22980,23443,25254,28323,2.789758749107329e-06
21361,22724,25570,30345,2.713288009462162e-06
19879,21937,25809,32375,2.6858608339218595e-06
18501,21124,26022,34353,2.7688171336115784e-06
17168,20353,26035,36444,2.5773606430944363e-06
16016,19506,25991,38487,2.4503217916322453e-06
14996,18552,25881,40571,2.4322908709867677e-06
14052,17627,25667,42654,2.442657952993191e-06
13171,16731,25392,44706,2.3920724422873052e-06
12371,15868,25094,46667,2.4256060972766487e-06
11618,14973,24716,48693,2.270586425052497e-06
10966,14157,24215,50662,2.0335789833980496e-06
10426,13233,23723,52618,2.264126550636596e-06
9866,12427,23229,54478,2.0726309760310742e-06
9391,11618,22724,56267,2.2024255509405005e-06
8921,10899,22080,58100,2.0510146227189063e-06
8517,10181,21486,59816,2.18037240563963e-06
8118,9552,20805,61525,2.1551853018257085e-06
