S,E,I,R,Beta
99000,0,1000,0,2.111111111111111e-06
98791,209,915,85,1.969162364240498e-06
98613,363,872,152,2.023478490702744e-06
98439,500,836,225,2.405978375066365e-06
98241,652,809,298,2.038326348353823e-06
98079,754,802,365,2.5298960614450986e-06
97880,865,829,426,3.450718562844733e-06
97600,1057,841,502,3.228494571255921e-06
97335,1210,878,577,3.8029429629933865e-06
97010,1411,931,648,3.687041687154845e-06
96677,1617,992,714,3.7746243143530486e-06
96315,1799,1086,800,4.177896556237308e-06
95878,2060,1163,899,3.999780675703577e-06
95432,2298,1301,969,3.7613656872854372e-06
94965,2550,1397,1088,4.062831271031889e-06
94426,2855,1518,1201,4.290537986581542e-06
93811,3171,1701,1317,4.048316316837303e-06
93165,3454,1917,1464,3.785051515754955e-06
92489,3801,2095,1615,3.597150984167865e-06
91792,4089,2346,1773,3.659260916968435e-06
91004,4508,2539,1949,3.232938321647812e-06
90257,4756,2841,2146,3.18617722289104e-06
89440,5091,3082,2387,3.137990919633767e-06
88575,5474,3350,2601,2.9825470446244647e-06
87690,5847,3596,2867,3.0443983640925392e-06
86730,6205,3898,3167,2.8277871140107564e-06
85774,6564,4166,3496,2.9356248752079576e-06
84725,6918,4525,3832,2.7961767760173066e-06
83653,7304,4857,4186,2.596586744637318e-06
82598,7641,5189,4572,2.6481504750121663e-06
81463,8018,5520,4999,2.4595499655129286e-06
80357,8351,5852,5440,2.4093610084546582e-06
79224,8662,6208,5906,2.289443425974218e-06
78098,8916,6575,6411,2.249294466433759e-06
76943,9154,6927,6976,2.3903149347059113e-06
75669,9482,7281,7568,2.1817020615427334e-06
74467,9778,7591,8164,2.034393646505851e-06
73317,9926,7925,8832,2.0842038132754747e-06
72106,10159,8294,9441,2.0466613231862094e-06
70882,10326,8692,10100,1.9980316904511536e-06
69651,10555,9006,10788,1.9481029642752385e-06
68429,10729,9336,11506,1.9284557203337485e-06
67197,10860,9685,12258,1.9360699113001095e-06
65937,11065,10027,12971,1.8498063176403404e-06
64714,11143,10316,13827,1.8499388780194702e-06
63479,11263,10577,14681,1.7559867078985056e-06
62300,11300,10888,15512,1.7145239490837985e-06
61137,11281,11203,16379,1.7870757342591576e-06
59913,11389,11419,17279,1.631229456457375e-06
58797,11429,11613,18161,1.643210734127374e-06
57675,11361,11840,19124,1.6108436134443937e-06
56575,11330,12030,20065,1.6691222305115103e-06
55439,11340,12195,21026,1.569344144531833e-06
54378,11280,12322,22020,1.5506404640605148e-06
53339,11216,12430,23015,1.485662743667355e-06
52354,11071,12514,24061,1.529402170611815e-06
51352,11003,12564,25081,1.4569430067206858e-06
50412,10810,12645,26133,1.4385222194581261e-06
49495,10659,12713,27133,1.414427303112971e-06
48605,10497,12746,28152,1.404314535270433e-06
47735,10284,12780,29201,1.367093662143947e-06
46901,9998,12875,30226,1.333111700063116e-06
46096,9772,12866,31266,1.3354215909775789e-06
45304,9598,12791,32307,1.328769581594135e-06
44534,9435,12722,33309,1.3449553763221503e-06
43772,9246,12666,34316,1.2860375684004242e-06
43059,8998,12635,35308,1.2756169595406926e-06
42365,8785,12523,36327,1.2760658238481228e-06
41688,8570,12408,37334,1.279808954449751e-06
41026,8391,12268,38315,1.2795372226994482e-06
40382,8204,12146,39268,1.2946507404590784e-06
39747,8006,12009,40238,1.1836880091040817e-06
39182,7762,11833,41223,1.2617531605935309e-06
38597,7519,11752,42132,1.2103389561080917e-06
38048,7333,11561,43058,1.154878983595917e-06
37540,7115,11378,43967,1.1799682963121402e-06
37036,6880,11165,44919,1.233352939614508e-06
36526,6699,10954,45821,1.119703827140683e-06
36078,6466,10756,46700,1.1879760292103772e-06
35617,6291,10507,47585,1.1223110059597146e-06
35197,6094,10317,48392,1.0409568349651254e-06
34819,5835,10080,49266,1.1510774312692805e-06
34415,5655,9864,50066,1.1694715720608352e-06
34018,5501,9626,50855,1.0688417518953953e-06
33668,5338,9362,51632,1.0374371538338715e-06
33341,5142,9123,52394,8.482100415819192e-07
33083,4884,8893,53140,1.0570784318784617e-06
32772,4690,8683,53855,1.152659665889788e-06
32444,4548,8490,54518,1.0346721918887799e-06
32159,4411,8224,55206,8.923317906177029e-07
